,id,택정_50,택정_100,택정_200,택정_300,택정평균점수
7555,16190,0,0,2,1,0.75
7556,16189,0,0,0,1,0.25
7557,16188,4,3,2,1,2.5
7558,16187,4,3,2,1,2.5
7559,16186,0,0,2,1,0.75
7560,16185,0,0,0,1,0.25
7561,16184,0,0,0,1,0.25
7562,16183,0,0,0,0,0.0
7563,16182,0,0,0,1,0.25
7564,16181,0,0,2,1,0.75
7565,16180,0,0,2,1,0.75
7566,16179,0,0,0,1,0.25
7567,16178,0,0,0,0,0.0
7568,16177,0,0,0,0,0.0
7569,16176,0,0,0,0,0.0
7570,16175,0,0,0,0,0.0
7571,16174,0,0,0,0,0.0
7572,16173,0,0,0,0,0.0
7573,16172,0,0,0,0,0.0
7574,16171,0,0,0,0,0.0
7575,16170,0,0,0,0,0.0
7576,16169,0,0,0,0,0.0
7577,16168,0,0,0,0,0.0
7578,16167,0,0,0,0,0.0
7579,16166,0,0,0,0,0.0
7580,16165,0,0,0,0,0.0
7581,16164,0,0,0,0,0.0
7582,16163,0,0,0,0,0.0
7583,16162,0,0,0,0,0.0
7584,16161,0,0,0,0,0.0
7585,16160,0,0,0,0,0.0
7586,16159,0,0,0,0,0.0
7587,16158,0,0,0,0,0.0
7588,16157,0,0,0,0,0.0
7589,16156,0,0,0,0,0.0
7590,16155,0,0,0,0,0.0
7591,16154,0,0,0,0,0.0
7592,16153,0,0,0,0,0.0
7593,16152,0,0,0,0,0.0
7594,16151,0,0,0,0,0.0
7595,16150,0,0,0,0,0.0
7596,16149,0,0,0,0,0.0
7597,16148,0,0,0,0,0.0
7598,16147,0,0,0,0,0.0
7599,16146,0,0,0,0,0.0
7600,16145,0,0,0,0,0.0
7601,16144,0,0,0,0,0.0
7602,16143,0,0,0,0,0.0
7603,16142,0,0,0,0,0.0
7604,16141,0,0,0,0,0.0
7605,16140,0,0,0,0,0.0
7606,16139,0,0,0,0,0.0
7607,16138,0,0,0,0,0.0
7608,16137,0,0,0,0,0.0
7609,16136,0,0,0,0,0.0
7610,16135,0,0,0,0,0.0
7611,16134,0,0,0,0,0.0
7612,16133,0,0,0,0,0.0
7613,16132,0,0,0,0,0.0
7614,16131,0,0,0,0,0.0
7615,16130,0,0,0,0,0.0
7616,16129,0,0,0,0,0.0
7617,16128,0,0,0,0,0.0
7618,16127,0,0,0,0,0.0
7619,16126,0,0,0,0,0.0
7620,16125,0,0,0,0,0.0
7621,16124,0,0,0,0,0.0
7622,16123,0,0,0,0,0.0
7623,16122,0,0,0,0,0.0
7624,16093,0,0,0,0,0.0
7625,16092,0,0,0,0,0.0
7626,16091,0,0,0,0,0.0
7627,16090,0,0,0,0,0.0
7628,16089,0,0,0,0,0.0
7629,16088,0,0,0,0,0.0
7630,16087,0,0,0,0,0.0
7631,16086,0,0,0,0,0.0
7632,16085,0,0,0,0,0.0
7633,16084,0,0,0,0,0.0
7634,16083,0,0,0,0,0.0
7635,16082,0,0,0,0,0.0
7636,16081,0,0,0,0,0.0
7637,16080,0,0,0,0,0.0
7638,16079,0,0,0,0,0.0
7639,16078,0,0,0,0,0.0
7640,16077,0,0,0,0,0.0
7641,16076,0,0,0,0,0.0
7642,16075,0,0,0,0,0.0
7643,16074,0,0,0,0,0.0
7644,16073,0,0,2,1,0.75
7645,16072,4,3,2,1,2.5
7646,16071,4,3,2,1,2.5
7647,16070,0,3,2,1,1.5
7648,16069,4,3,2,1,2.5
7649,16068,0,0,2,1,0.75
7650,16067,0,0,0,1,0.25
7651,16066,0,0,0,1,0.25
7652,16065,0,0,0,0,0.0
7653,16064,0,0,0,0,0.0
7654,16063,0,0,0,0,0.0
7655,16062,0,0,0,0,0.0
7656,16061,0,0,0,0,0.0
7657,16060,0,0,0,0,0.0
7658,16059,0,0,0,0,0.0
7659,16058,0,0,0,0,0.0
7660,16057,0,0,0,0,0.0
7661,16056,0,0,0,0,0.0
7662,16055,0,0,2,1,0.75
7663,16054,4,3,2,1,2.5
7664,16053,4,3,2,1,2.5
7665,16052,0,3,2,1,1.5
7666,16051,0,3,2,1,1.5
7667,16050,0,0,2,1,0.75
7668,16049,0,0,0,0,0.0
7669,16048,0,0,0,0,0.0
7670,16047,0,0,0,0,0.0
7671,16046,0,0,0,0,0.0
7672,16045,0,0,0,0,0.0
7673,16044,0,0,0,1,0.25
7674,16043,0,0,0,0,0.0
7675,16042,0,0,0,0,0.0
7676,16041,0,0,0,0,0.0
7677,16040,0,0,2,1,0.75
7678,16039,4,3,2,1,2.5
7679,16038,4,3,2,1,2.5
7680,16037,0,0,0,1,0.25
7681,16036,0,3,2,1,1.5
7682,16035,4,3,2,1,2.5
7683,16034,0,0,2,1,0.75
7684,16033,0,3,2,1,1.5
7685,16032,0,0,2,1,0.75
7686,16031,0,0,2,1,0.75
7687,16030,0,3,2,1,1.5
7688,16029,0,3,2,1,1.5
7689,16028,4,3,2,1,2.5
7690,16027,0,0,2,1,0.75
7691,16026,0,0,0,1,0.25
7692,16025,0,0,0,1,0.25
7693,16024,0,0,0,0,0.0
7694,16023,0,0,0,0,0.0
7695,16022,0,0,0,0,0.0
7696,16021,0,0,0,0,0.0
7697,16020,0,0,0,0,0.0
7698,16019,0,0,0,0,0.0
7699,16018,0,0,0,0,0.0
7700,16017,0,0,0,0,0.0
7701,16016,0,0,0,0,0.0
7702,16015,0,0,0,0,0.0
7703,16014,0,0,0,0,0.0
7704,16013,0,0,0,0,0.0
7705,16012,0,0,0,0,0.0
7706,16011,0,0,0,0,0.0
7707,16010,0,0,0,0,0.0
7708,16009,0,0,0,0,0.0
7709,16008,0,0,0,0,0.0
7710,16007,0,0,0,0,0.0
7711,16006,0,0,0,0,0.0
7712,16005,0,0,0,0,0.0
7713,16004,0,0,0,0,0.0
7714,16003,0,0,0,0,0.0
7715,16002,0,0,0,0,0.0
7716,16001,0,0,0,0,0.0
7717,16000,0,0,0,0,0.0
7718,15999,0,0,0,0,0.0
7719,15998,0,0,0,0,0.0
7720,15997,0,0,0,0,0.0
7721,15996,0,0,0,0,0.0
7722,15995,0,0,0,0,0.0
7723,15994,0,0,0,0,0.0
7724,15993,0,0,0,0,0.0
7725,15992,0,0,0,0,0.0
7726,15991,0,0,0,0,0.0
7727,15990,0,0,0,0,0.0
7728,15989,0,0,0,0,0.0
7729,15988,0,0,0,0,0.0
7730,15987,0,0,0,0,0.0
7731,15986,0,0,0,0,0.0
7732,15985,0,0,0,0,0.0
7733,15984,0,0,0,0,0.0
7734,15983,0,0,0,0,0.0
7735,15982,0,0,0,0,0.0
7736,15981,0,0,0,0,0.0
7737,15980,0,0,0,0,0.0
7738,15979,0,0,0,0,0.0
7739,15978,0,0,0,0,0.0
7740,15977,0,0,0,0,0.0
7741,15976,0,0,0,0,0.0
7742,15975,0,0,0,0,0.0
7743,15974,0,0,0,0,0.0
7744,15973,0,0,0,0,0.0
7745,15972,0,0,0,0,0.0
7746,15971,0,0,0,0,0.0
7747,15970,0,0,0,0,0.0
7748,15938,0,0,0,0,0.0
7749,15937,0,0,0,0,0.0
7750,15936,0,0,0,0,0.0
7751,15935,0,0,0,0,0.0
7752,15934,0,0,0,0,0.0
7753,15933,0,0,0,0,0.0
7754,15932,0,0,0,0,0.0
7755,15931,0,0,0,0,0.0
7756,15930,0,0,0,0,0.0
7757,15929,0,0,0,0,0.0
7758,15928,0,0,0,0,0.0
7759,15927,0,0,0,0,0.0
7760,15926,0,0,0,0,0.0
7761,15925,0,0,0,0,0.0
7762,15924,0,0,0,0,0.0
7763,15923,0,0,0,0,0.0
7764,15922,0,0,0,0,0.0
7765,15921,0,0,0,1,0.25
7766,15920,0,0,2,1,0.75
7767,15919,0,0,2,1,0.75
7768,15918,4,3,2,1,2.5
7769,15917,4,3,2,1,2.5
7770,15916,0,0,2,1,0.75
7771,15915,0,0,0,0,0.0
7772,15914,0,0,0,0,0.0
7773,15913,0,0,0,0,0.0
7774,15912,0,0,0,0,0.0
7775,15911,0,0,0,0,0.0
7776,15910,0,0,0,0,0.0
7777,15909,0,0,0,0,0.0
7778,15908,0,0,0,0,0.0
7779,15907,0,0,0,0,0.0
7780,15906,0,0,0,0,0.0
7781,15905,0,0,0,0,0.0
7782,15904,0,0,0,0,0.0
7783,15903,0,0,0,1,0.25
7784,15902,0,0,2,1,0.75
7785,15901,0,3,2,1,1.5
7786,15900,4,3,2,1,2.5
7787,15899,4,3,2,1,2.5
7788,15898,0,0,2,1,0.75
7789,15897,0,0,0,0,0.0
7790,15896,0,0,0,0,0.0
7791,15895,0,0,0,0,0.0
7792,15894,0,0,0,0,0.0
7793,15893,0,0,0,0,0.0
7794,15892,0,0,0,0,0.0
7795,15891,0,0,0,0,0.0
7796,15890,0,0,0,0,0.0
7797,15889,0,0,0,0,0.0
7798,15888,0,0,2,1,0.75
7799,15887,0,3,2,1,1.5
7800,15886,0,3,2,1,1.5
7801,15885,0,0,0,1,0.25
7802,15884,0,0,0,1,0.25
7803,15883,0,0,0,1,0.25
7804,15882,0,0,2,1,0.75
7805,15881,4,3,2,1,2.5
7806,15880,0,3,2,1,1.5
7807,15879,0,3,2,1,1.5
7808,15878,4,3,2,1,2.5
7809,15877,0,3,2,1,1.5
7810,15876,4,3,2,1,2.5
7811,15875,0,0,2,1,0.75
7812,15874,4,3,2,1,2.5
7813,15873,0,3,2,1,1.5
7814,15872,0,0,0,1,0.25
7815,15871,0,0,0,0,0.0
7816,15870,0,0,0,0,0.0
7817,15869,0,0,0,0,0.0
7818,15868,0,0,0,0,0.0
7819,15867,0,0,0,0,0.0
7820,15866,0,0,0,0,0.0
7821,15865,0,0,0,0,0.0
7822,15864,0,0,0,0,0.0
7823,15863,0,0,0,0,0.0
7824,15862,0,0,0,0,0.0
7825,15861,0,0,0,0,0.0
7826,15860,0,0,0,0,0.0
7827,15859,0,0,0,0,0.0
7828,15858,0,0,0,0,0.0
7829,15857,0,0,0,0,0.0
7830,15856,0,0,0,0,0.0
7831,15855,0,0,0,0,0.0
7832,15854,0,0,0,0,0.0
7833,15853,0,0,0,0,0.0
7834,15852,0,0,0,0,0.0
7835,15851,0,0,0,0,0.0
7836,15850,0,0,0,0,0.0
7837,15849,0,0,0,0,0.0
7838,15848,0,0,0,0,0.0
7839,15847,0,0,0,0,0.0
7840,15846,0,0,0,0,0.0
7841,15845,0,0,0,0,0.0
7842,15844,0,0,0,0,0.0
7843,15843,0,0,0,0,0.0
7844,15842,0,0,0,0,0.0
7845,15841,0,0,0,0,0.0
7846,15840,0,0,0,0,0.0
7847,15839,0,0,0,0,0.0
7848,15838,0,0,0,0,0.0
7849,15837,0,0,0,0,0.0
7850,15836,0,0,0,0,0.0
7851,15835,0,0,0,0,0.0
7852,15834,0,0,0,0,0.0
7853,15833,0,0,0,0,0.0
7854,15832,0,0,0,0,0.0
7855,15831,0,0,0,0,0.0
7856,15830,0,0,0,0,0.0
7857,15829,0,0,0,0,0.0
7858,15828,0,0,0,0,0.0
7859,15827,0,0,0,0,0.0
7860,15826,0,0,0,0,0.0
7861,15825,0,0,0,0,0.0
7862,15824,0,0,0,0,0.0
7863,15823,0,0,0,0,0.0
7864,15822,0,0,0,0,0.0
7865,15821,0,0,0,0,0.0
7866,15820,0,0,0,0,0.0
7867,15819,0,0,0,0,0.0
7868,15818,0,0,0,0,0.0
7869,15786,0,0,0,0,0.0
7870,15785,0,0,0,0,0.0
7871,15784,0,0,0,0,0.0
7872,15783,0,0,0,0,0.0
7873,15782,0,0,0,0,0.0
7874,15781,0,0,0,0,0.0
7875,15780,0,0,0,0,0.0
7876,15779,0,0,0,0,0.0
7877,15778,0,0,0,0,0.0
7878,15777,0,0,0,0,0.0
7879,15776,0,0,0,0,0.0
7880,15775,0,0,0,0,0.0
7881,15774,0,0,0,0,0.0
7882,15773,0,0,0,0,0.0
7883,15772,0,0,0,0,0.0
7884,15771,0,0,0,0,0.0
7885,15770,0,0,0,0,0.0
7886,15769,0,0,0,0,0.0
7887,15768,0,0,0,0,0.0
7888,15767,0,0,0,1,0.25
7889,15766,0,0,2,1,0.75
7890,15765,0,0,2,1,0.75
7891,15764,0,0,0,1,0.25
7892,15763,0,0,0,0,0.0
7893,15762,0,0,0,0,0.0
7894,15761,0,0,0,0,0.0
7895,15760,0,0,0,0,0.0
7896,15759,0,0,0,0,0.0
7897,15758,0,0,0,0,0.0
7898,15757,0,0,0,0,0.0
7899,15756,0,0,0,0,0.0
7900,15755,0,0,0,0,0.0
7901,15754,0,0,0,0,0.0
7902,15753,0,0,0,0,0.0
7903,15752,0,0,0,0,0.0
7904,15751,0,0,0,0,0.0
7905,15750,0,0,0,1,0.25
7906,15749,0,3,2,1,1.5
7907,15748,4,3,2,1,2.5
7908,15747,0,0,2,1,0.75
7909,15746,0,0,2,1,0.75
7910,15745,0,0,0,0,0.0
7911,15744,0,0,0,0,0.0
7912,15743,0,0,0,0,0.0
7913,15742,0,0,0,0,0.0
7914,15741,0,0,0,0,0.0
7915,15740,0,0,0,0,0.0
7916,15739,0,0,0,0,0.0
7917,15738,0,0,0,0,0.0
7918,15737,0,0,0,0,0.0
7919,15736,0,0,0,0,0.0
7920,15735,0,0,2,1,0.75
7921,15734,0,0,2,1,0.75
7922,15733,0,0,2,1,0.75
7923,15732,0,0,0,0,0.0
7924,15731,0,0,0,0,0.0
7925,15730,0,0,2,1,0.75
7926,15729,0,0,2,1,0.75
7927,15728,4,3,2,1,2.5
7928,15727,4,3,2,1,2.5
7929,15726,4,3,2,1,2.5
7930,15725,0,0,2,1,0.75
7931,15724,0,0,0,1,0.25
7932,15723,0,0,2,1,0.75
7933,15722,4,3,2,1,2.5
7934,15721,0,3,2,1,1.5
7935,15720,0,0,0,1,0.25
7936,15719,0,0,0,0,0.0
7937,15718,0,0,0,0,0.0
7938,15717,0,0,0,0,0.0
7939,15716,0,0,0,0,0.0
7940,15715,0,0,0,0,0.0
7941,15714,0,0,0,0,0.0
7942,15713,0,0,0,0,0.0
7943,15712,0,0,0,0,0.0
7944,15711,0,0,0,0,0.0
7945,15710,0,0,0,0,0.0
7946,15709,0,0,0,0,0.0
7947,15708,0,0,0,0,0.0
7948,15707,0,0,0,0,0.0
7949,15706,0,0,0,0,0.0
7950,15705,0,0,0,0,0.0
7951,15704,0,0,0,0,0.0
7952,15703,0,0,0,0,0.0
7953,15702,0,0,0,0,0.0
7954,15701,0,0,0,0,0.0
7955,15700,0,0,0,0,0.0
7956,15699,0,0,0,0,0.0
7957,15698,0,0,0,0,0.0
7958,15697,0,0,0,0,0.0
7959,15696,0,0,0,0,0.0
7960,15695,0,0,0,0,0.0
7961,15694,0,0,0,0,0.0
7962,15693,0,0,0,0,0.0
7963,15692,0,0,0,0,0.0
7964,15691,0,0,0,0,0.0
7965,15690,0,0,0,0,0.0
7966,15689,0,0,0,0,0.0
7967,15688,0,0,0,0,0.0
7968,15687,0,0,0,0,0.0
7969,15686,0,0,0,0,0.0
7970,15685,0,0,0,0,0.0
7971,15684,0,0,0,0,0.0
7972,15683,0,0,0,0,0.0
7973,15682,0,0,0,0,0.0
7974,15681,0,0,0,0,0.0
7975,15680,0,0,0,0,0.0
7976,15679,0,0,0,0,0.0
7977,15678,0,0,0,0,0.0
7978,15677,0,0,0,0,0.0
7979,15676,0,0,0,0,0.0
7980,15675,0,0,0,0,0.0
7981,15674,0,0,0,0,0.0
7982,15673,0,0,0,0,0.0
7983,15672,0,0,0,0,0.0
7984,15671,0,0,0,0,0.0
7985,15670,0,0,0,0,0.0
7986,15669,0,0,0,0,0.0
7987,15668,0,0,0,0,0.0
7988,15667,0,0,0,0,0.0
7989,15666,0,0,0,0,0.0
7990,15637,0,0,0,0,0.0
7991,15636,0,0,0,0,0.0
7992,15635,0,0,0,0,0.0
7993,15634,0,0,0,0,0.0
7994,15633,0,0,0,0,0.0
7995,15632,0,0,0,0,0.0
7996,15631,0,0,0,0,0.0
7997,15630,0,0,0,0,0.0
7998,15629,0,0,0,0,0.0
7999,15628,0,0,0,0,0.0
8000,15627,0,0,0,0,0.0
8001,15626,0,0,0,0,0.0
8002,15625,0,0,0,0,0.0
8003,15624,0,0,0,0,0.0
8004,15623,0,0,0,0,0.0
8005,15622,0,0,0,0,0.0
8006,15621,0,0,0,0,0.0
8007,15620,0,0,0,0,0.0
8008,15619,0,0,0,0,0.0
8009,15618,0,0,0,0,0.0
8010,15617,0,0,0,0,0.0
8011,15616,0,0,0,0,0.0
8012,15615,0,0,0,0,0.0
8013,15614,0,0,0,0,0.0
8014,15613,0,0,0,0,0.0
8015,15612,0,0,0,0,0.0
8016,15611,0,0,0,0,0.0
8017,15610,0,0,0,0,0.0
8018,15609,0,0,0,0,0.0
8019,15608,0,0,0,0,0.0
8020,15607,0,0,0,0,0.0
8021,15606,0,0,0,0,0.0
8022,15605,0,0,0,0,0.0
8023,15604,0,0,0,0,0.0
8024,15603,0,0,0,0,0.0
8025,15602,0,0,0,0,0.0
8026,15601,0,0,0,0,0.0
8027,15600,0,0,0,0,0.0
8028,15599,0,0,0,0,0.0
8029,15598,0,0,0,0,0.0
8030,15597,0,0,2,1,0.75
8031,15596,0,0,2,1,0.75
8032,15595,0,0,0,1,0.25
8033,15594,0,0,0,0,0.0
8034,15593,0,0,0,0,0.0
8035,15592,0,0,0,0,0.0
8036,15591,0,0,0,0,0.0
8037,15590,0,0,0,0,0.0
8038,15589,0,0,0,0,0.0
8039,15588,0,0,0,0,0.0
8040,15587,0,0,0,0,0.0
8041,15586,0,0,0,0,0.0
8042,15585,0,0,0,0,0.0
8043,15584,0,0,0,0,0.0
8044,15583,0,0,2,1,0.75
8045,15582,4,3,2,1,2.5
8046,15581,0,3,2,1,1.5
8047,15580,0,0,0,1,0.25
8048,15579,0,0,0,0,0.0
8049,15578,0,0,2,1,0.75
8050,15577,0,0,2,1,0.75
8051,15576,4,3,2,1,2.5
8052,15575,4,3,2,1,2.5
8053,15574,0,0,0,1,0.25
8054,15573,0,0,0,1,0.25
8055,15572,0,0,0,0,0.0
8056,15571,0,0,0,1,0.25
8057,15570,0,0,2,1,0.75
8058,15569,0,0,2,1,0.75
8059,15568,0,0,0,0,0.0
8060,15567,0,0,0,0,0.0
8061,15566,0,0,0,0,0.0
8062,15565,0,0,0,0,0.0
8063,15564,0,0,0,0,0.0
8064,15563,0,0,0,0,0.0
8065,15562,0,0,0,0,0.0
8066,15561,0,0,0,0,0.0
8067,15560,0,0,0,0,0.0
8068,15559,0,0,0,0,0.0
8069,15558,0,0,0,0,0.0
8070,15557,0,0,0,0,0.0
8071,15556,0,0,0,0,0.0
8072,15555,0,0,0,0,0.0
8073,15554,0,0,0,0,0.0
8074,15553,0,0,0,0,0.0
8075,15552,0,0,0,0,0.0
8076,15551,0,0,0,0,0.0
8077,15550,0,0,0,0,0.0
8078,15549,0,0,0,0,0.0
8079,15548,0,0,0,0,0.0
8080,15547,0,0,0,0,0.0
8081,15546,0,0,0,0,0.0
8082,15545,0,0,0,0,0.0
8083,15544,0,0,0,0,0.0
8084,15543,0,0,0,0,0.0
8085,15542,0,0,0,0,0.0
8086,15541,0,0,0,0,0.0
8087,15540,0,0,0,0,0.0
8088,15539,0,0,0,0,0.0
8089,15538,0,0,0,0,0.0
8090,15537,0,0,0,0,0.0
8091,15536,0,0,0,0,0.0
8092,15535,0,0,0,0,0.0
8093,15534,0,0,0,0,0.0
8094,15533,0,0,0,0,0.0
8095,15532,0,0,0,0,0.0
8096,15531,0,0,0,0,0.0
8097,15530,0,0,0,0,0.0
8098,15529,0,0,0,0,0.0
8099,15528,0,0,0,0,0.0
8100,15527,0,0,0,0,0.0
8101,15526,0,0,0,0,0.0
8102,15525,0,0,0,0,0.0
8103,15524,0,0,0,0,0.0
8104,15523,0,0,0,0,0.0
8105,15522,0,0,0,0,0.0
8106,15521,0,0,0,0,0.0
8107,15520,0,0,0,0,0.0
8108,15519,0,0,0,0,0.0
8109,15518,0,0,0,0,0.0
8110,15517,0,0,0,0,0.0
8111,15516,0,0,0,0,0.0
8112,15515,0,0,0,0,0.0
8113,15486,0,0,0,0,0.0
8114,15485,0,0,0,0,0.0
8115,15484,0,0,0,0,0.0
8116,15483,0,0,0,0,0.0
8117,15482,0,0,0,0,0.0
8118,15481,0,0,0,0,0.0
8119,15480,0,0,0,0,0.0
8120,15479,0,0,0,0,0.0
8121,15478,0,0,0,0,0.0
8122,15477,0,0,0,0,0.0
8123,15476,0,0,0,0,0.0
8124,15475,0,0,0,0,0.0
8125,15474,0,0,0,0,0.0
8126,15473,0,0,0,0,0.0
8127,15472,0,0,0,0,0.0
8128,15471,0,0,0,0,0.0
8129,15470,0,0,0,0,0.0
8130,15469,0,0,0,0,0.0
8131,15468,0,0,0,0,0.0
8132,15467,0,0,0,0,0.0
8133,15466,0,0,0,0,0.0
8134,15465,0,0,0,0,0.0
8135,15464,0,0,0,0,0.0
8136,15463,0,0,0,0,0.0
8137,15462,0,0,0,0,0.0
8138,15461,0,0,0,0,0.0
8139,15460,0,0,0,0,0.0
8140,15459,0,0,0,0,0.0
8141,15458,0,0,0,0,0.0
8142,15457,0,0,0,0,0.0
8143,15456,0,0,0,0,0.0
8144,15455,0,0,0,0,0.0
8145,15454,0,0,0,0,0.0
8146,15453,0,0,0,0,0.0
8147,15452,0,0,0,0,0.0
8148,15451,0,0,0,0,0.0
8149,15450,0,0,0,0,0.0
8150,15449,0,0,0,0,0.0
8151,15448,0,0,0,0,0.0
8152,15447,0,0,0,0,0.0
8153,15446,0,0,0,0,0.0
8154,15445,0,0,0,0,0.0
8155,15444,0,0,0,0,0.0
8156,15443,0,0,0,0,0.0
8157,15442,0,0,0,0,0.0
8158,15441,0,0,0,0,0.0
8159,15440,0,0,0,0,0.0
8160,15439,0,0,0,0,0.0
8161,15438,0,0,0,0,0.0
8162,15437,0,0,0,0,0.0
8163,15436,0,0,0,0,0.0
8164,15435,0,0,0,0,0.0
8165,15434,0,0,0,0,0.0
8166,15433,0,0,0,0,0.0
8167,15432,0,0,0,0,0.0
8168,15431,0,0,2,1,0.75
8169,15430,0,3,2,1,1.5
8170,15429,0,0,2,1,0.75
8171,15428,0,0,2,1,0.75
8172,15427,0,0,2,1,0.75
8173,15426,0,3,2,1,1.5
8174,15425,4,3,2,1,2.5
8175,15424,0,0,2,1,0.75
8176,15423,0,0,0,1,0.25
8177,15422,0,0,0,0,0.0
8178,15421,0,0,0,0,0.0
8179,15420,0,0,0,0,0.0
8180,15419,0,0,0,0,0.0
8181,15418,0,0,0,0,0.0
8182,15417,0,0,0,0,0.0
8183,15416,0,0,0,0,0.0
8184,15415,0,0,0,0,0.0
8185,15414,0,0,0,0,0.0
8186,15413,0,0,0,0,0.0
8187,15412,0,0,0,0,0.0
8188,15411,0,0,0,0,0.0
8189,15410,0,0,0,0,0.0
8190,15409,0,0,0,0,0.0
8191,15408,0,0,0,0,0.0
8192,15407,0,0,0,0,0.0
8193,15406,0,0,0,0,0.0
8194,15405,0,0,0,0,0.0
8195,15404,0,0,0,0,0.0
8196,15403,0,0,0,0,0.0
8197,15402,0,0,0,0,0.0
8198,15401,0,0,0,0,0.0
8199,15400,0,0,0,0,0.0
8200,15399,0,0,0,0,0.0
8201,15398,0,0,0,0,0.0
8202,15397,0,0,0,0,0.0
8203,15396,0,0,0,0,0.0
8204,15395,0,0,0,0,0.0
8205,15394,0,0,0,0,0.0
8206,15393,0,0,0,0,0.0
8207,15392,0,0,0,0,0.0
8208,15391,0,0,0,0,0.0
8209,15390,0,0,0,0,0.0
8210,15389,0,0,0,0,0.0
8211,15388,0,0,0,0,0.0
8212,15387,0,0,0,0,0.0
8213,15386,0,0,0,0,0.0
8214,15385,0,0,0,0,0.0
8215,15384,0,0,0,0,0.0
8216,15383,0,0,0,0,0.0
8217,15382,0,0,0,0,0.0
8218,15381,0,0,0,0,0.0
8219,15380,0,0,0,0,0.0
8220,15379,0,0,0,0,0.0
8221,15378,0,0,0,0,0.0
8222,15377,0,0,0,0,0.0
8223,15376,0,0,0,0,0.0
8224,15375,0,0,0,0,0.0
8225,15374,0,0,0,0,0.0
8226,15373,0,0,0,0,0.0
8227,15372,0,0,0,0,0.0
8228,15371,0,0,0,0,0.0
8229,15370,0,0,0,0,0.0
8230,15369,0,0,0,0,0.0
8231,15368,0,0,0,0,0.0
8232,15367,0,0,0,0,0.0
8233,15366,0,0,0,0,0.0
8234,15365,0,0,0,0,0.0
8235,15364,0,0,0,0,0.0
8236,15334,0,0,0,0,0.0
8237,15333,0,0,0,0,0.0
8238,15332,0,0,0,0,0.0
8239,15331,0,0,0,0,0.0
8240,15330,0,0,0,0,0.0
8241,15329,0,0,0,0,0.0
8242,15328,0,0,0,0,0.0
8243,15327,0,0,0,0,0.0
8244,15326,0,0,0,0,0.0
8245,15325,0,0,0,0,0.0
8246,15324,0,0,0,0,0.0
8247,15323,0,0,0,0,0.0
8248,15322,0,0,0,0,0.0
8249,15321,0,0,0,0,0.0
8250,15320,0,0,0,0,0.0
8251,15319,0,0,0,0,0.0
8252,15318,0,0,0,0,0.0
8253,15317,0,0,0,0,0.0
8254,15316,0,0,0,0,0.0
8255,15315,0,0,0,0,0.0
8256,15314,0,0,0,0,0.0
8257,15313,0,0,0,0,0.0
8258,15312,0,0,0,0,0.0
8259,15311,0,0,0,0,0.0
8260,15310,0,0,0,0,0.0
8261,15309,0,0,0,0,0.0
8262,15308,0,0,0,0,0.0
8263,15307,0,0,0,0,0.0
8264,15306,0,0,0,0,0.0
8265,15305,0,0,0,0,0.0
8266,15304,0,0,0,0,0.0
8267,15303,0,0,0,0,0.0
8268,15302,0,0,0,0,0.0
8269,15301,0,0,0,0,0.0
8270,15300,0,0,0,0,0.0
8271,15299,0,0,0,0,0.0
8272,15298,0,0,0,0,0.0
8273,15297,0,0,0,0,0.0
8274,15296,0,0,0,0,0.0
8275,15295,0,0,0,0,0.0
8276,15294,0,0,0,0,0.0
8277,15293,0,0,0,0,0.0
8278,15292,0,0,0,0,0.0
8279,15291,0,0,0,0,0.0
8280,15290,0,0,0,0,0.0
8281,15289,0,0,0,0,0.0
8282,15288,0,0,0,0,0.0
8283,15287,0,0,0,0,0.0
8284,15286,0,0,0,0,0.0
8285,15285,0,0,0,0,0.0
8286,15284,0,0,0,0,0.0
8287,15283,0,0,0,0,0.0
8288,15282,0,0,0,0,0.0
8289,15281,0,0,0,0,0.0
8290,15280,0,0,0,0,0.0
8291,15279,0,0,0,1,0.25
8292,15278,0,0,0,1,0.25
8293,15277,0,0,0,1,0.25
8294,15276,4,3,2,1,2.5
8295,15275,4,3,2,1,2.5
8296,15274,0,3,2,1,1.5
8297,15273,4,3,2,1,2.5
8298,15272,0,0,2,1,0.75
8299,15271,0,0,0,0,0.0
8300,15270,0,0,0,0,0.0
8301,15269,0,0,0,0,0.0
8302,15268,0,0,0,0,0.0
8303,15267,0,0,0,0,0.0
8304,15266,0,0,0,0,0.0
8305,15265,0,0,0,0,0.0
8306,15264,0,0,0,0,0.0
8307,15263,0,0,0,0,0.0
8308,15262,0,0,0,0,0.0
8309,15261,0,0,0,0,0.0
8310,15260,0,0,0,0,0.0
8311,15259,0,0,0,0,0.0
8312,15258,0,0,0,0,0.0
8313,15257,0,0,0,0,0.0
8314,15256,0,0,0,0,0.0
8315,15255,0,0,0,0,0.0
8316,15254,0,0,0,0,0.0
8317,15253,0,0,0,0,0.0
8318,15252,0,0,0,0,0.0
8319,15251,0,0,0,0,0.0
8320,15250,0,0,0,0,0.0
8321,15249,0,0,0,0,0.0
8322,15248,0,0,0,0,0.0
8323,15247,0,0,0,0,0.0
8324,15246,0,0,0,0,0.0
8325,15245,0,0,0,0,0.0
8326,15244,0,0,0,0,0.0
8327,15243,0,0,0,0,0.0
8328,15242,0,0,0,0,0.0
8329,15241,0,0,0,0,0.0
8330,15240,0,0,0,0,0.0
