gid,lon,lat
다사81aa65ba,127.2859144000,37.6899790500
다사81ba57ab,127.2917933000,37.6156288800
다사86ab60ab,127.3455592000,37.6427518800
다사68ba68ab,127.1440194000,37.7144227000
다사76aa63bb,127.2292609000,37.6740892100
다사87ab69ab,127.3567384000,37.7238863900
다사71aa73aa,127.1721953000,37.7573174300
다사84bb55ba,127.3286549000,37.5999145500
다사85ab63aa,127.3341691000,37.6675233200
다사84ab61ba,127.3228624000,37.6539867700
다사76aa51ba,127.2296610000,37.5636752500
다사68ba59aa,127.1444175000,37.6310503400
다사81aa54bb,127.2861923000,37.5930851400
다사77ab73ba,127.2431323000,37.7620000100
다사80ab50ab,127.2778172000,37.5525087500
다사81ba51ab,127.2919438000,37.5615480500
다사76ba67aa,127.2348265000,37.7033952500
다사81ab52bb,127.2890750000,37.5750632800
다사65ab66ba,127.1072290000,37.6985326100
다사84bb51bb,127.3287324000,37.5661139300
다사81aa47ab,127.2863854000,37.5254837900
다사77ab54ab,127.2437298000,37.5884938300
다사87aa68aa,127.3539236000,37.7126162800
다사80aa55aa,127.2748580000,37.5953174400
다사79ab75ab,127.2657889000,37.7778203700
다사75ab58ab,127.2209416000,37.6244960600
다사77bb59ab,127.2492419000,37.6335730400
다사79ba63ab,127.2689640000,37.6696669700
다사87bb64aa,127.3624995000,37.6765731500
다사80bb58aa,127.2832755000,37.6223736500
다사77ab63ab,127.2434511000,37.6696142400
다사69bb70aa,127.1581292000,37.7302377100
다사66ba64ba,127.1214998000,37.6805526300
다사88bb62ba,127.3738626000,37.6630657400
다사78aa50bb,127.2523293000,37.5569648200
다사83bb51ab,127.3174200000,37.5615902000
다사79bb63ab,127.2717988000,37.6696724900
다사79aa63ab,127.2632945000,37.6696557300
다사76bb68ba,127.2376149000,37.7169214700
다사71ab73aa,127.1750334000,37.7573252900
다사77ba69bb,127.2460861000,37.7282066500
다사79ab71aa,127.2659097000,37.7395142900
다사85bb64aa,127.3398191000,37.6765445200
다사66aa60ab,127.1160268000,37.6422281200
다사79bb56ab,127.2719917000,37.6065788000
다사77bb50ba,127.2495064000,37.5547054700
다사72bb71ab,127.1921273000,37.7415979900
다사76bb65bb,127.2377022000,37.6921350100
다사79aa60ba,127.2633732000,37.6448690200
다사80ba50bb,127.2806343000,37.5570208000
다사69ba69ba,127.1553130000,37.7257228700
다사81bb74aa,127.2942092000,37.7666068900
다사67bb63ab,127.1357306000,37.6693307500
다사70aa70ab,127.1609560000,37.7324991900
다사86ba67ab,127.3482646000,37.7058491300
다사80aa63bb,127.2746200000,37.6741846100
다사77bb52ab,127.2494536000,37.5704790700
다사86aa64aa,127.3426542000,37.6765483400
다사78ba63bb,127.2576103000,37.6741508800
다사77bb57bb,127.2492873000,37.6200529600
다사79aa73aa,127.2630148000,37.7575350400
다사79ba67aa,127.2688592000,37.7034668800
다사79aa60aa,127.2633875000,37.6403623300
다사81bb57ba,127.2946198000,37.6178872000
다사80bb70ab,127.2829540000,37.7327869400
다사80bb70ba,127.2829475000,37.7350402500
다사73bb62bb,127.2037823000,37.6650145900
다사80aa72ba,127.2743809000,37.7530507200
다사86ab69ab,127.3453910000,37.7238720600
다사69aa59ab,127.1500735000,37.6333206000
다사76ab73aa,127.2317954000,37.7574681300
다사78ab50bb,127.2551598000,37.5569707200
다사66aa68ab,127.1156550000,37.7143336500
다사86ba66ba,127.3482784000,37.6990891400
다사74bb52bb,127.2154644000,37.5749088100
다사78bb64bb,127.2604162000,37.6831699800
다사86bb67ab,127.3511007000,37.7058527500
다사86ba60bb,127.3483838000,37.6472622600
다사81bb63bb,127.2944646000,37.6742208600
다사82ba52aa,127.3032488000,37.5683276000
다사87ab64ab,127.3568251000,37.6788197400
다사79aa70bb,127.2630794000,37.7372553200
다사80aa62ba,127.2746540000,37.6629179300
다사68ba67aa,127.1440733000,37.7031562300
다사78bb73ba,127.2601621000,37.7620358900
다사83bb70bb,127.3169892000,37.7373513400
다사80aa75aa,127.2743125000,37.7755837000
다사86ba66aa,127.3482875000,37.6945824700
다사76ab67aa,127.2319904000,37.7033888400
다사82bb74bb,127.3055454000,37.7733860700
다사87aa68ba,127.3539148000,37.7171229300
다사85bb58ba,127.3399256000,37.6269708300
다사68ba65bb,127.1441272000,37.6918897500
다사79aa51bb,127.2636229000,37.5660015200
다사82aa75aa,127.2970230000,37.7756250000
다사67ba66ab,127.1327626000,37.6963615600
다사82aa71bb,127.2971031000,37.7463320700
다사69aa58ba,127.1501052000,37.6265606300
다사84ba64ba,127.3256333000,37.6810310900
다사87aa61bb,127.3540341000,37.6562828100
다사81ab64bb,127.2887692000,37.6832241700
다사78ab60bb,127.2548643000,37.6471050000
다사66ab65aa,127.1186415000,37.6850500900
다사83bb72aa,127.3169614000,37.7486179000
다사64ba60ba,127.0990126000,37.6444248700
다사77ab66ba,127.2433502000,37.6989074400
다사74bb64aa,127.2150776000,37.6763091400
다사81bb52bb,127.2947374000,37.5750732600
다사83ab57aa,127.3116280000,37.6134088400
다사71aa67bb,127.1724038000,37.7099983300
다사64bb63ba,127.1017019000,37.6714740800
다사88ba60ba,127.3710592000,37.6450358600
다사85aa52aa,127.3315582000,37.5683713800
다사81bb51bb,127.2947622000,37.5660597600
다사77bb50ab,127.2495139000,37.5524521000
다사68bb69aa,127.1468238000,37.7211911000
다사86ab69bb,127.3453816000,37.7283787000
다사68aa71aa,127.1382260000,37.7391915700
다사74aa71aa,127.2063237000,37.7393809000
다사71bb72bb,127.1807192000,37.7550875200
다사85ba58ba,127.3370924000,37.6269669500
다사69aa62ab,127.1499466000,37.6603604200
다사79ba72ab,127.2687121000,37.7507864100
다사83aa49bb,127.3089624000,37.5480564600
다사83ba49ba,127.3146284000,37.5458121000
다사78aa55ba,127.2521875000,37.5997787700
다사67ba60ab,127.1330290000,37.6422822300
다사79aa65ba,127.2632300000,37.6899356900
다사76aa65aa,127.2292199000,37.6853558200
다사69bb71bb,127.1580567000,37.7460107000
다사86aa63ba,127.3426637000,37.6720416600
다사78bb73aa,127.2601766000,37.7575293000
다사88aa65aa,127.3653183000,37.6855897800
다사87bb65ab,127.3624787000,37.6878398500
다사85ab52bb,127.3343742000,37.5751355300
다사82aa73aa,127.2970723000,37.7575986000
다사85aa71aa,127.3311709000,37.7396258300
다사78ab73aa,127.2545004000,37.7575176100
다사80bb70aa,127.2829606000,37.7305336300
다사69ba68ab,127.1553652000,37.7144564100
다사81aa64ab,127.2859468000,37.6787124000
다사72aa72bb,127.1835572000,37.7550951700
다사80ba51aa,127.2806277000,37.5592741800
다사81ba46ba,127.2920628000,37.5187337100
다사68aa62ab,127.1386090000,37.6603262300
다사85ab69aa,127.3340486000,37.7216033100
다사76bb58ab,127.2379399000,37.6245350400
다사78aa68ab,127.2518052000,37.7146988700
다사78bb66aa,127.2603800000,37.6944366100
다사68ba68aa,127.1440302000,37.7121694100
다사75ba62aa,127.2236495000,37.6583027700
다사79ab72aa,127.2658813000,37.7485275100
다사85ba59bb,127.3370678000,37.6382337300
다사81ab45ba,127.2892591000,37.5097151100
다사87ab60bb,127.3568857000,37.6472728800
다사75ba59ab,127.2237413000,37.6335160900
다사83aa53ba,127.3088761000,37.5818571500
다사69ab69ba,127.1524762000,37.7257145400
다사67aa65ba,127.1271249000,37.6895838800
다사71bb65ab,127.1810092000,37.6874886100
다사77ba71bb,127.2460245000,37.7462330800
다사79ba64bb,127.2689221000,37.6831869600
다사78aa51bb,127.2522995000,37.5659783100
다사67ab64bb,127.1299940000,37.6828329200
다사76ab51aa,127.2325078000,37.5591749700
다사82bb54bb,127.3060154000,37.5931193800
다사75ab69ab,127.2205701000,37.7236422800
다사84bb70ab,127.3283491000,37.7328617800
다사75ab61bb,127.2208236000,37.6560427700
다사83bb57aa,127.3172933000,37.6134177500
다사82bb73ba,127.3055749000,37.7621195600
다사87ba66ab,127.3596262000,37.6968498500
다사83ba67ba,127.3142250000,37.7080537500
다사84ab53aa,127.3230440000,37.5773724700
다사73ab59aa,127.1982499000,37.6312002900
다사73aa57bb,127.1954626000,37.6199263300
다사75bb67aa,127.2263183000,37.7033758100
다사85ab53ba,127.3343592000,37.5818956600
다사65ab62aa,127.1074427000,37.6579732900
다사77ab70ab,127.2432336000,37.7327071100
다사68ab69ba,127.1411286000,37.7256805400
다사78ba57ba,127.2577933000,37.6178173600
다사85aa53aa,127.3315379000,37.5773849000
다사81bb71bb,127.2942654000,37.7463271500
다사86ab64aa,127.3454892000,37.6765520900
다사83aa54ba,127.3088531000,37.5908706300
다사80bb57ab,127.2832951000,37.6156135800
다사80bb51ba,127.2834453000,37.5637861600
다사80bb72aa,127.2829080000,37.7485601000
다사75ab56ab,127.2210090000,37.6064692900
다사84bb60aa,127.3285618000,37.6404750400
다사71ab54bb,127.1757500000,37.5928334100
다사86aa55bb,127.3428109000,37.6021876300
다사78aa65bb,127.2518804000,37.6921656900
다사84ba71ab,127.3254907000,37.7418708800
다사81ba66ba,127.2915603000,37.6990025200
다사79ab52bb,127.2664256000,37.5750206400
다사73aa73bb,127.1948723000,37.7641382500
다사81bb67ab,127.2943775000,37.7057674700
다사69bb64ab,127.1583672000,37.6784118500
다사79ab53ba,127.2664044000,37.5817807400
다사70bb58ab,127.1699469000,37.6243644400
다사85ab57bb,127.3342742000,37.6202029200
다사66aa66ba,127.1157365000,37.6985606400
다사80ba49ba,127.2806674000,37.5457539000
다사79ab49bb,127.2665100000,37.5479801500
다사84ab72ba,127.3226263000,37.7531332000
다사84aa52bb,127.3202182000,37.5751148200
다사78bb51ba,127.2607992000,37.5637424500
다사83ba63ab,127.3143205000,37.6697470900
다사79ba65ba,127.2689011000,37.6899469400
다사77ab54aa,127.2437375000,37.5862404700
다사78bb61ab,127.2605176000,37.6516233200
다사74ba70bb,127.2120073000,37.7371416000
다사79bb63aa,127.2718057000,37.6674191600
다사80ba63ab,127.2803031000,37.6696886400
다사80ba51ba,127.2806145000,37.5637809300
다사64ab64ba,127.0959835000,37.6804679700
다사81aa66aa,127.2859015000,37.6944857000
다사81ab67ab,127.2887052000,37.7057574400
다사87ba65ab,127.3596432000,37.6878365100
다사67aa65aa,127.1271475000,37.6850772800
다사71bb73bb,127.1806805000,37.7641006500
다사83ab73aa,127.3112630000,37.7576221800
다사76ba66ba,127.2348425000,37.6988886200
다사71aa70bb,127.1722847000,37.7370378600
다사78ba52ab,127.2579466000,37.5704967900
다사75ab68aa,127.2206124000,37.7123757500
다사77bb51aa,127.2494913000,37.5592122200
다사79ab56bb,127.2663128000,37.6110744400
다사80bb66ab,127.2830592000,37.6967338500
다사81bb58aa,127.2946074000,37.6223939200
다사64ba62ba,127.0989156000,37.6624512900
다사67aa70ba,127.1268991000,37.7346496300
다사77bb71aa,127.2488851000,37.7394792500
다사79bb64aa,127.2717781000,37.6764324900
다사78ba65ba,127.2575589000,37.6899241600
다사77bb71bb,127.2488622000,37.7462391600
다사81bb45ba,127.2949165000,37.5097250700
다사66aa65ab,127.1157946000,37.6872941800
다사78bb64aa,127.2604380000,37.6764100000
다사75aa57ba,127.2181341000,37.6177293000
다사77ba51bb,127.2466378000,37.5659662900
다사89ab63ba,127.3795171000,37.6720850600
다사65aa63ab,127.1045487000,37.6692303200
다사70aa68aa,127.1610484000,37.7122195600
다사73bb54ba,127.2040773000,37.5906544500
다사80aa59ba,127.2747357000,37.6358778300
다사76aa63ab,127.2292773000,37.6695825600
다사87ba64ba,127.3596560000,37.6810764900
다사85ab59aa,127.3342492000,37.6314697200
다사81aa69aa,127.2858237000,37.7215255600
다사77aa69bb,127.2404121000,37.7281942900
다사82bb53aa,127.3060563000,37.5773457900
다사83ab52bb,127.3117246000,37.5751015800
다사69ab70ab,127.1524446000,37.7324744000
다사69ba70ab,127.1552817000,37.7324827300
다사74ab61ba,127.2094954000,37.6537620600
다사80bb67ba,127.2830263000,37.7080004600
다사77ba50bb,127.2466683000,37.5569528100
다사79bb75ab,127.2714667000,37.7778315200
다사76bb62ba,127.2378053000,37.6628417800
다사73ba54ab,127.2012545000,37.5883939700
다사77bb54bb,127.2493780000,37.5930127100
다사83aa53bb,127.3088703000,37.5841105200
다사69ab69aa,127.1524972000,37.7212079600
다사74ba71ab,127.2119898000,37.7416482000
다사76ab56bb,127.2323223000,37.6110022300
다사88ba65aa,127.3709891000,37.6855961200
다사73aa65bb,127.1951680000,37.6920327300
다사74ba72aa,127.2119636000,37.7484080800
다사74ab60ba,127.2095305000,37.6447487400
다사78ba51aa,127.2579830000,37.5592299300
다사78ab71ab,127.2545525000,37.7417445100
다사77aa66bb,127.2405064000,37.7011545500
다사76ba50ab,127.2353623000,37.5524212300
다사76bb56aa,127.2380111000,37.6042548900
다사86bb68ab,127.3510827000,37.7148660600
다사80aa68aa,127.2745040000,37.7124911400
다사66bb63bb,127.1243690000,37.6738017900
다사79ba71ab,127.2687401000,37.7417732000
다사76ba50aa,127.2353703000,37.5501678600
다사68aa62ba,127.1385981000,37.6625795400
다사78aa53bb,127.2522398000,37.5840052400
다사81ba58ab,127.2917681000,37.6246423000
다사67bb66ab,127.1355984000,37.6963703600
다사77bb69ab,127.2489383000,37.7237061100
다사85ab70ab,127.3340234000,37.7328699100
다사76ab59ba,127.2322334000,37.6357890300
다사86bb67bb,127.3510917000,37.7103594000
다사78ba57ab,127.2578006000,37.6155640100
다사78bb67ab,127.2603437000,37.7057032100
다사71ab70bb,127.1751220000,37.7370457100
다사75ba64ba,127.2235659000,37.6808360200
다사80bb68ab,127.2830066000,37.7147604200
다사77bb70bb,127.2488927000,37.7372259500
다사87ba64bb,127.3596517000,37.6833298300
다사80aa55bb,127.2748377000,37.6020775200
다사80ba67bb,127.2801835000,37.7102485300
다사77ab68ba,127.2432880000,37.7169339600
다사83ab60aa,127.3115598000,37.6404491100
다사78aa69ab,127.2517752000,37.7237121100
다사86ba60aa,127.3483976000,37.6405022000
다사75aa70aa,127.2177076000,37.7303954300
다사83bb57ab,127.3172878000,37.6156711100
다사75ab56bb,127.2209922000,37.6109759900
다사75aa65ba,127.2178614000,37.6898358700
다사80ba65aa,127.2802566000,37.6854619600
다사81ba72ab,127.2914150000,37.7508287800
다사84ba62ba,127.3256755000,37.6630043700
다사80ba74bb,127.2799968000,37.7733411400
다사64ba66ba,127.0987215000,37.6985039600
다사83aa48aa,127.3090027000,37.5322827400
다사69ba57ab,127.1558233000,37.6153106500
다사79ba67ab,127.2688522000,37.7057202000
다사81ba63bb,127.2916297000,37.6742158800
다사75bb61ba,127.2265004000,37.6538027100
다사77ab71aa,127.2432102000,37.7394670300
다사70aa72aa,127.1608840000,37.7482721800
다사77ba64aa,127.2462628000,37.6763803600
다사85ba63ba,127.3369939000,37.6720339600
다사80bb63aa,127.2831445000,37.6674405500
다사85ab52ba,127.3343791000,37.5728821500
다사67aa64ba,127.1271701000,37.6805706900
다사70bb57aa,127.1699967000,37.6130977700
다사87ab67aa,127.3567774000,37.7036064400
다사65bb66aa,127.1129241000,37.6940447800
다사84ab58ab,127.3229319000,37.6246931800
다사85bb61aa,127.3398772000,37.6495043800
다사79bb68aa,127.2716676000,37.7124856800
다사83aa64ab,127.3086278000,37.6787513800
다사68bb58ba,127.1472721000,37.6265521900
다사78bb52aa,127.2607848000,37.5682491900
다사65ba61bb,127.1102888000,37.6557293800
다사76ab71ba,127.2318442000,37.7439483500
다사70aa69aa,127.1610073000,37.7212327400
다사71bb59bb,127.1812213000,37.6379155800
다사74bb69aa,127.2149051000,37.7213753900
다사68ab62bb,127.1414218000,37.6648415000
다사77ba68ba,127.2461246000,37.7169401000
다사88bb61bb,127.3738741000,37.6563056900
다사83bb74ab,127.3169115000,37.7688976600
다사65bb68bb,127.1127951000,37.7188309300
다사76aa60aa,127.2293836000,37.6402892400
다사83ab68ab,127.3113716000,37.7148092100
다사81aa74ba,127.2856808000,37.7710983100
다사82bb49aa,127.3061498000,37.5412916900
다사78bb72ab,127.2601985000,37.7507694000
다사88ab62bb,127.3681896000,37.6653128900
다사79aa67aa,127.2631870000,37.7034556200
다사66ba62ba,127.1215913000,37.6625262100
다사76aa59ab,127.2294081000,37.6335292200
다사75ab64ab,127.2207392000,37.6785760200
다사78ab50aa,127.2551820000,37.5502106000
다사81ba57bb,127.2917807000,37.6201355900
다사77ba67ab,127.2461630000,37.7056735300
다사81bb56ba,127.2946446000,37.6088737700
다사79ab48ab,127.2665521000,37.5344598500
다사82ba66bb,127.3028979000,37.7012753500
다사64ab65bb,127.0959223000,37.6917344200
다사82ba57aa,127.3031301000,37.6133949700
다사82bb49ba,127.3061381000,37.5457984600
다사85ba68aa,127.3369051000,37.7125939700
다사74ba59aa,127.2124164000,37.6312356700
다사78ba58ba,127.2577640000,37.6268307600
다사84aa63ab,127.3199901000,37.6697558800
다사84aa71ba,127.3198102000,37.7441156500
다사80bb58bb,127.2832558000,37.6291337000
다사73ba69bb,127.2006942000,37.7281001400
다사86aa69ab,127.3425541000,37.7238683000
다사66aa65ba,127.1157830000,37.6895474700
다사80ab64ab,127.2774414000,37.6786966600
다사68ab66aa,127.1412807000,37.6941344500
다사79aa57ba,127.2634589000,37.6178288500
다사67aa69bb,127.1269330000,37.7278897900
다사77ab68aa,127.2433036000,37.7124273400
다사81ba75aa,127.2913454000,37.7756150900
다사76ab55bb,127.2323546000,37.6019888300
다사78ba51bb,127.2579612000,37.5659900500
다사78ba52ba,127.2579393000,37.5727501600
다사64bb66ba,127.1015573000,37.6985135800
다사79aa74ab,127.2629788000,37.7688015200
다사68aa67aa,127.1384013000,37.7031389700
다사82ba53bb,127.3032073000,37.5841012200
다사75ba63ba,127.2235994000,37.6718227300
다사77ab52aa,127.2437993000,37.5682135500
다사83ba50ab,127.3146116000,37.5525722500
다사75ab51bb,127.2211603000,37.5659088700
다사67bb67aa,127.1355653000,37.7031302400
다사79aa60bb,127.2633660000,37.6471223600
다사82ba47bb,127.3033495000,37.5300200600
다사78ab51aa,127.2551525000,37.5592241000
다사64aa63bb,127.0931852000,37.6736983500
다사68ba67ab,127.1440625000,37.7054095300
다사76ab56ab,127.2323385000,37.6064955300
다사76ba65bb,127.2348666000,37.6921286700
다사83bb71aa,127.3169836000,37.7396046500
다사67ab64ba,127.1300052000,37.6805796200
다사64ba63aa,127.0988914000,37.6669578800
다사68bb56ab,127.1473679000,37.6062722300
다사75bb63ba,127.2264342000,37.6718293400
다사80aa66ab,127.2745518000,37.6967178900
다사79bb52ab,127.2721017000,37.5705249700
다사83ba74ab,127.3140729000,37.7688932100
다사79bb50ab,127.2721566000,37.5524979600
다사77bb67ab,127.2489991000,37.7056796000
다사83ba56ba,127.3144719000,37.6089066000
다사87aa67aa,127.3539413000,37.7036029600
다사80ab47bb,127.2778841000,37.5299749100
다사77ab50ab,127.2438533000,37.5524399600
다사77ba51ab,127.2466531000,37.5614595500
다사79bb60bb,127.2718678000,37.6471391100
다사79bb56aa,127.2719986000,37.6043254500
다사76aa59aa,127.2294163000,37.6312758800
다사81aa66bb,127.2858820000,37.7012456800
