gid,건물1,건물2,건물3,관공서,전기차,주차장,충전소,변압기,전기안전관,lon,lat,교통량,경제인구
다사84bb59ba,0,0,0,0,0,0,0,0,0,127.3285722,37.63596833,,
다사76aa61bb,0,0,0,0,0,0,0,0,0,127.2293264,37.65606258,,
다사87ab63ab,0,0,0,0,0,0,0,0,0,127.3568424,37.66980637,,
다사75ab62ba,0,0,0,0,0,0,0,0,0,127.2207983,37.66280275,,
다사87bb62aa,0,0,0,0,0,0,0,0,0,127.3625328,37.65854638,,
다사81ab51bb,0,0,0,0,0,0,0,0,0,127.2891005,37.56604978,,
다사82aa67aa,0,0,0,0,0,0,0,0,0,127.2972198,37.70351906,,
다사65ba65bb,0,0,0,0,0,0,0,0,0,127.1101002,37.69178215,,
다사65ba66ab,0,0,0,0,0,0,0,0,0,127.1100766,37.69628873,,
다사77aa67ab,0,0,0,0,0,0,0,0,0,127.2404907,37.70566119,,
다사69aa72ab,0,0,0,0,0,0,0,0,0,127.1495224,37.75049226,,
다사68ba69aa,0,0,0,0,0,0,0,0,0,127.1439871,37.72118257,,
다사69ab55ba,3,0,0,0,0,0,0,0,0,127.1530639,37.59952901,100,
다사84aa64aa,0,0,0,0,0,0,0,0,0,127.3199738,37.6765159,,
다사79bb72ba,0,0,0,0,0,0,0,0,0,127.271543,37.75304525,100,
다사68ab65ba,0,0,0,0,0,0,0,0,0,127.1413024,37.68962785,,
다사71bb54ba,3,0,0,0,0,0,0,0,0,127.1814232,37.59059548,,
다사77ab70ba,0,0,0,0,0,0,0,0,0,127.2432258,37.73496042,,
다사80aa58aa,2,0,0,0,0,0,0,0,0,127.2747765,37.62235773,,
다사66bb64ba,0,0,0,0,0,0,0,0,0,127.1243349,37.68056169,,
다사76ab54ba,0,0,0,0,0,0,0,0,0,127.232395,37.59072205,,
다사64ba64aa,0,0,0,0,0,0,0,0,0,127.0988429,37.67597107,,
다사82ab72aa,0,0,0,0,0,0,0,0,0,127.2999347,37.74859023,,
다사83aa63ba,0,0,0,0,0,0,0,0,0,127.3086452,37.67199137,,
다사85ab58aa,0,0,0,0,0,0,0,0,0,127.3342692,37.62245629,,
다사75bb64ba,0,0,0,0,0,0,0,0,0,127.2264011,37.68084264,,
다사83ba60aa,0,0,0,0,0,0,0,0,0,127.3143935,37.6404536,,
다사81ba54bb,0,0,0,0,0,0,0,0,0,127.291856,37.59309526,,
다사70ab70ab,0,0,0,0,0,0,0,0,0,127.1637931,37.73250731,,
다사76ab63ab,0,0,0,0,0,0,0,0,0,127.232112,37.66958903,,
다사79ab59bb,0,0,0,0,0,0,0,0,0,127.2662282,37.63811464,,
다사77ba59aa,0,0,0,0,0,0,0,0,0,127.2464161,37.63131364,,
다사75ba69ab,0,0,0,0,0,0,0,0,0,127.2234069,37.72364897,,
다사80bb65ba,0,0,0,0,0,0,0,0,0,127.2830789,37.68997387,,
다사75ba59aa,0,0,0,0,0,0,0,0,0,127.2237497,37.63126275,,
다사69aa59aa,0,0,0,0,0,0,0,0,0,127.150084,37.63106728,100,
다사80aa52aa,0,0,0,0,0,0,0,0,0,127.2749395,37.56827702,,
다사80aa49aa,0,0,0,0,0,0,0,0,0,127.2750208,37.54123648,,
다사79bb49bb,0,0,0,0,0,0,0,0,0,127.2721703,37.5479912,,
다사80ab58ba,0,0,0,0,0,0,0,0,0,127.2775961,37.62686981,,
다사70ab68ba,0,0,0,0,0,0,0,0,0,127.1638644,37.71673427,,
다사75bb66aa,0,0,0,0,0,0,0,0,0,127.2263515,37.69436255,,
다사80aa48aa,0,0,0,0,0,0,0,0,0,127.2750478,37.53222294,100,
다사73aa69ab,2,0,0,0,0,0,0,0,0,127.1950387,37.723579,,
다사81ba54ba,1,0,0,0,0,0,0,0,0,127.2918623,37.5908419,,
다사76ab57ba,0,0,0,0,0,0,0,0,0,127.2322981,37.61776228,100,
다사84ba72ab,0,0,0,0,0,0,0,0,0,127.3254695,37.75088412,,
다사80bb57ba,0,0,0,0,0,0,0,0,0,127.2832885,37.61786694,,
다사73aa62ab,0,0,0,0,0,0,0,0,0,127.195297,37.66048629,,
다사77bb52bb,0,0,0,0,0,0,0,0,0,127.2494385,37.57498581,,
다사75ba65ab,0,0,0,0,0,0,0,0,0,127.2235408,37.68759598,,
다사69ab56aa,1,0,0,0,0,0,0,0,0,127.153043,37.60403569,100,
다사73bb74aa,0,0,0,0,0,0,0,0,0,127.2033784,37.76641327,,
다사76ab67bb,0,0,0,0,0,0,0,0,0,127.2319661,37.71014878,,
다사81ba67ba,0,0,0,0,0,0,0,0,0,127.2915351,37.70801581,,
다사83bb63aa,0,0,0,0,0,0,0,0,0,127.3171608,37.66749818,,
다사83ba72bb,3,0,0,0,0,0,0,0,0,127.3141067,37.75537338,,
다사77bb68aa,0,0,0,0,0,0,0,0,0,127.2489763,37.71243955,,
다사75aa66ba,0,0,0,0,0,0,0,0,0,127.2178273,37.69884913,,
다사78bb68ab,0,0,0,0,0,0,0,0,0,127.2603147,37.71471647,,
다사76ba64aa,0,0,0,0,0,0,0,0,0,127.2349227,37.67635541,,
다사87ba63ba,0,0,0,0,0,0,0,0,0,127.3596729,37.67206312,,
다사72ab72ab,0,2,0,0,0,0,0,0,0,127.1864143,37.75059618,100,
다사83ba68ab,0,0,0,0,0,0,0,0,0,127.3142081,37.71481372,,
다사83ba49bb,0,0,0,0,0,0,0,0,0,127.3146228,37.54806548,,
다사75ab60ba,0,0,0,0,0,0,0,0,0,127.2208658,37.6447761,,
다사87ba63aa,0,0,0,0,0,0,0,0,0,127.3596814,37.66755643,,
다사77ba49aa,0,0,0,0,0,0,0,0,0,127.2467217,37.54117918,,
다사83aa59aa,4,0,0,0,0,0,0,0,0,127.3087492,37.63143114,100,
다사70bb68ba,0,0,0,0,0,0,0,0,0,127.1695375,37.71675031,,
다사79ab55bb,0,0,0,0,0,0,0,0,0,127.266341,37.60206101,,
다사84ba56aa,0,0,0,0,0,0,0,0,0,127.3258123,37.60441714,,
다사74bb58ba,0,0,0,0,0,0,0,0,0,127.2152669,37.62673586,,
다사78bb63ab,0,0,0,0,0,0,0,0,0,127.2604597,37.66965001,,
다사69bb65bb,0,0,0,0,0,0,0,0,0,127.1583051,37.69193168,,
다사83ba56bb,0,0,0,0,0,0,0,0,0,127.3144663,37.61115997,,
다사84ba51aa,0,0,0,0,0,0,0,0,0,127.3259173,37.55934964,,
다사75bb66ba,0,0,0,0,0,0,0,0,0,127.2263349,37.69886918,,
다사82ab50aa,0,0,0,0,0,0,0,0,0,127.3004659,37.5502958,,
다사71ba60bb,0,0,0,0,0,0,0,0,0,127.1783489,37.6469212,,
다사72ab65ab,0,0,0,0,0,0,0,0,0,127.1866801,37.68750381,,
다사68aa60ba,0,0,0,0,0,0,0,0,0,127.1386855,37.64455304,,
다사75bb68bb,0,0,0,0,0,0,0,0,0,127.2262603,37.71914898,,
다사81ba63ab,0,0,0,0,0,0,0,0,0,127.2916423,37.66970921,,
다사78ba55ab,0,0,0,0,0,0,0,0,0,127.257859,37.59753716,,
다사77bb50bb,0,0,0,0,0,0,0,0,0,127.2494988,37.55695885,,
다사87ba66ba,0,0,0,0,0,0,0,0,0,127.359622,37.69910319,,
다사74bb68ab,9,0,0,0,0,0,0,0,0,127.214931,37.71461548,,
다사80aa53ba,0,0,0,0,0,0,0,0,0,127.2748988,37.58179725,,
다사71ba71bb,0,0,0,0,0,0,0,0,0,127.1779203,37.74606665,,
다사80aa67aa,0,0,0,0,0,0,0,0,0,127.2745313,37.70347786,,
다사78ba60ba,0,0,0,0,0,0,0,0,0,127.2577055,37.64485752,,
다사79bb54bb,0,0,0,0,0,0,0,0,0,127.272033,37.59305864,,
다사78ba59aa,0,0,0,0,0,0,0,0,0,127.2577494,37.63133745,,
다사78aa72ab,0,0,0,0,0,0,0,0,0,127.2516849,37.75075177,,
다사68aa65aa,1,0,0,0,0,0,0,0,0,127.1384888,37.6851126,,
다사68ba67ba,0,0,0,0,0,0,0,0,0,127.1440518,37.70766282,,
다사80ba62bb,0,0,0,0,0,0,0,0,0,127.2803164,37.66518197,,
다사77ba63bb,0,0,0,0,0,0,0,0,0,127.2462705,37.67412703,,
다사76aa68ba,0,0,0,0,0,0,0,0,0,127.2291052,37.71690222,,
다사82ab73bb,0,0,0,0,0,0,0,0,0,127.2998922,37.76436336,,
다사76ab62bb,0,0,0,0,0,0,0,0,0,127.2321282,37.66508237,,
다사78ba68aa,0,0,0,0,0,0,0,0,0,127.2574856,37.71245736,,
다사71ab59bb,2,0,0,0,0,0,0,0,0,127.1755542,37.63790013,,
다사85bb66bb,0,0,0,0,0,0,0,0,0,127.3397658,37.70133121,,
다사74aa65bb,9,0,0,0,0,0,0,0,0,127.2065104,37.6920615,100,
다사72bb60ab,0,0,0,0,0,0,0,0,0,127.1925369,37.64245232,,
다사72aa65aa,5,0,0,0,0,0,0,0,0,127.1838542,37.68524293,,
다사77ab60aa,0,0,0,0,0,0,0,0,0,127.2435519,37.64032089,,
다사75bb68aa,0,0,0,0,0,0,0,0,0,127.2262852,37.71238906,,
다사77aa49ba,0,0,0,0,0,0,0,0,0,127.2410463,37.54567366,,
다사77ba57bb,0,0,0,0,0,0,0,0,0,127.2464544,37.62004691,,
다사69ba71bb,0,0,0,0,0,0,0,0,0,127.155219,37.74600244,,
다사81ab75aa,0,0,0,0,0,0,0,0,0,127.2885066,37.77561003,,
다사83bb55aa,0,0,0,0,0,0,0,0,0,127.3173374,37.59539083,,
다사65aa63bb,0,0,0,0,0,0,0,0,0,127.1045248,37.67373692,,
다사83aa63bb,0,0,0,0,0,0,0,0,0,127.3086394,37.67424471,,
다사87aa64aa,0,0,0,0,0,0,0,0,0,127.3539944,37.67656292,,
다사76bb59ba,0,0,0,0,0,0,0,0,0,127.2379004,37.63580175,,
다사80aa58bb,0,0,0,0,0,0,0,0,0,127.2747561,37.62911778,,
다사68bb71ba,0,0,0,0,0,0,0,0,0,127.1467168,37.74372395,,
다사75ba70ba,0,0,0,0,0,0,0,0,0,127.223365,37.73491548,,
다사68ba71aa,0,0,0,0,0,0,0,0,0,127.1439008,37.73920885,,
다사68bb66bb,0,0,0,0,0,0,0,0,0,127.14692,37.70091146,,
다사64aa61bb,0,0,0,0,0,0,0,0,0,127.0932836,37.65567198,,
다사69aa65ba,2,0,0,0,0,0,0,0,0,127.149809,37.68965342,100,
다사84ab54aa,0,0,0,0,0,0,0,0,0,127.3230227,37.58638597,,
다사78ab59ab,0,0,0,0,0,0,0,0,0,127.2549087,37.63358495,,
다사84bb73aa,0,0,0,0,0,0,0,0,0,127.3282918,37.75764822,,
다사78ba69bb,0,0,0,0,0,0,0,0,0,127.2574341,37.72823054,,
다사80aa59ab,0,0,0,0,0,0,0,0,0,127.2747425,37.63362448,,
다사85aa52ab,0,0,0,0,0,0,0,0,0,127.3315531,37.57062476,,
다사73aa58ab,0,0,0,0,0,0,0,0,0,127.1954442,37.624433,,
다사81aa57bb,0,0,0,0,0,0,0,0,0,127.2861149,37.62012546,,
다사76aa62aa,0,0,0,0,0,0,0,0,0,127.2293182,37.65831591,,
다사80ab72ba,0,0,0,0,0,0,0,0,0,127.2772189,37.75305612,,
다사73aa57ba,0,0,0,0,0,0,0,0,0,127.1954718,37.61767299,,
다사75bb58ba,0,0,0,0,0,0,0,0,0,127.2265995,37.62676267,,
다사76bb51ab,0,0,0,0,0,0,0,0,0,127.2381611,37.56144103,,
다사82ba68aa,0,0,0,0,0,0,0,0,0,127.3028681,37.71254197,,
다사68ab70ab,0,0,0,0,0,0,0,0,0,127.141096,37.73244039,,
다사71ab65ba,0,0,0,0,0,0,0,0,0,127.1753286,37.68972644,100,
다사86aa67ba,0,0,0,0,0,0,0,0,0,127.3425875,37.70809502,,
다사65ab60ba,1,0,0,4,0,0,0,0,0,127.1075139,37.64445345,,
다사79bb75aa,0,0,0,0,0,0,0,0,0,127.2714737,37.77557823,,
다사81ab68aa,0,0,0,0,0,0,0,0,0,127.288686,37.71251741,,
다사82aa45ab,0,0,0,0,0,0,0,0,0,127.2977513,37.50747655,,
다사69aa59ba,2,0,0,0,0,0,0,0,0,127.1500629,37.63557393,100,
다사87aa62bb,1,0,0,0,0,0,0,0,0,127.3540164,37.6652962,,
다사82aa45aa,0,0,0,0,0,0,0,0,0,127.2977574,37.50522315,,
다사83aa73ba,0,0,0,0,0,0,0,0,0,127.3084132,37.76212421,,
다사85bb54ba,0,0,0,0,0,0,0,0,0,127.3400028,37.59091697,,
다사83ab71bb,0,0,0,0,0,0,0,0,0,127.3112916,37.74635564,,
다사66bb69aa,0,0,0,0,0,0,0,0,0,127.1241302,37.72112093,,
다사80aa51ba,0,0,0,0,0,0,0,0,0,127.274953,37.56377028,,
다사78ab66aa,0,0,0,0,0,0,0,0,0,127.2547086,37.69442495,,
다사79aa70ba,0,0,0,0,0,0,0,0,0,127.2630866,37.73500201,,
다사64ab61aa,0,0,0,0,0,0,0,0,0,127.0961544,37.64892181,,
다사77ba64ab,0,0,0,0,0,0,0,0,0,127.2462552,37.67863368,,
다사83ba72ba,3,0,0,0,0,0,0,0,0,127.3141124,37.75312008,100,
다사80bb59aa,0,0,0,0,0,0,0,0,0,127.2832493,37.63138705,,
다사67bb72ab,0,0,0,0,0,0,0,0,0,127.1353333,37.75044921,,
다사76ab69ab,0,0,0,0,0,0,0,0,0,127.2319174,37.72366863,,
다사79aa74bb,0,0,0,0,0,0,0,0,0,127.2629644,37.77330811,,
다사83ab64ba,0,0,0,0,0,0,0,0,0,127.3114572,37.68100928,,
다사78ba53bb,0,0,0,0,0,0,0,0,0,127.2579028,37.58401699,,
다사82bb48bb,0,0,0,0,0,0,0,0,0,127.3061556,37.5390383,,
다사84ba56ba,0,0,0,0,0,0,0,0,0,127.3258018,37.60892387,,
다사85ba56bb,0,0,0,0,0,0,0,0,0,127.3371268,37.61119342,,
다사77bb56aa,0,0,0,0,0,0,0,0,0,127.2493402,37.6042795,,
다사70ba68bb,0,0,0,0,0,0,0,0,0,127.1666909,37.71899562,,
다사71ab61ba,1,0,0,0,0,0,0,0,0,127.1754856,37.65367341,,
다사85aa68aa,0,0,0,0,0,0,0,0,0,127.3312323,37.71258598,,
다사78bb52ab,0,0,0,0,0,0,0,0,0,127.2607776,37.57050256,,
다사77bb65aa,0,0,0,0,0,0,0,0,0,127.2490675,37.68539972,,
다사85ba70ab,0,0,0,0,0,0,0,0,0,127.3368606,37.73287387,,
다사72ab73bb,0,0,0,0,0,0,0,0,0,127.1863572,37.76411589,,
다사77aa54bb,0,0,0,0,0,0,0,0,0,127.2408825,37.59299437,,
다사79ab58aa,0,0,0,0,0,0,0,0,0,127.2662776,37.6223412,,
다사83ab72aa,0,0,0,0,0,0,0,0,0,127.3112859,37.74860895,,
다사65ab61ba,0,0,0,0,0,0,0,0,0,127.1074665,37.65346668,,
다사71bb60ba,0,0,0,0,0,0,0,0,0,127.1811924,37.64467557,,
다사77aa70ab,0,0,0,0,0,0,0,0,0,127.2403964,37.7327009,,
다사73bb66aa,13,1,0,0,0,0,0,0,0,127.2036658,37.69430773,100,
다사80ab60bb,0,0,0,0,0,0,0,0,0,127.2775356,37.64714993,,
다사80ab50ba,0,0,0,0,0,0,0,0,0,127.2778105,37.55476213,,
다사81aa75aa,0,0,0,0,0,0,0,0,0,127.2856678,37.7756049,,
다사76aa64ab,0,0,0,0,0,0,0,0,0,127.2292445,37.67859586,,
다사81ba51aa,0,0,0,0,0,0,0,0,0,127.2919501,37.55929467,,
다사81ba66aa,0,0,0,0,0,0,0,0,0,127.2915729,37.69449587,,
다사77aa64ab,0,0,0,0,0,0,0,0,0,127.2405849,37.67862135,,
다사81bb53aa,0,0,0,0,0,0,0,0,0,127.2947312,37.57732664,,
다사82ab47ba,0,0,0,0,0,0,0,0,0,127.300526,37.52776192,100,
다사78ba66bb,0,0,0,0,0,0,0,0,0,127.2575223,37.70119077,,
다사78ba71ab,0,0,0,0,0,0,0,0,0,127.25739,37.74175038,,
다사68aa68aa,0,0,0,0,0,0,0,0,0,127.1383575,37.71215214,,
다사70aa68ab,0,0,0,0,0,0,0,0,0,127.1610381,37.71447285,,
다사71ba65aa,0,0,0,0,0,0,0,0,0,127.1781835,37.6852276,,
다사77ba71aa,0,0,0,0,0,0,0,0,0,127.2460476,37.73947317,,
다사83ab74aa,0,0,0,0,0,0,0,0,0,127.3112401,37.7666354,,
다사72ab55ba,0,0,0,0,0,0,0,0,0,127.187049,37.59962402,,
다사80ba67ba,0,0,0,0,0,0,0,0,0,127.2801901,37.70799521,,
다사83ab53aa,0,0,0,0,0,0,0,0,0,127.3117189,37.57735495,,
다사80aa54ba,0,0,0,0,0,0,0,0,0,127.2748716,37.59081071,,
다사82ba45bb,0,0,0,0,0,0,0,0,0,127.3033968,37.5119929,,
다사74bb61ba,0,0,0,0,0,0,0,0,0,127.2151637,37.65377589,,
다사65ab66aa,0,0,0,0,0,0,0,0,0,127.1072527,37.69402603,,
다사71aa59bb,0,0,0,0,0,0,0,0,0,127.1727207,37.63789231,,
다사80ba60ab,0,0,0,0,0,0,0,0,0,127.2803828,37.64264855,,
다사81ab45bb,0,0,0,0,0,0,0,0,0,127.2892527,37.51196851,,
다사84ba72ba,0,0,0,0,0,0,0,0,0,127.3254642,37.75313743,,
다사73ab64ab,5,0,0,0,0,0,0,0,0,127.1980584,37.67852014,100,
다사80aa71aa,0,0,0,0,0,0,0,0,0,127.274422,37.73953089,,
다사68bb64bb,0,0,0,0,0,0,0,0,0,127.1470055,37.68288506,,
다사81ba50aa,0,0,0,0,0,0,0,0,0,127.2919752,37.55028115,,
다사83bb63ba,0,0,0,0,0,0,0,0,0,127.3171498,37.67200486,,
다사79ba51aa,0,0,0,0,0,0,0,0,0,127.2693054,37.5592526,,
다사84aa65bb,0,0,0,0,0,0,0,0,0,127.3199356,37.69228925,,
다사75aa68aa,7,0,0,0,0,0,0,0,0,127.217776,37.71236899,,
다사86ba69ba,0,0,0,0,0,0,0,0,0,127.3482232,37.72612906,,
다사77ab65ab,0,0,0,0,0,0,0,0,0,127.243389,37.68764084,,
다사80bb68aa,0,0,0,0,0,0,0,0,0,127.2830132,37.7125071,,
다사84aa56bb,0,0,0,0,0,0,0,0,0,127.3201314,37.61116874,,
다사77bb52aa,0,0,0,0,0,0,0,0,0,127.2494611,37.5682257,,
다사69aa70bb,0,0,0,0,0,0,0,0,0,127.1495862,37.73697257,,
다사83ba60bb,0,0,0,0,0,0,0,0,0,127.3143766,37.64721365,,
다사70bb56ab,1,0,0,0,0,0,0,0,0,127.1700266,37.60633776,100,
다사78ab56ba,0,0,0,0,0,0,0,0,0,127.25499,37.6087981,,
다사83ab67bb,0,0,0,0,0,0,0,0,0,127.311383,37.71030257,,
다사75ab59aa,0,0,0,0,0,0,0,0,0,127.2209164,37.63125608,,
다사79aa71ba,0,0,0,0,0,0,0,0,0,127.2630579,37.74401523,,
다사82aa72ab,0,0,0,0,0,0,0,0,0,127.2970908,37.75083869,,
다사78ba55bb,0,0,0,0,0,0,0,0,0,127.2578444,37.60204388,,
다사83ab63bb,0,0,0,0,0,0,0,0,0,127.3114743,37.67424927,,
다사83ba64aa,0,0,0,0,0,0,0,0,0,127.3143037,37.67650711,,
다사81ab48bb,0,0,0,0,0,0,0,0,0,127.2891766,37.53900921,,
다사78ba65bb,0,0,0,0,0,0,0,0,0,127.2575516,37.69217749,,
다사72aa73ab,0,0,0,0,0,0,0,0,0,127.183538,37.75960174,,
다사79ba59aa,0,0,0,0,0,0,0,0,0,127.2690827,37.63136018,,
다사77ab57ba,0,0,0,0,0,0,0,0,0,127.2436293,37.61778744,,
다사82ab52ab,1,0,0,0,0,0,0,0,0,127.3004118,37.57057622,,
다사78ba50ba,0,0,0,0,0,0,0,0,0,127.2579976,37.55472318,,
다사76ab57aa,0,0,0,0,0,0,0,0,0,127.2323142,37.61325558,,
다사75ba58ab,0,0,0,0,0,0,0,0,0,127.2237747,37.62450273,,
다사75ab63ab,0,0,0,0,0,0,0,0,0,127.220773,37.66956273,,
다사85ba69ba,0,0,0,0,0,0,0,0,0,127.3368755,37.72611391,,
다사70ba68ab,0,0,0,0,0,0,0,0,0,127.1667111,37.71448903,,
다사64ba67ab,0,0,0,0,0,0,0,0,0,127.098685,37.70526381,,
다사74ba70ba,10,0,0,1,0,0,1,0,0,127.212016,37.7348883,100,
다사77bb57ba,0,0,0,0,0,0,0,0,0,127.2492949,37.61779961,,
다사81ba52ba,0,0,0,0,0,0,0,0,0,127.2919125,37.57281493,,
다사81aa72aa,0,0,0,0,0,0,0,0,0,127.2857458,37.74856529,,
다사69aa65aa,0,0,0,0,0,0,0,0,0,127.1498301,37.68514682,,
다사79ab68aa,0,0,0,0,0,0,0,0,0,127.2659948,37.71247455,,
다사81ba69ba,0,0,0,0,0,0,0,0,0,127.2914845,37.72604236,,
다사66ab63ba,3,0,0,0,0,0,0,0,0,127.1187107,37.67153029,,
다사78bb49aa,0,0,0,0,0,0,0,0,0,127.2608712,37.54120868,,
다사68bb57ab,3,0,0,0,0,0,0,0,0,127.1473253,37.61528556,,
다사82aa66ba,0,0,0,0,0,0,0,0,0,127.2972321,37.69901241,,
다사76bb73aa,0,0,0,0,0,0,0,0,0,127.2374717,37.75748091,,
다사79bb50bb,0,0,0,0,0,0,0,0,0,127.2721428,37.55700472,,
다사63ab65ba,0,0,0,0,0,0,0,0,0,127.0845927,37.68944173,,
다사79ab73bb,0,0,0,0,0,0,0,0,0,127.2658316,37.76430061,,
다사83ab73ab,0,0,0,0,0,0,0,0,0,127.3112572,37.75987549,,
다사87bb59bb,0,0,0,0,0,0,0,0,0,127.3625701,37.6382662,,
다사81bb73ab,0,0,0,0,0,0,0,0,0,127.2942279,37.75984698,,
다사76ba64ab,0,0,0,0,0,0,0,0,0,127.2349147,37.67860874,,
다사76aa65bb,0,0,0,0,0,0,0,0,0,127.2291954,37.69211578,,
다사77aa69ba,0,0,0,0,0,0,0,0,0,127.24042,37.72594098,,
다사78bb54aa,0,0,0,0,0,0,0,0,0,127.2607271,37.58627613,,
다사86bb60ab,0,0,0,0,0,0,0,0,0,127.3512268,37.64275916,,
다사68bb67ba,0,0,0,0,0,0,0,0,0,127.146888,37.70767135,,
다사85ab59ba,0,0,0,0,0,0,0,0,0,127.3342392,37.63597643,,
다사68ab70bb,0,0,0,0,0,0,0,0,0,127.1410743,37.73694696,,
다사70ab72aa,0,0,0,0,0,0,0,0,0,127.1637218,37.74828031,,
다사76ba73ab,0,0,0,0,0,0,0,0,0,127.2346255,37.75972785,,
다사76aa67aa,0,0,0,0,0,0,0,0,0,127.2291544,37.70338236,,
다사81ba50ab,0,0,0,0,0,0,0,0,0,127.2919689,37.55253453,,
다사80ab70ab,0,0,0,0,0,0,0,0,0,127.2772797,37.73277636,,
다사84ab62aa,0,0,0,0,0,0,0,0,0,127.3228517,37.65849346,,
다사73bb64ba,0,0,0,0,0,0,0,0,0,127.2037196,37.68078784,,
다사83ba54bb,0,0,0,0,0,0,0,0,0,127.3145111,37.59313304,,
다사70aa70aa,0,0,0,0,0,0,0,0,0,127.1609663,37.7302459,,
다사63ab66ab,0,0,0,0,0,0,0,0,0,127.0845549,37.69620158,,
다사74ab71ab,0,0,0,0,0,0,0,0,0,127.2091523,37.74164123,,
다사79ba50bb,0,0,0,0,0,0,0,0,0,127.2693123,37.55699922,,
다사77ba58bb,0,0,0,0,0,0,0,0,0,127.2464238,37.6290603,,
다사79ba56ba,0,0,0,0,0,0,0,0,0,127.2691524,37.60882666,,
다사81aa49aa,0,0,0,0,0,0,0,0,0,127.2863404,37.54125751,,
다사72ab72bb,0,0,0,0,0,0,0,0,0,127.1863953,37.75510276,,
다사68aa69bb,0,0,0,0,0,0,0,0,0,127.1382808,37.72792516,,
다사74ba57ab,1,0,0,0,0,0,0,0,0,127.2124772,37.61546228,100,
다사78ba49ba,0,0,0,0,0,0,0,0,0,127.2580268,37.54570967,,
다사84ba71aa,0,0,0,0,0,0,0,0,0,127.325496,37.73961756,,
다사64ba61aa,1,0,0,0,0,0,0,0,0,127.0989884,37.64893148,,
다사79bb67ab,0,0,0,0,0,0,0,0,0,127.2716883,37.70572572,,
다사87aa63aa,0,0,0,0,0,0,0,0,0,127.354012,37.66754955,,
다사84bb63bb,0,0,0,0,0,0,0,0,0,127.3284841,37.67427524,,
다사73aa57aa,0,4,0,0,0,0,0,0,0,127.1954902,37.61316631,,
다사80ab66bb,0,0,0,0,0,0,0,0,0,127.2773741,37.70122992,,
다사74aa67ab,0,0,0,0,0,0,0,0,0,127.2064571,37.70558137,,
다사72ab54ba,0,0,0,0,0,0,0,0,0,127.1870868,37.59061063,,
다사69ab66bb,0,0,0,0,0,0,0,0,0,127.1525919,37.70092831,,
다사77bb58ba,0,0,0,0,0,0,0,0,0,127.2492646,37.62681301,,
다사83ba56aa,0,0,0,0,0,0,0,0,0,127.3144831,37.60439988,,
다사84ab58ba,0,0,0,0,0,0,0,0,0,127.3229266,37.62694654,,
다사79bb51ab,0,0,0,0,0,0,0,0,0,127.2721291,37.56151147,,
다사88bb64ab,0,0,0,0,0,0,0,0,0,127.3738359,37.67883916,,
다사79ba55ab,0,0,0,0,0,0,0,0,0,127.2691872,37.59755986,,
다사81bb63ba,0,0,0,0,0,0,0,0,0,127.2944708,37.67196752,,
다사82bb56bb,0,0,0,0,0,0,0,0,0,127.3059686,37.6111463,,
다사68ba65ba,0,0,0,0,0,0,0,0,0,127.1441379,37.68963645,,
다사68ba68ba,0,0,0,0,0,0,0,0,0,127.1440087,37.71667599,,
다사86ba62bb,2,0,0,0,0,0,0,0,0,127.3483472,37.66528905,,
다사81aa57ab,0,0,0,0,0,0,0,0,0,127.2861278,37.61561875,,
다사81ba47bb,0,0,0,0,0,0,0,0,0,127.2920315,37.53000067,,
다사64ab61ba,0,0,0,0,0,0,0,0,0,127.09613,37.65342841,,
다사75bb58bb,0,0,0,0,0,0,0,0,0,127.2265912,37.62901601,,
다사78ab70aa,0,0,0,0,0,0,0,0,0,127.2545897,37.73047798,,
다사77bb69aa,0,0,0,0,0,0,0,0,0,127.2489459,37.7214528,,
다사73bb70ab,0,0,0,0,0,0,0,0,0,127.2035132,37.73261391,,
다사83bb55ab,0,0,0,0,0,0,0,0,0,127.3173319,37.59764419,,
다사84ab63ba,0,0,0,0,0,0,0,0,0,127.3228195,37.67201352,,
다사76ba69bb,0,0,0,0,0,0,0,0,0,127.2347381,37.72818166,,
다사69ab68bb,0,0,0,0,0,0,0,0,0,127.1525077,37.71895467,,
다사82aa56ab,0,0,0,0,0,0,0,0,0,127.2974832,37.6066253,,
다사80ab59aa,0,0,0,0,0,0,0,0,0,127.2775826,37.63137651,,
다사67ba71ab,1,0,0,0,0,0,0,0,0,127.1325401,37.74142729,100,
다사85ab70ba,0,0,0,0,0,0,0,0,0,127.3340184,37.73512322,,
다사81bb51aa,0,0,0,0,0,0,0,0,0,127.2947807,37.55929963,,
다사68ba58ba,0,2,0,0,0,0,0,0,0,127.144439,37.62654369,,
다사84ab58bb,0,0,0,0,0,0,0,0,0,127.3229212,37.6291999,,
다사75ab65bb,1,0,0,0,0,0,0,0,0,127.2206885,37.69209594,,
다사77aa57ba,0,0,0,0,0,0,0,0,0,127.2407965,37.61778125,,
다사86bb62ab,0,0,0,0,0,0,0,0,0,127.3511908,37.66078597,,
다사67ab60ab,7,0,0,0,0,0,0,0,0,127.1301953,37.64227338,100,
다사85aa58ba,0,0,0,0,0,0,0,0,0,127.3314261,37.62695899,,
다사77aa63ba,0,0,0,0,0,0,0,0,0,127.2406085,37.67186137,,
다사64aa63aa,0,0,0,0,0,0,0,0,0,127.0932221,37.66693847,,
다사79bb52ba,0,0,0,0,0,0,0,0,0,127.2720948,37.57277834,,
