연도,광역,시군구,시설명,사업자등록번호,시설군
2020,서울특별시,광진구,구의3동 공영주차장,206-82-07233,실내주차장
2020,서울특별시,광진구,구의삼성쉐르빌지원센터,608-82-75368,실내주차장
2020,서울특별시,광진구,구의아크로리버,206-82-63292,실내주차장
2020,서울특별시,광진구,구의현대종합상가,207-80-00321,대규모점포
2020,서울특별시,광진구,구의현대하이엘,206-82-67226,실내주차장
2020,서울특별시,광진구,구의현대홈시티,206-82-66644,실내주차장
2020,서울특별시,광진구,국립정신건강센터,207-83-00434,실내주차장
2020,서울특별시,광진구,국립정신건강센터,207-83-00434,의료기관
2020,서울특별시,광진구,군자어린이집,207-89-03511,어린이집
2020,서울특별시,광진구,궁 산후조리원 구의점,109-86-54296,산후조리원
2020,서울특별시,광진구,늘평화어린이집,206-80-13804,어린이집
2020,서울특별시,광진구,능동어린이집,207-89-03302,어린이집
2020,서울특별시,광진구,대한제지,206-85-17334,실내주차장
2020,서울특별시,광진구,동부참사랑요양병원,206-93-35773,의료기관
2020,서울특별시,광진구,동서울어린이집,207-80-00729,어린이집
2020,서울특별시,광진구,동서울터미널,206-81-25200,여객자동차터미널
2020,서울특별시,광진구,동서울터미널,206-81-25200,실내주차장
2020,서울특별시,광진구,동서울터미널,206-81-25200,대규모점포
2020,서울특별시,광진구,롯데마트강변점,207-85-12026,대규모점포
2020,서울특별시,광진구,롯데백화점 스타시티점,104-81-86067,대규모점포
2020,서울특별시,광진구,롯데시네마 건대입구점,206-85-22176,영화상영관
2020,서울특별시,광진구,르베르쏘산후조리원,206-93-57044,산후조리원
2020,서울특별시,광진구,리버힐오피스텔,207-99-27467,실내주차장
2020,서울특별시,광진구,리젠트오피스텔,206-18-78926,실내주차장
2020,서울특별시,광진구,맵스PC방,860-11-00918,PC영업시설
2020,서울특별시,광진구,메가박스군자점(㈜군자씨네텍),206-86-16424,영화상영관
2020,서울특별시,광진구,메사빌보석사우나,206-31-37792,목욕장
2020,서울특별시,광진구,몰오브케이,219-81-04744,실내주차장
2020,서울특별시,광진구,몽키PC방 세종대점,588-06-01291,PC영업시설
2020,서울특별시,광진구,미예뜰 어린이집,206-80-06787,어린이집
2020,서울특별시,광진구,브라운스톤화양,206-80-09052,실내주차장
2020,서울특별시,광진구,블랙PC,843-35-00317,PC영업시설
2020,서울특별시,광진구,비원건대2호점,671-10-01227,PC영업시설
2020,서울특별시,광진구,사랑의어린이집,207-82-04656,어린이집
2020,서울특별시,광진구,사랑재요양원,206-80-18721,노인요양시설
2020,서울특별시,광진구,상상놀이터,207-82-00136,어린이집
2020,서울특별시,광진구,서울상상나라,207-82-03040,전시시설
2020,서울특별시,광진구,서울상상나라,207-82-03040,실내주차장
2020,서울특별시,광진구,선린어린이집,206-82-67639,어린이집
2020,서울특별시,광진구,성심어린이집,207-89-03317,어린이집
2020,서울특별시,광진구,세븐PC방(군자점),175-15-01141,PC영업시설
2020,서울특별시,광진구,세종대학교 광개토관,207-82-04641,실내주차장
2020,서울특별시,광진구,스타시티 영존,206-82-10761,대규모점포
2020,서울특별시,광진구,스타시티 영존,206-82-10761,실내주차장
2020,서울특별시,광진구,스타시티쇼핑몰,206-82-06777,실내주차장
2020,서울특별시,광진구,신나는어린이집,207-80-00637,어린이집
2020,서울특별시,광진구,실로암 목욕장,207-85-09079,목욕장
2020,서울특별시,광진구,썬-타워빌딩,206-82-09060,실내주차장
2020,서울특별시,광진구,아이닉스PC건대1호점,576-14-00751,PC영업시설
2020,서울특별시,광진구,아이비스 PC방,845-33-00148,PC영업시설
2020,서울특별시,광진구,예아랑어린이집,523-80-00373,어린이집
2020,서울특별시,광진구,워커힐실버타운,206-82-71128,노인요양시설
2020,서울특별시,광진구,워커힐케어센터 1,602-82-70797,노인요양시설
2020,서울특별시,광진구,웰츠타워 오피스텔,207-82-00970,실내주차장
2020,서울특별시,광진구,으뜸어린이집,206-80-14948,어린이집
2020,서울특별시,광진구,은성어린이집,206-80-08086,어린이집
2020,서울특별시,광진구,이튼타워리버1차,206-80-08112,실내주차장
2020,서울특별시,광진구,이튼타워리버2차,206-82-65567,실내주차장
2020,서울특별시,광진구,이튼타워리버3차,206-80-14875,실내주차장
2020,서울특별시,광진구,자양도담어린이집,206-80-18283,어린이집
2020,서울특별시,광진구,자양어린이집,206-80-07618,어린이집
2020,서울특별시,광진구,자양종합상가,251-81-00719,대규모점포
2020,서울특별시,광진구,제노PC,730-07-00736,PC영업시설
2020,서울특별시,광진구,조양시장,207-81-42430,대규모점포
2020,서울특별시,광진구,중곡1동어린이집,207-89-03388,어린이집
2020,서울특별시,광진구,중곡3동 공영주차장,206-82-07233,실내주차장
2020,서울특별시,광진구,중곡샛별어린이집,206-82-63313,어린이집
2020,서울특별시,광진구,중앙어린이집,207-80-00466,어린이집
2020,서울특별시,광진구,칠산레져사우나,135-08-92122,목욕장
2020,서울특별시,광진구,커먼그라운드,321-85-00020,대규모점포
2020,서울특별시,광진구,키즈용맹어린이집,206-80-04998,어린이집
2020,서울특별시,광진구,타워더모스트 광진아크로텔,206-80-18925,실내주차장
2020,서울특별시,광진구,테크노마트21,207-81-50677,실내주차장
2020,서울특별시,광진구,테크노마트21,207-81-50677,대규모점포
2020,서울특별시,광진구,편안한요양병원,469-99-00673,의료기관
2020,서울특별시,광진구,프라임병원,206-31-74050,의료기관
2020,서울특별시,광진구,프라임프라자,207-81-33979,실내주차장
2020,서울특별시,광진구,프라임프라자상가,206-82-73427,대규모점포
2020,서울특별시,광진구,프라젠스파,206-86-40002,목욕장
2020,서울특별시,광진구,프라젠스파,206-86-40002,실내주차장
2020,서울특별시,광진구,프라젠스파,206-86-40002,대규모점포
2020,서울특별시,광진구,한강파크빌딩,769-03-00449,실내주차장
2020,서울특별시,광진구,한림타워,206-82-63929,실내주차장
2020,서울특별시,광진구,한아름쇼핑센터,207-81-17213,대규모점포
2020,서울특별시,광진구,현대골든텔2,206-82-61066,실내주차장
2020,서울특별시,광진구,현대골든텔3(크레스코 오피스텔),207-80-00544,실내주차장
2020,서울특별시,광진구,혜민병원,206-28-84484,의료기관
2020,서울특별시,광진구,화양타워,206-80-01730,실내주차장
2020,서울특별시,구로구,(주)씨네큐,656-88-01741,영화상영관
2020,서울특별시,구로구,(주)유토피아스파,211-86-41129,목욕장
2020,서울특별시,구로구,2001아울렛 구로점,113-85-28335,실내주차장
2020,서울특별시,구로구,2001아울렛 구로점,113-85-28335,대규모점포
2020,서울특별시,구로구,ARENA PC방,113-23-54271,PC영업시설
2020,서울특별시,구로구,ARENA PC방 구로개봉2호점,260-19-00749,PC영업시설
2020,서울특별시,구로구,AURA PC방,556-05-01133,PC영업시설
2020,서울특별시,구로구,B&W PC존,440-33-00400,PC영업시설
2020,서울특별시,구로구,CGV 구로,104-81-45690,영화상영관
2020,서울특별시,구로구,E-SPACE,113-82-61430,실내주차장
2020,서울특별시,구로구,GRAY PC방,366-07-00476,PC영업시설
2020,서울특별시,구로구,LG전자구로어린이집,113-82-67604,어린이집
2020,서울특별시,구로구,NHN한국사이버결제,107-81-97649,실내주차장
2020,서울특별시,구로구,STX-W 타워,113-82-68049,실내주차장
2020,서울특별시,구로구,개봉프라자,113-80-00744,대규모점포
2020,서울특별시,구로구,개봉황금사우나,113-20-56507,목욕장
2020,서울특별시,구로구,고려대학교 구로병원,113-82-01994,실내주차장
2020,서울특별시,구로구,고려대학교 구로병원,113-82-01994,장례식장
2020,서울특별시,구로구,고려대학교 구로병원,113-82-01994,의료기관
2020,서울특별시,구로구,고려수재활병원,120-08-33757,의료기관
2020,서울특별시,구로구,고척근린공원 지하주차장,113-82-05350,실내주차장
2020,서울특별시,구로구,고척스카이돔,206-82-04293,실내주차장
2020,서울특별시,구로구,고척시립도서관,113-83-01142,도서관
2020,서울특별시,구로구,고척프라자,113-24-05568,대규모점포
2020,서울특별시,구로구,공구상가일번지,113-82-03973,대규모점포
2020,서울특별시,구로구,공구상가일번지,113-82-03973,실내주차장
2020,서울특별시,구로구,광진선교어린이집,113-80-04532,어린이집
2020,서울특별시,구로구,구로 대명벨리온 지식산업센터,615-85-36632,실내주차장
2020,서울특별시,구로구,구로4동 주택가공동주차장,113-82-05350,실내주차장
2020,서울특별시,구로구,구로구의회 및 구로아트밸리예술극장,113-82-06437,실내주차장
2020,서울특별시,구로구,구로리공원 지하주차장,113-82-05350,실내주차장
2020,서울특별시,구로구,구로삼성어린이집,113-80-04115,어린이집
2020,서울특별시,구로구,구로생명숲어린이집,113-80-11896,어린이집
2020,서울특별시,구로구,구로선경오피스텔,113-82-60237,실내주차장
2020,서울특별시,구로구,구로성심병원,130-96-04542,의료기관
2020,서울특별시,구로구,구로아트밸리 지하주차장,113-82-05350,실내주차장
2020,서울특별시,구로구,구로예스병원,113-90-89544,의료기관
2020,서울특별시,구로구,구로푸른요양원,113-80-13860,노인요양시설
2020,서울특별시,구로구,구로호텔,211-88-29492,실내주차장
2020,서울특별시,구로구,구립고척어린이집,113-80-03284,어린이집
2020,서울특별시,구로구,구립새롬마을어린이집,113-80-13123,어린이집
2020,서울특별시,구로구,구립샛별어린이집,113-80-00496,어린이집
2020,서울특별시,구로구,구립푸른숲어린이집,805-80-00576,어린이집
2020,서울특별시,구로구,구일어린이집,113-80-00934,어린이집
2020,서울특별시,구로구,궁동어린이집,113-80-00574,어린이집
2020,서울특별시,구로구,근상프리즘팰리스,113-82-66283,실내주차장
2020,서울특별시,구로구,금강리빙스텔Ⅱ,113-80-08329,실내주차장
2020,서울특별시,구로구,꿈나래어린이집,113-80-10617,어린이집
2020,서울특별시,구로구,나래어린이집,113-80-04018,어린이집
2020,서울특별시,구로구,나인스에비뉴,113-82-64515,실내주차장
2020,서울특별시,구로구,나인스에비뉴,113-82-64515,대규모점포
2020,서울특별시,구로구,남구로역,218-82-00999,지하역사
2020,서울특별시,구로구,남부효요양병원,113-90-87018,의료기관
2020,서울특별시,구로구,남산어린이집,113-82-00812,어린이집
2020,서울특별시,구로구,느티나무어린이집,648-80-01399,어린이집
2020,서울특별시,구로구,능곡어린이집,113-82-61589,어린이집
2020,서울특별시,구로구,대륭포스트타워 1차,113-82-63909,실내주차장
2020,서울특별시,구로구,대륭포스트타워 2차,113-82-63613,실내주차장
2020,서울특별시,구로구,대륭포스트타워 3차,113-82-65004,실내주차장
2020,서울특별시,구로구,대륭포스트타워 7차,113-82-68506,실내주차장
2020,서울특별시,구로구,대림역와이즈플레이스,113-80-12406,실내주차장
2020,서울특별시,구로구,대림역포스큐,611-80-30475,실내주차장
2020,서울특별시,구로구,대림오페라타워,113-80-07693,실내주차장
2020,서울특별시,구로구,더세인트요양병원,214-94-64301,의료기관
2020,서울특별시,구로구,도림천역,114-82-01319,지하역사
2020,서울특별시,구로구,동국종합상가㈜,113-81-35459,대규모점포
2020,서울특별시,구로구,드림마크원,154-88-00585,실내주차장
2020,서울특별시,구로구,디큐브시티,123-82-73758,실내주차장
2020,서울특별시,구로구,디큐브시티,123-82-73758,대규모점포
2020,서울특별시,구로구,또래친구어린이집,113-80-06715,어린이집
2020,서울특별시,구로구,라마다 호텔,106-87-00099,실내주차장
2020,서울특별시,구로구,라이프공구상가,113-80-03310,대규모점포
2020,서울특별시,구로구,라이프공구상가,113-80-03310,실내주차장
2020,서울특별시,구로구,롯데마트,113-85-16348,대규모점포
2020,서울특별시,구로구,롯데시네마 신도림점,113-85-36437,영화상영관
2020,서울특별시,구로구,리본병원,759-90-00613,의료기관
2020,서울특별시,구로구,리얼PC방,437-20-00762,PC영업시설
2020,서울특별시,구로구,마리오타워,113-82-63739,실내주차장
2020,서울특별시,구로구,맑은샘어린이집,113-89-01431,어린이집
2020,서울특별시,구로구,맘스퀘어산후조리원,113-86-80508,산후조리원
2020,서울특별시,구로구,맥스피드PC 구로점,332-16-00745,PC영업시설
2020,서울특별시,구로구,메디치피아 요양센타,113-91-00702,노인요양시설
2020,서울특별시,구로구,명화어린이집,113-80-01516,어린이집
2020,서울특별시,구로구,목동현대요양병원,137-90-71055,의료기관
2020,서울특별시,구로구,미래산후조리원,113-90-99775,산후조리원
2020,서울특별시,구로구,미래어린이집,113-80-02780,어린이집
2020,서울특별시,구로구,미소들노인전문병원,113-82-08605,의료기관
2020,서울특별시,구로구,미소들실버케어,113-82-08605,노인요양시설
2020,서울특별시,구로구,민전산후조리원,541-96-00130,산후조리원
2020,서울특별시,구로구,바우솔어린이집,113-80-06525,어린이집
2020,서울특별시,구로구,반야어린이집,113-80-02534,어린이집
2020,서울특별시,구로구,벽산디지털밸리 1차,113-82-61236,실내주차장
2020,서울특별시,구로구,벽산디지털밸리 3차,113-82-61842,실내주차장
2020,서울특별시,구로구,벽산디지털밸리 7차,113-82-65950,실내주차장
2020,서울특별시,구로구,브이알 매직파크(신도림테크노마트점),118-81-03312,PC영업시설
2020,서울특별시,구로구,비원PC방,245-13-01771,PC영업시설
2020,서울특별시,구로구,빅다이아몬드사우나,123-01-19643,목욕장
2020,서울특별시,구로구,사랑채움어린이집,348-80-00506,어린이집
2020,서울특별시,구로구,삼농실버마을,113-82-08788,노인요양시설
2020,서울특별시,구로구,삼부르네상스파크빌,113-80-07198,실내주차장
2020,서울특별시,구로구,삼성IT밸리,113-82-64330,실내주차장
2020,서울특별시,구로구,삼성미래여성병원,113-90-91002,의료기관
2020,서울특별시,구로구,삼익쇼핑센타,130-86-14551,실내주차장
2020,서울특별시,구로구,삼익쇼핑센타,130-86-14551,대규모점포
2020,서울특별시,구로구,새날어린이집,113-80-07086,어린이집
2020,서울특별시,구로구,새롬스타빌,134-81-58053,실내주차장
2020,서울특별시,구로구,새연어린이집,113-80-08732,어린이집
2020,서울특별시,구로구,새움터어린이집,113-80-12575,어린이집
2020,서울특별시,구로구,성은어린이집,113-82-04711,어린이집
2020,서울특별시,구로구,세라핌어린이집,113-82-62900,어린이집
2020,서울특별시,구로구,수사우나,410-07-56452,목욕장
2020,서울특별시,구로구,스위티PC방,892-31-00077,PC영업시설
2020,서울특별시,구로구,스타비안사우나,136-01-53711,목욕장
2020,서울특별시,구로구,스타팰리스,113-82-61750,실내주차장
2020,서울특별시,구로구,신도림3차푸르지오,212-82-75376,실내주차장
2020,서울특별시,구로구,신도림역,114-82-01319,지하역사
2020,서울특별시,구로구,신도림테크노마트,113-86-17285,실내주차장
2020,서울특별시,구로구,신도림테크노마트,113-86-17285,대규모점포
2020,서울특별시,구로구,신도림포스빌,503-85-76534,실내주차장
2020,서울특별시,구로구,신도림푸르지오2차상가,113-82-65891,실내주차장
2020,서울특별시,구로구,신원건강랜드,113-17-80934,목욕장
2020,서울특별시,구로구,아남빌딩,122-81-02613,실내주차장
2020,서울특별시,구로구,아름제일산후조리원 2관,113-85-38793,산후조리원
2020,서울특별시,구로구,아이빌어린이집,113-80-07543,어린이집
2020,서울특별시,구로구,안성빌딩,113-82-61274,실내주차장
2020,서울특별시,구로구,에이스테크노타워 1차,113-82-61352,실내주차장
2020,서울특별시,구로구,에이스테크노타워 2차,113-82-63743,실내주차장
2020,서울특별시,구로구,에이스테크노타워 3차,113-82-61328,실내주차장
2020,서울특별시,구로구,에이스테크노타워 5차,113-82-61444,실내주차장
2020,서울특별시,구로구,에이스테크노타워 8차,113-82-61916,실내주차장
2020,서울특별시,구로구,"에이스트윈타워 1,2차",113-82-61615,실내주차장
2020,서울특별시,구로구,에이스하이엔드타워 1차,113-82-63646,실내주차장
2020,서울특별시,구로구,에이스하이엔드타워 2차,113-82-65663,실내주차장
2020,서울특별시,구로구,연세사랑모아여성병원부설산후조리원,316-91-01391,산후조리원
2020,서울특별시,구로구,연세중앙교회,108-82-60900,실내주차장
2020,서울특별시,구로구,연초롱어린이집,113-82-69316,어린이집
2020,서울특별시,구로구,예성라온팰리스,113-80-07621,실내주차장
2020,서울특별시,구로구,오류동행복주택어린이집,291-80-00888,어린이집
2020,서울특별시,구로구,오류사우나,113-13-35955,목욕장
2020,서울특별시,구로구,오아시스사우나,113-09-45325,목욕장
2020,서울특별시,구로구,오케이요양병원,885-96-00419,의료기관
2020,서울특별시,구로구,오퍼스1,113-80-04094,실내주차장
2020,서울특별시,구로구,온새미어린이집,113-82-69280,어린이집
2020,서울특별시,구로구,온수어린이집,113-80-00588,어린이집
2020,서울특별시,구로구,온수역,218-82-00999,지하역사
2020,서울특별시,구로구,우림이비지센터 1차,113-62-61556,실내주차장
2020,서울특별시,구로구,우림이비지센터 2차,113-82-63253,실내주차장
2020,서울특별시,구로구,우림이비지센터 2차,113-82-63253,대규모점포
2020,서울특별시,구로구,원진어린이집,113-80-01739,어린이집
2020,서울특별시,구로구,유비트PC방,210-15-71765,PC영업시설
2020,서울특별시,구로구,유풍빌딩,113-81-07268,실내주차장
2020,서울특별시,구로구,은별어린이집,113-80-01632,어린이집
2020,서울특별시,구로구,의료법인 구로다나병원,113-82-03411,의료기관
2020,서울특별시,구로구,이마트구로점,206-86-50913,실내주차장
2020,서울특별시,구로구,이마트구로점,206-86-50913,대규모점포
2020,서울특별시,구로구,이마트신도림점,206-86-50913,대규모점포
2020,서울특별시,구로구,이앤씨벤처드림타워 2차,113-82-63044,실내주차장
2020,서울특별시,구로구,이앤씨벤처드림타워 3차,113-82-62424,실내주차장
2020,서울특별시,구로구,이앤씨벤처드림타워 5차,113-82-63030,실내주차장
2020,서울특별시,구로구,이앤씨벤처드림타워 6차,113-82-63855,실내주차장
2020,서울특별시,구로구,이좋은집,113-82-66376,실내주차장
2020,서울특별시,구로구,이플렉스(나이스게임TV),106-86-64591,PC영업시설
2020,서울특별시,구로구,일이삼전자타운,113-85-14054,실내주차장
2020,서울특별시,구로구,일이삼전자타운,113-85-14054,대규모점포
2020,서울특별시,구로구,정성요양병원,113-82-08925,의료기관
2020,서울특별시,구로구,제나두PC방 고척직영점,393-28-00978,PC영업시설
2020,서울특별시,구로구,제이엔케이디지털타워,113-82-68321,실내주차장
2020,서울특별시,구로구,제중요양병원,238-82-00237,의료기관
2020,서울특별시,구로구,㈜해피랜드에프앤씨,113-81-36201,실내주차장
2020,서울특별시,구로구,중앙유통단지,113-82-62711,실내주차장
2020,서울특별시,구로구,중앙유통단지,113-82-62711,대규모점포
2020,서울특별시,구로구,지밸리비즈플라자,145-87-00304,실내주차장
2020,서울특별시,구로구,지암어린이집,113-80-02650,어린이집
2020,서울특별시,구로구,지플러스타워,113-82-69539,실내주차장
2020,서울특별시,구로구,지하이시티,113-81-30492,실내주차장
2020,서울특별시,구로구,참튼튼병원,113-90-86116,의료기관
2020,서울특별시,구로구,천궁사우나,113-20-88028,목욕장
2020,서울특별시,구로구,천왕빌딩,523-38-00205,실내주차장
2020,서울특별시,구로구,천왕센타프라자,113-80-12895,실내주차장
2020,서울특별시,구로구,천왕역,218-82-00999,지하역사
2020,서울특별시,구로구,코레일새싹어린이집,113-80-04959,어린이집
2020,서울특별시,구로구,코리아빌딩,113-85-25570,실내주차장
2020,서울특별시,구로구,코오롱디지털타워빌란트 1차,113-82-61731,실내주차장
2020,서울특별시,구로구,코오롱디지털타워빌란트 2차,113-82-64422,실내주차장
2020,서울특별시,구로구,코오롱싸이언스밸리 1차,113-82-63141,실내주차장
2020,서울특별시,구로구,코오롱싸이언스밸리 2차,113-82-63549,실내주차장
2020,서울특별시,구로구,키콕스벤처센터,118-82-01820,실내주차장
2020,서울특별시,구로구,태영프라자,113-82-61575,실내주차장
2020,서울특별시,구로구,태평양물산,134-81-05011,실내주차장
2020,서울특별시,구로구,투앤디플레이스PC방,307-08-45108,PC영업시설
2020,서울특별시,구로구,티타운,113-82-67680,실내주차장
2020,서울특별시,구로구,파트너스타워2차,113-82-67701,실내주차장
2020,서울특별시,구로구,포스빌스파월드,113-19-98516,목욕장
2020,서울특별시,구로구,포텐피씨(4Ten pc)오류점,125-56-00169,PC영업시설
2020,서울특별시,구로구,하늘공원 주차장,113-82-05350,실내주차장
2020,서울특별시,구로구,한국SGI,113-82-03385,실내주차장
2020,서울특별시,구로구,한솔로이젠트,130-81-91005,실내주차장
2020,서울특별시,구로구,한신IT타워,113-82-61537,실내주차장
2020,서울특별시,구로구,한화비즈메트로,113-82-66736,실내주차장
2020,서울특별시,구로구,항동어린이집,113-80-00569,어린이집
2020,서울특별시,구로구,해라PC CAFE,221-24-15329,PC영업시설
2020,서울특별시,구로구,햇살어린이집,113-89-01673,어린이집
2020,서울특별시,구로구,홈플러스 신도림점,314-81-11803,실내주차장
2020,서울특별시,구로구,홈플러스 신도림점,314-81-11803,대규모점포
2020,서울특별시,구로구,효도로 노인전문요양원,113-90-83972,노인요양시설
2020,서울특별시,구로구,휴림실버요양센터,672-80-00146,노인요양시설
2020,서울특별시,구로구,희망어린이집,113-82-05516,어린이집
2020,서울특별시,구로구,힐링스포앤스파,117-10-72077,목욕장
2020,서울특별시,금천구,(주)LG 가산디지털센터,107-86-09325,실내주차장
2020,서울특별시,금천구,(주)남성카멜리아,119-85-01203,실내주차장
2020,서울특별시,금천구,(주)앰배텔,119-81-09115,실내주차장
2020,서울특별시,금천구,BYC HIGHCITY,119-82-81768,실내주차장
2020,서울특별시,금천구,IT미래타워,119-82-70714,실내주차장
2020,서울특별시,금천구,IT캐슬2차,119-82-73934,실내주차장
2020,서울특별시,금천구,IT프리미어타워,119-82-78910,실내주차장
2020,서울특별시,금천구,JEI PLATZ/n재능유통(법인),119-81-04070,실내주차장
2020,서울특별시,금천구,KCC웰츠밸리,119-82-79068,실내주차장
2020,서울특별시,금천구,LG유플러스/n시흥고객센터,220-81-39938,실내주차장
2020,서울특별시,금천구,LG전자 가산사업장(A)(구 MC캠퍼스),107-86-14075,실내주차장
2020,서울특별시,금천구,LG전자가산종합연구단지(LG전자 가산 R&D캠퍼스),107-86-14075,실내주차장
2020,서울특별시,금천구,LG전자가산종합연구단지('LG전자 가산 R&D캠퍼스) 별관,107-86-14075,실내주차장
2020,서울특별시,금천구,MJ 산후조리원,130-96-17464,산후조리원
2020,서울특별시,금천구,OX 피씨방,742-38-00484,PC영업시설
2020,서울특별시,금천구,SJ테크노빌,119-82-67413,실내주차장
2020,서울특별시,금천구,SK트윈테크타워,119-82-63402,실내주차장
2020,서울특별시,금천구,STX V-TOWER,119-82-78749,실내주차장
2020,서울특별시,금천구,Vic 마켓(롯데마트),119-85-09184,대규모점포
2020,서울특별시,금천구,W-Mall,603-86-01457,실내주차장
2020,서울특별시,금천구,W-Mall,603-86-01457,대규모점포
2020,서울특별시,금천구,가산 더스카이밸리1차,620-85-22936,실내주차장
2020,서울특별시,금천구,가산SK V1센터,256-85-00726,실내주차장
2020,서울특별시,금천구,가산w센터,212-82-75828,실내주차장
2020,서울특별시,금천구,가산대명벨리온,837-88-00389,실내주차장
2020,서울특별시,금천구,가산디지털단지역,218-82-00999,지하역사
2020,서울특별시,금천구,가산비즈니스센터,119-82-79485,실내주차장
2020,서울특별시,금천구,갑을그레이트밸리,119-82-77755,실내주차장
2020,서울특별시,금천구,고려테크온,119-82-69895,실내주차장
2020,서울특별시,금천구,구로한방병원,119-96-03115,의료기관
2020,서울특별시,금천구,구립금주어린이집,119-82-64245,어린이집
2020,서울특별시,금천구,구립기쁨어린이집,119-80-02207,어린이집
2020,서울특별시,금천구,구립꿈나래어린이집,119-80-08410,어린이집
2020,서울특별시,금천구,구립독산본동어린이집,564-80-00660,어린이집
2020,서울특별시,금천구,구립별마루어린이집,547-80-01344,어린이집
2020,서울특별시,금천구,구립새길어린이집,119-82-00877,어린이집
2020,서울특별시,금천구,구립새롬어린이집,119-80-14678,어린이집
2020,서울특별시,금천구,구립새싹어린이집,865-80-00942,어린이집
2020,서울특별시,금천구,구립시흥5동어린이집,119-82-01385,어린이집
2020,서울특별시,금천구,구립아람어린이집,384-80-00502,어린이집
2020,서울특별시,금천구,구립올고운어린이집,119-80-15847,어린이집
2020,서울특별시,금천구,근로복지공단모아래어린이집,119-82-11864,어린이집
2020,서울특별시,금천구,금천 롯데캐슬 골드파크 2차 실내주차장,119-81-89778,실내주차장
2020,서울특별시,금천구,금천구립사랑채요양원,139-82-60302,노인요양시설
2020,서울특별시,금천구,금천구청,119-83-00549,실내주차장
2020,서울특별시,금천구,금천리메인시티,120-82-74651,실내주차장
2020,서울특별시,금천구,금천수요양병원/n(구:고려수요양병원),130-91-93318,의료기관
2020,서울특별시,금천구,금천엠타워,801-87-00312,실내주차장
2020,서울특별시,금천구,금천참숯불가마,105-41-41269,목욕장
2020,서울특별시,금천구,남부실버요양센터 다솔관,112-82-00444,노인요양시설
2020,서울특별시,금천구,남성프라자(에이스테크노타워9차),119-82-70897,실내주차장
2020,서울특별시,금천구,노인요양센터인영실버,119-82-70709,노인요양시설
2020,서울특별시,금천구,녹십자요양병원,206-92-55239,의료기관
2020,서울특별시,금천구,뉴연세산후조리원,271-03-00262,산후조리원
2020,서울특별시,금천구,뉴티캐슬,119-82-69691,실내주차장
2020,서울특별시,금천구,대륭테크노타운 17차,232-82-62860,실내주차장
2020,서울특별시,금천구,대륭테크노타운12차,119-82-71936,실내주차장
2020,서울특별시,금천구,대륭테크노타운13차,119-82-71940,실내주차장
2020,서울특별시,금천구,대륭테크노타운18차,608-82-78050,실내주차장
2020,서울특별시,금천구,대륭테크노타운19차,143-81-20904,실내주차장
2020,서울특별시,금천구,대륭테크노타운20차,136-82-67475,실내주차장
2020,서울특별시,금천구,대륭테크노타운21차,114-82-72357,실내주차장
2020,서울특별시,금천구,대륭테크노타운3,119-82-81910,실내주차장
2020,서울특별시,금천구,대륭테크노타운5,119-82-64129,실내주차장
2020,서울특별시,금천구,대륭테크노타운6,119-82-63829,실내주차장
2020,서울특별시,금천구,대륭테크노타운7,119-82-68111,실내주차장
2020,서울특별시,금천구,대륭테크노타운8,119-82-67276,실내주차장
2020,서울특별시,금천구,대륭포스트타워5차,119-82-79689,실내주차장
2020,서울특별시,금천구,대륭포스트타워6차,119-82-76343,실내주차장
2020,서울특별시,금천구,대성 D-POLIS(대성디폴리스),119-82-81021,실내주차장
2020,서울특별시,금천구,대한통운 가산동 /n택배터미널,107-86-82160,실내주차장
2020,서울특별시,금천구,더루밴스밸리,119-82-82113,실내주차장
2020,서울특별시,금천구,디지털엠파이어,119-82-78604,실내주차장
2020,서울특별시,금천구,롯데IT캐슬,119-82-66812,실내주차장
2020,서울특별시,금천구,롯데가온어린이집,881-80-01206,어린이집
2020,서울특별시,금천구,롯데쇼핑(주)롯데마트 금천점,612-85-17640,대규모점포
2020,서울특별시,금천구,롯데쇼핑(주)롯데마트 금천점,612-85-17640,실내주차장
2020,서울특별시,금천구,롯데쇼핑㈜아울렛,321-85-00205,대규모점포
2020,서울특별시,금천구,롯데시네마 가산디지털,119-85-38582,영화상영관
2020,서울특별시,금천구,롯데시네마 독산(시티렉스),119-85-43412,영화상영관
2020,서울특별시,금천구,롯데정보통신아파트형공장,687-81-00785,실내주차장
2020,서울특별시,금천구,롯데캐슬골드파크2차 대규모점포,602-82-70220,대규모점포
2020,서울특별시,금천구,롯데캐슬골드파크4차 마르쉐도르,602-81-41335,대규모점포
2020,서울특별시,금천구,리더스타워,119-82-65206,실내주차장
2020,서울특별시,금천구,마리오아울렛1관,112-81-15877,실내주차장
2020,서울특별시,금천구,마리오아울렛1관,112-81-15877,대규모점포
2020,서울특별시,금천구,마리오아울렛3,112-81-15877,실내주차장
2020,서울특별시,금천구,마리오아울렛3,112-81-15877,대규모점포
2020,서울특별시,금천구,마리오패션타워2,112-81-15877,실내주차장
2020,서울특별시,금천구,백상스타타워1차,119-82-77551,실내주차장
2020,서울특별시,금천구,백상스타타워2차,119-82-77809,실내주차장
2020,서울특별시,금천구,벽계수 스파,607-88-00075,목욕장
2020,서울특별시,금천구,벽산경인디지털벨리2,119-82-63678,실내주차장
2020,서울특별시,금천구,벽산디지털밸리6차,119-82-74253,실내주차장
