"id","nm","adr","x","y","park_lot"
5021,"","서울특별시 동대문구 제기동 591-10번지",127.0412635,37.58288762,8
5022,"","서울특별시 동대문구 제기동 591-12번지",127.0414261,37.5827835,1
5023,"","서울특별시 동대문구 제기동 592-1번지",127.041192,37.58265249,1
5024,"해뜨는집","서울특별시 동대문구 제기동 599번지",127.0415155,37.58219323,4
5025,"","서울특별시 동대문구 제기동 600번지",127.0413724,37.58220796,2
5026,"경동빌","서울특별시 동대문구 제기동 606번지",127.0415537,37.58185282,7
5027,"경동하이빌","서울특별시 동대문구 제기동 609-1번지",127.0413905,37.58207101,8
5028,"경동 하이빌","서울특별시 동대문구 제기동 609번지",127.0413905,37.58207101,3
5029,"민족통일빌","서울특별시 동대문구 제기동 615-1번지",127.0415193,37.5816392,17
5030,"중앙하이츠","서울특별시 동대문구 제기동 617번지",127.0415918,37.58142258,6
5031,"","서울특별시 동대문구 제기동 620-39번지",127.0411536,37.58223948,2
5032,"","서울특별시 동대문구 제기동 620-64번지",127.0411532,37.58180448,1
5033,"","서울특별시 동대문구 제기동 620-8번지",127.0409583,37.58243552,2
5034,"","서울특별시 동대문구 제기동 620-91번지",127.0410623,37.58161405,3
5035,"和周주택","서울특별시 동대문구 제기동 620-9번지",127.040948,37.58231551,1
5036,"주함해븐빌","서울특별시 동대문구 제기동 622-1번지",127.0412013,37.58108511,16
5037,"","서울특별시 동대문구 제기동 622-2번지",127.0407993,37.58116283,3
5038,"","서울특별시 동대문구 제기동 635-12번지",127.0423719,37.58022209,1
5039,"","서울특별시 동대문구 제기동 635-17번지",127.0430172,37.58030853,6
5040,"","서울특별시 동대문구 제기동 65-4번지",127.0347778,37.58409596,5
5041,"","서울특별시 동대문구 제기동 66-2번지",127.0351233,37.58408973,3
5042,"","서울특별시 동대문구 제기동 664-8번지",127.0388639,37.58687758,2
5043,"","서울특별시 동대문구 제기동 67-103번지",127.0333629,37.58501133,6
5044,"","서울특별시 동대문구 제기동 67-104번지",127.0333001,37.5849153,2
5045,"","서울특별시 동대문구 제기동 67-107번지",127.0331136,37.58603745,2
5046,"","서울특별시 동대문구 제기동 67-10번지",127.0343353,37.58466344,4
5047,"","서울특별시 동대문구 제기동 67-113번지",127.0330736,37.58591429,4
5048,"","서울특별시 동대문구 제기동 67-125번지",127.0329843,37.58572844,2
5049,"","서울특별시 동대문구 제기동 67-126번지",127.0331109,37.58572435,3
5050,"호현재","서울특별시 동대문구 제기동 67-127번지",127.0332124,37.58571829,1
5051,"광선빌딩","서울특별시 동대문구 제기동 67-129번지",127.0336132,37.58560249,1
5052,"","서울특별시 동대문구 제기동 67-139번지",127.034058,37.58568985,17
5053,"제기동 다세대주택","서울특별시 동대문구 제기동 67-143번지",127.0338667,37.5849173,4
5054,"","서울특별시 동대문구 제기동 67-144번지",127.0339756,37.58490267,2
5055,"","서울특별시 동대문구 제기동 67-145번지",127.0342984,37.58456876,1
5056,"","서울특별시 동대문구 제기동 67-147번지",127.034261,37.58445444,2
5057,"","서울특별시 동대문구 제기동 67-148번지",127.0343426,37.58438476,1
5058,"형선윤","서울특별시 동대문구 제기동 67-155번지",127.034673,37.58429114,1
5059,"","서울특별시 동대문구 제기동 67-167번지",127.0346402,37.58552173,6
5060,"","서울특별시 동대문구 제기동 67-169번지",127.0339595,37.58551103,2
5061,"","서울특별시 동대문구 제기동 67-170번지",127.0339336,37.58542039,1
5062,"","서울특별시 동대문구 제기동 67-171번지",127.0339091,37.58533706,1
5063,"","서울특별시 동대문구 제기동 67-179번지",127.0337791,37.58534331,1
5064,"동성감리교회 종합관","서울특별시 동대문구 제기동 67-17번지",127.0339048,37.58466069,6
5065,"현","서울특별시 동대문구 제기동 67-208번지",127.032625,37.5857562,4
5066,"","서울특별시 동대문구 제기동 67-211번지",127.0324021,37.58556048,5
5067,"","서울특별시 동대문구 제기동 67-21번지",127.0338915,37.58583369,1
5068,"","서울특별시 동대문구 제기동 67-235번지",127.0341324,37.58489001,1
5069,"제이하우스","서울특별시 동대문구 제기동 67-236번지",127.0341216,37.58480253,4
5070,"","서울특별시 동대문구 제기동 67-241번지",127.0323598,37.58544255,8
5071,"","서울특별시 동대문구 제기동 67-248번지",127.0330536,37.5851216,9
5072,"","서울특별시 동대문구 제기동 67-249번지",127.0329814,37.58498197,10
5073,"마루스위트빌27","서울특별시 동대문구 제기동 67-250번지",127.0327629,37.58509772,8
5074,"","서울특별시 동대문구 제기동 67-251번지",127.0326473,37.5850136,2
5075,"","서울특별시 동대문구 제기동 67-252번지",127.0327931,37.58493256,3
5076,"","서울특별시 동대문구 제기동 67-256번지",127.0325331,37.58488506,3
5077,"","서울특별시 동대문구 제기동 67-257번지",127.0326778,37.58480041,3
5078,"","서울특별시 동대문구 제기동 67-260번지",127.0325888,37.58469791,6
5079,"","서울특별시 동대문구 제기동 67-261번지",127.0324493,37.58478246,2
5080,"","서울특별시 동대문구 제기동 67-262번지",127.0325856,37.58448834,4
5081,"DITTO HOUSE","서울특별시 동대문구 제기동 67-277번지",127.0338623,37.5851039,3
5082,"","서울특별시 동대문구 제기동 67-278번지",127.0337507,37.58512483,2
5083,"","서울특별시 동대문구 제기동 67-279번지",127.0336412,37.58515324,2
5084,"이레","서울특별시 동대문구 제기동 67-283번지",127.0340419,37.58532495,1
5085,"","서울특별시 동대문구 제기동 67-29번지",127.0335547,37.58578279,8
5086,"","서울특별시 동대문구 제기동 67-2번지",127.0348658,37.58447597,3
5087,"","서울특별시 동대문구 제기동 67-304번지",127.0345143,37.58555006,2
5088,"","서울특별시 동대문구 제기동 67-307번지",127.032211,37.58465233,4
5089,"","서울특별시 동대문구 제기동 67-309번지",127.0349212,37.58424945,1
5090,"금강팰리스","서울특별시 동대문구 제기동 67-330번지",127.0324083,37.58457155,8
5091,"하우스테디베어","서울특별시 동대문구 제기동 67-343번지",127.0344187,37.58493002,2
5092,"","서울특별시 동대문구 제기동 67-347번지",127.0322903,37.58449085,1
5093,"태명빌","서울특별시 동대문구 제기동 67-37번지",127.032994,37.5854867,6
5094,"","서울특별시 동대문구 제기동 67-382번지",127.0338916,37.5857281,4
5095,"하우스테디베어8차","서울특별시 동대문구 제기동 67-399번지",127.0344461,37.58483118,2
5096,"","서울특별시 동대문구 제기동 67-39번지",127.0325607,37.58527158,3
5097,"","서울특별시 동대문구 제기동 67-3번지",127.0345764,37.58503963,3
5098,"","서울특별시 동대문구 제기동 67-402번지",127.0343282,37.58478805,2
5099,"","서울특별시 동대문구 제기동 67-477번지",127.0347322,37.5846099,6
5100,"하늘정원","서울특별시 동대문구 제기동 67-501번지",127.0331277,37.58548405,6
5101,"","서울특별시 동대문구 제기동 67-64번지",127.0346175,37.58535496,3
5102,"에스제이빌","서울특별시 동대문구 제기동 67-66번지",127.0344657,37.58524959,7
5103,"마이바움","서울특별시 동대문구 제기동 67-70번지",127.0340397,37.58507429,5
5104,"","서울특별시 동대문구 제기동 67-78번지",127.0341661,37.58531086,1
5105,"","서울특별시 동대문구 제기동 67-83번지",127.033659,37.58538723,2
5106,"","서울특별시 동대문구 제기동 67-84번지",127.0335047,37.58562585,1
5107,"","서울특별시 동대문구 제기동 67-85번지",127.0333344,37.58562851,4
5108,"이진한씨주택","서울특별시 동대문구 제기동 67-89번지",127.0335326,37.5855143,2
5109,"","서울특별시 동대문구 제기동 67-92번지",127.0333432,37.5853347,3
5110,"","서울특별시 동대문구 제기동 67-93번지",127.0335847,37.58528715,3
5111,"","서울특별시 동대문구 제기동 67-94번지",127.0335201,37.58519562,2
5112,"","서울특별시 동대문구 제기동 67-95번지",127.0335562,37.58502974,2
5113,"","서울특별시 동대문구 제기동 67-97번지",127.0335715,37.58489936,2
5114,"","서울특별시 동대문구 제기동 67-9번지",127.0344749,37.58467926,5
5115,"SK텔레콤 제기 전송국사","서울특별시 동대문구 제기동 670-1번지",127.0379388,37.58680607,2
5116,"","서울특별시 동대문구 제기동 673번지",127.0377474,37.58687848,1
5117,"","서울특별시 동대문구 제기동 676-6번지",127.0376032,37.58682042,3
5118,"홍파초등학교","서울특별시 동대문구 제기동 678번지",127.0396422,37.58631222,57
5119,"","서울특별시 동대문구 제기동 679번지",127.039947,37.58589964,1
5120,"토토그랑빌","서울특별시 동대문구 제기동 67번지",127.0346305,37.58473931,8
5121,"제기1동복지센타","서울특별시 동대문구 제기동 681-2번지",127.0394366,37.58574971,5
5122,"","서울특별시 동대문구 제기동 681-6번지",127.0396373,37.58574982,3
5123,"","서울특별시 동대문구 제기동 681번지",127.0391852,37.58577493,1
5124,"정화힐타운","서울특별시 동대문구 제기동 682-17번지",127.0398762,37.58535033,5
5125,"나동","서울특별시 동대문구 제기동 682-22번지",127.0399975,37.58553058,1
5126,"","서울특별시 동대문구 제기동 682-25번지",127.0401586,37.58539673,1
5127,"","서울특별시 동대문구 제기동 682-6번지",127.039515,37.58552849,1
5128,"","서울특별시 동대문구 제기동 682-7번지",127.0395216,37.58540109,2
5129,"","서울특별시 동대문구 제기동 682번지",127.0393075,37.5855036,3
5130,"","서울특별시 동대문구 제기동 684번지",127.039199,37.58551265,4
5131,"","서울특별시 동대문구 제기동 688-12번지",127.0399302,37.58502893,3
5132,"제기 힐하우스","서울특별시 동대문구 제기동 690-12번지",127.0397462,37.58486708,8
5133,"","서울특별시 동대문구 제기동 690-15번지",127.0397317,37.58514234,1
5134,"","서울특별시 동대문구 제기동 690-1번지",127.0392347,37.58512386,2
5135,"","서울특별시 동대문구 제기동 690-3번지",127.0392475,37.58485905,1
5136,"성훈팰리스","서울특별시 동대문구 제기동 690-5번지",127.0393947,37.58499352,8
5137,"","서울특별시 동대문구 제기동 690-8번지",127.0395758,37.58513744,1
5138,"","서울특별시 동대문구 제기동 690-9번지",127.0395798,37.58504517,2
5139,"","서울특별시 동대문구 제기동 695-10번지",127.0389683,37.58556705,1
5140,"","서울특별시 동대문구 제기동 695-11번지",127.0389638,37.58566112,2
5141,"","서울특별시 동대문구 제기동 695-1번지",127.0387697,37.5857484,1
5142,"","서울특별시 동대문구 제기동 695-7번지",127.0389928,37.58528846,1
5143,"","서울특별시 동대문구 제기동 701번지",127.0389063,37.58456138,12
5144,"주식회사제이비","서울특별시 동대문구 제기동 705-3번지",127.03768,37.58627736,2
5145,"","서울특별시 동대문구 제기동 705-5번지",127.0379382,37.58619718,7
5146,"","서울특별시 동대문구 제기동 705-6번지",127.0381518,37.58634262,7
5147,"에코시티","서울특별시 동대문구 제기동 705-7번지",127.0381038,37.58614505,18
5148,"포장가게","서울특별시 동대문구 제기동 709-1번지",127.0377031,37.58620492,2
5149,"정우바이오","서울특별시 동대문구 제기동 709번지",127.0377031,37.58620492,1
5150,"제기동원빌딩","서울특별시 동대문구 제기동 714-7번지",127.0382297,37.58577623,2
5151,"","서울특별시 동대문구 제기동 714번지",127.0380304,37.58592713,5
5152,"","서울특별시 동대문구 제기동 725-2번지",127.0381031,37.58502809,8
5153,"","서울특별시 동대문구 제기동 727-4번지",127.0381302,37.58450623,1
5154,"","서울특별시 동대문구 제기동 730-11번지",127.0377266,37.58475341,23
5155,"","서울특별시 동대문구 제기동 730-5번지",127.0377557,37.58493387,8
5156,"","서울특별시 동대문구 제기동 730-9번지",127.0376361,37.58486804,1
5157,"","서울특별시 동대문구 제기동 731-1번지",127.0377236,37.58465322,2
5158,"","서울특별시 동대문구 제기동 731-5번지",127.037632,37.58437106,4
5159,"","서울특별시 동대문구 제기동 738-1번지",127.0400933,37.58473326,3
5160,"","서울특별시 동대문구 제기동 738-2번지",127.0401687,37.5846452,2
5161,"","서울특별시 동대문구 제기동 740-11번지",127.0396571,37.58443409,2
5162,"","서울특별시 동대문구 제기동 740-15번지",127.0398073,37.58472479,3
5163,"","서울특별시 동대문구 제기동 740-1번지",127.0392671,37.58471912,2
5164,"","서울특별시 동대문구 제기동 740-20번지",127.0401732,37.58445545,4
5165,"","서울특별시 동대문구 제기동 740-3번지",127.0392812,37.58443422,4
5166,"","서울특별시 동대문구 제기동 740-7번지",127.0394329,37.5847105,3
5167,"","서울특별시 동대문구 제기동 740-8번지",127.0396361,37.58471755,4
5168,"","서울특별시 동대문구 제기동 740-9번지",127.0396436,37.58462403,3
5169,"","서울특별시 동대문구 제기동 742번지",127.0402237,37.58415613,2
5170,"","서울특별시 동대문구 제기동 746-2번지",127.0393043,37.58398354,2
5171,"서울빌리지","서울특별시 동대문구 제기동 746-4번지",127.0395608,37.58398895,8
5172,"성남빌딩","서울특별시 동대문구 제기동 746번지",127.0392598,37.58407104,1
5173,"건영스타밸리","서울특별시 동대문구 제기동 757-12번지",127.0401776,37.58376709,30
5174,"제기빌딩","서울특별시 동대문구 제기동 757-13번지",127.0402558,37.58357759,2
5175,"","서울특별시 동대문구 제기동 757-18번지",127.039458,37.58363931,4
5176,"광진빌","서울특별시 동대문구 제기동 757-1번지",127.0392983,37.58382028,3
5177,"","서울특별시 동대문구 제기동 757-2번지",127.039452,37.5837804,8
5178,"","서울특별시 동대문구 제기동 757-5번지",127.0396395,37.5838335,2
5179,"U.time","서울특별시 동대문구 제기동 757-6번지",127.0396416,37.5837388,2
5180,"","서울특별시 동대문구 제기동 757-8번지",127.0397745,37.58382498,2
5181,"","서울특별시 동대문구 제기동 763-1번지",127.0393114,37.5835407,3
5182,"","서울특별시 동대문구 제기동 763-3번지",127.0394634,37.58354308,2
5183,"","서울특별시 동대문구 제기동 763-6번지",127.0396449,37.58364438,3
5184,"한신파크빌","서울특별시 동대문구 제기동 763-7번지",127.0397849,37.58363082,8
5185,"제기동 단독주택","서울특별시 동대문구 제기동 773번지",127.0392902,37.58337699,2
5186,"홍파길15빌딩","서울특별시 동대문구 제기동 776-5번지",127.0390634,37.58382765,4
5187,"다온빌딩","서울특별시 동대문구 제기동 776-8번지",127.0388712,37.58382592,4
5188,"","서울특별시 동대문구 제기동 797-3번지",127.0388853,37.58326748,1
5189,"","서울특별시 동대문구 제기동 797-5번지",127.0390469,37.58316002,4
5190,"한양빌딩","서울특별시 동대문구 제기동 803번지",127.0383129,37.58385169,7
5191,"","서울특별시 동대문구 제기동 812번지",127.0381252,37.58375174,3
5192,"","서울특별시 동대문구 제기동 813-1번지",127.0381097,37.58411583,11
5193,"","서울특별시 동대문구 제기동 816번지",127.0382997,37.58416145,4
5194,"","서울특별시 동대문구 제기동 818번지",127.038242,37.58320993,6
5195,"한국의약품시험연구소","서울특별시 동대문구 제기동 822-1번지",127.0378169,37.58414034,11
5196,"","서울특별시 동대문구 제기동 822-3번지",127.0378266,37.58392113,5
5197,"","서울특별시 동대문구 제기동 822-6번지",127.0376719,37.58376522,5
5198,"","서울특별시 동대문구 제기동 823-1번지",127.0376051,37.5841888,9
5199,"","서울특별시 동대문구 제기동 823번지",127.0376051,37.5841888,5
5200,"","서울특별시 동대문구 제기동 825-1번지",127.0374842,37.58350038,3
5201,"진영리더스","서울특별시 동대문구 제기동 828-2번지",127.0377526,37.58333289,2
5202,"제기동 주민센터","서울특별시 동대문구 제기동 830-1번지",127.0378305,37.58313303,9
5203,"","서울특별시 동대문구 제기동 838-13번지",127.039622,37.58274745,2
5204,"","서울특별시 동대문구 제기동 838-9번지",127.0398097,37.58275919,2
5205,"후암주택","서울특별시 동대문구 제기동 842-1번지",127.0394415,37.58261785,7
5206,"","서울특별시 동대문구 제기동 844-2번지",127.0389642,37.58278497,3
5207,"힐링파크","서울특별시 동대문구 제기동 846-10번지",127.0399593,37.58159361,8
5208,"","서울특별시 동대문구 제기동 846-15번지",127.0401429,37.58141011,2
5209,"","서울특별시 동대문구 제기동 846-21번지",127.0401216,37.58199306,1
5210,"","서울특별시 동대문구 제기동 846-22번지",127.0401161,37.58208622,3
5211,"제기홈","서울특별시 동대문구 제기동 846-23번지",127.0401122,37.58217596,7
5212,"제기동 846-25 다가구주택","서울특별시 동대문구 제기동 846-25번지",127.0401036,37.5823531,4
5213,"","서울특별시 동대문구 제기동 846-3번지",127.0399325,37.58225288,6
5214,"","서울특별시 동대문구 제기동 846-5번지",127.0399409,37.582077,3
5215,"","서울특별시 동대문구 제기동 846-7번지",127.0399499,37.58186481,5
5216,"","서울특별시 동대문구 제기동 846-8번지",127.0399541,37.5817739,2
5217,"","서울특별시 동대문구 제기동 846-9번지",127.0399539,37.58168416,3
5218,"","서울특별시 동대문구 제기동 859-7번지",127.0370298,37.58590222,7
5219,"","서울특별시 동대문구 제기동 860-11번지",127.0373362,37.58524061,1
5220,"","서울특별시 동대문구 제기동 860-12번지",127.0373161,37.58511457,7
5221,"","서울특별시 동대문구 제기동 860-18번지",127.0373278,37.58485084,2
5222,"선정하우스","서울특별시 동대문구 제기동 860-20번지",127.0374527,37.58623554,5
5223,"","서울특별시 동대문구 제기동 860-21번지",127.0374387,37.58611121,5
5224,"코지하우스","서울특별시 동대문구 제기동 860-22번지",127.0374207,37.58594642,4
5225,"벨라하우스","서울특별시 동대문구 제기동 860-27번지",127.0372008,37.58618706,5
5226,"휴심제","서울특별시 동대문구 제기동 860-29번지",127.0371649,37.58592515,8
5227,"","서울특별시 동대문구 제기동 860-3번지",127.0373694,37.58563019,7
5228,"","서울특별시 동대문구 제기동 860-9번지",127.0374012,37.58536376,3
5229,"현진타운","서울특별시 동대문구 제기동 862번지",127.0370322,37.58491995,10
5230,"","서울특별시 동대문구 제기동 863번지",127.0370617,37.58505383,2
5231,"진풍빌딩","서울특별시 동대문구 제기동 873번지",127.0369403,37.58550797,4
5232,"","서울특별시 동대문구 제기동 879번지",127.0367456,37.58502113,3
5233,"한국기독교장로회동원교회","서울특별시 동대문구 제기동 880번지",127.0366656,37.58457138,21
5234,"동현빌딩","서울특별시 동대문구 제기동 886-15번지",127.0371562,37.58353761,3
5235,"","서울특별시 동대문구 제기동 886-22번지",127.0370654,37.58303011,6
5236,"","서울특별시 동대문구 제기동 886-2번지",127.0372864,37.58465156,3
5237,"","서울특별시 동대문구 제기동 886-7번지",127.0372373,37.58430631,2
5238,"","서울특별시 동대문구 제기동 887-188번지",127.036684,37.58189534,4
5239,"","서울특별시 동대문구 제기동 887-192번지",127.0365917,37.58171796,3
5240,"","서울특별시 동대문구 제기동 887-215번지",127.0371316,37.58470837,3
5241,"","서울특별시 동대문구 제기동 887-35번지",127.0369333,37.58367328,1
5242,"남제공빌딩","서울특별시 동대문구 제기동 889-18번지",127.037,37.58182451,3
5243,"","서울특별시 동대문구 제기동 889-26번지",127.0370112,37.58162674,2
5244,"","서울특별시 동대문구 제기동 890-11번지",127.0364132,37.58119589,4
5245,"","서울특별시 동대문구 제기동 890-12번지",127.0365688,37.58122711,3
5246,"","서울특별시 동대문구 제기동 890-1번지",127.0369365,37.58132619,2
5247,"","서울특별시 동대문구 제기동 892-105번지",127.0365398,37.58275268,6
5248,"","서울특별시 동대문구 제기동 892-108번지",127.0361528,37.58270928,1
5249,"","서울특별시 동대문구 제기동 892-110번지",127.0364606,37.58251574,1
5250,"","서울특별시 동대문구 제기동 892-111번지",127.0362759,37.58253652,3
5251,"명경아트빌","서울특별시 동대문구 제기동 892-114번지",127.0363143,37.5823327,8
5252,"","서울특별시 동대문구 제기동 892-116번지",127.0360198,37.58234892,6
5253,"","서울특별시 동대문구 제기동 892-118번지",127.0364338,37.58209913,7
5254,"그린캐스빌","서울특별시 동대문구 제기동 892-119번지",127.0362779,37.58211107,8
5255,"","서울특별시 동대문구 제기동 892-120번지",127.0361247,37.58212103,8
5256,"다빈치빌","서울특별시 동대문구 제기동 892-121번지",127.0359648,37.58212964,8
5257,"블래스빌","서울특별시 동대문구 제기동 892-123번지",127.0363615,37.58339072,12
5258,"","서울특별시 동대문구 제기동 892-124번지",127.0366453,37.58372247,1
5259,"","서울특별시 동대문구 제기동 892-127번지",127.0364171,37.58388688,4
5260,"","서울특별시 동대문구 제기동 892-129번지",127.0358193,37.58163206,2
5261,"","서울특별시 동대문구 제기동 892-131번지",127.0361792,37.58160753,3
5262,"리센츠빌","서울특별시 동대문구 제기동 892-133번지",127.035975,37.58162336,2
5263,"","서울특별시 동대문구 제기동 892-152번지",127.036319,37.58352228,4
5264,"","서울특별시 동대문구 제기동 892-159번지",127.036576,37.58298674,3
5265,"","서울특별시 동대문구 제기동 892-175번지",127.0366313,37.58320414,2
5266,"","서울특별시 동대문구 제기동 892-17번지",127.03646,37.58139382,3
5267,"동원교회 교육관 및 다가구주택","서울특별시 동대문구 제기동 892-1번지",127.0367751,37.5841868,3
5268,"","서울특별시 동대문구 제기동 892-20번지",127.0363977,37.5811103,2
5269,"","서울특별시 동대문구 제기동 892-23번지",127.0363364,37.58101121,2
5270,"","서울특별시 동대문구 제기동 892-2번지",127.0362919,37.58049162,3
5271,"","서울특별시 동대문구 제기동 892-36번지",127.0363069,37.58061478,2
5272,"","서울특별시 동대문구 제기동 892-59번지",127.0366451,37.58383528,3
5273,"","서울특별시 동대문구 제기동 892-60번지",127.0366158,37.5833492,6
5274,"","서울특별시 동대문구 제기동 892-62번지",127.0364559,37.58232392,5
5275,"","서울특별시 동대문구 제기동 892-63번지",127.0364007,37.5818784,3
5276,"","서울특별시 동대문구 제기동 892-64번지",127.0359922,37.58136838,31
5277,"한솔동의보감","서울특별시 동대문구 제기동 892-71번지",127.0356004,37.57856235,63
5278,"그린캐스빌12차","서울특별시 동대문구 제기동 892-78번지",127.0360636,37.58190048,10
5279,"","서울특별시 동대문구 제기동 892-79번지",127.0359086,37.58195621,3
5280,"","서울특별시 동대문구 제기동 892-83번지",127.0359847,37.58172238,2
5281,"","서울특별시 동대문구 제기동 892-84번지",127.0358395,37.58173134,4
5282,"","서울특별시 동대문구 제기동 892-89번지",127.0365354,37.58410894,4
5283,"","서울특별시 동대문구 제기동 892-91번지",127.0365365,37.58324183,2
5284,"","서울특별시 동대문구 제기동 892-92번지",127.0365515,37.58309892,10
5285,"","서울특별시 동대문구 제기동 892-94번지",127.0362568,37.58300919,5
5286,"대성에코빌","서울특별시 동대문구 제기동 892-95번지",127.0363305,37.58312152,8
5287,"","서울특별시 동대문구 제기동 892-96번지",127.0363197,37.58326117,6
5288,"제기빌라","서울특별시 동대문구 제기동 893-2번지",127.0394782,37.58232916,8
5289,"준","서울특별시 동대문구 제기동 893-3번지",127.039475,37.58241827,4
5290,"","서울특별시 동대문구 제기동 893-5번지",127.0396632,37.58237776,5
5291,"제기동근린생활시설","서울특별시 동대문구 제기동 895-11번지",127.0395781,37.58178772,3
5292,"","서울특별시 동대문구 제기동 895-15번지",127.039698,37.58201032,1
5293,"새울센스빌","서울특별시 동대문구 제기동 897-7번지",127.0397375,37.58111823,8
5294,"","서울특별시 동대문구 제기동 900번지",127.0388871,37.58240225,2
5295,"","서울특별시 동대문구 제기동 926번지",127.0388003,37.58152841,4
5296,"부광빌딩","서울특별시 동대문구 제기동 928-2번지",127.0381632,37.58260629,11
5297,"","서울특별시 동대문구 제기동 928번지",127.0381075,37.58276939,1
5298,"","서울특별시 동대문구 제기동 930-10번지",127.0383095,37.58230045,7
5299,"","서울특별시 동대문구 제기동 930-1번지",127.0381264,37.58236412,3
5300,"","서울특별시 동대문구 제기동 930-2번지",127.0381093,37.5821514,2
5301,"","서울특별시 동대문구 제기동 930-3번지",127.0381035,37.58205103,3
5302,"","서울특별시 동대문구 제기동 930-5번지",127.0380908,37.5818484,3
5303,"","서울특별시 동대문구 제기동 930-7번지",127.0382729,37.58171788,4
5304,"","서울특별시 동대문구 제기동 930-9번지",127.0382975,37.5821107,3
5305,"","서울특별시 동대문구 제기동 939번지",127.038032,37.58096094,3
5306,"","서울특별시 동대문구 제기동 940번지",127.0380429,37.58107059,4
5307,"","서울특별시 동대문구 제기동 941번지",127.0380491,37.58118456,3
5308,"","서울특별시 동대문구 제기동 943번지",127.0380644,37.58140242,5
5309,"","서울특별시 동대문구 제기동 944-1번지",127.03809,37.58153026,3
5310,"","서울특별시 동대문구 제기동 944-5번지",127.03824,37.58114486,2
5311,"한성빌딩","서울특별시 동대문구 제기동 949번지",127.0376941,37.58260032,11
5312,"","서울특별시 동대문구 제기동 950-3번지",127.0373962,37.58253428,2
5313,"","서울특별시 동대문구 제기동 952-3번지",127.0375724,37.58275569,4
5314,"태원빌딩","서울특별시 동대문구 제기동 953번지",127.0378342,37.58236016,3
5315,"","서울특별시 동대문구 제기동 955번지",127.0376519,37.58230147,2
5316,"소창빌딩","서울특별시 동대문구 제기동 957-1번지",127.0375316,37.58236989,10
5317,"","서울특별시 동대문구 제기동 958-1번지",127.0377508,37.58194528,2
5318,"","서울특별시 동대문구 제기동 958-2번지",127.037801,37.58185507,3
5319,"","서울특별시 동대문구 제기동 962번지",127.0373473,37.58176232,4
5320,"","서울특별시 동대문구 제기동 964-1번지",127.0376356,37.58197387,2
5321,"연우아트빌","서울특별시 동대문구 제기동 971-4번지",127.0373829,37.58134866,6
5322,"","서울특별시 동대문구 제기동 972번지",127.0372933,37.58143402,6
5323,"","서울특별시 동대문구 제기동 973번지",127.0373569,37.58158915,4
5324,"","서울특별시 동대문구 제기동 988-2번지",127.0398447,37.58065301,1
5325,"","서울특별시 동대문구 제기동 992-10번지",127.0402643,37.57994955,1
5326,"","서울특별시 동대문구 제기동 992-16번지",127.0401043,37.58002583,3
5327,"","서울특별시 동대문구 제기동 992-4번지",127.0404787,37.57986758,1
5328,"","서울특별시 동대문구 제기동 992-5번지",127.0404068,37.58001077,3
5329,"","서울특별시 동대문구 청량리동 11-10번지",127.0505159,37.58712698,2
5330,"","서울특별시 동대문구 청량리동 11-16번지",127.0499197,37.58653051,3
5331,"","서울특별시 동대문구 청량리동 11-17번지",127.0501117,37.58655106,3
5332,"","서울특별시 동대문구 청량리동 11-18번지",127.0500407,37.58671354,3
5333,"동대문노인종합복지관및청소년수련관","서울특별시 동대문구 청량리동 11-1번지",127.0500017,37.58724838,37
5334,"청일빌라","서울특별시 동대문구 청량리동 11-20번지",127.0503384,37.5867062,6
5335,"","서울특별시 동대문구 청량리동 11-35번지",127.0508014,37.58687881,2
5336,"","서울특별시 동대문구 청량리동 11-37번지",127.0508852,37.58672534,11
5337,"","서울특별시 동대문구 청량리동 11-3번지",127.0504277,37.58701295,4
5338,"","서울특별시 동대문구 청량리동 11-57번지",127.0504228,37.58682077,1
5339,"","서울특별시 동대문구 청량리동 11-59번지",127.0501833,37.58692215,1
5340,"","서울특별시 동대문구 청량리동 11-5번지",127.0500832,37.58697111,5
5341,"동아빌라","서울특별시 동대문구 청량리동 11-6번지",127.0498297,37.58688833,4
5342,"토천그린존","서울특별시 동대문구 청량리동 11-8번지",127.049919,37.58667349,8
5343,"","서울특별시 동대문구 청량리동 18-18번지",127.0520213,37.58672592,4
5344,"","서울특별시 동대문구 청량리동 18-22번지",127.0516503,37.58680835,1
5345,"","서울특별시 동대문구 청량리동 18-41번지",127.0515432,37.58658621,2
5346,"대성제6주유소","서울특별시 동대문구 청량리동 18-46번지",127.0516506,37.58642452,3
5347,"","서울특별시 동대문구 청량리동 18-5번지",127.0519745,37.58689515,1
5348,"","서울특별시 동대문구 청량리동 18-6번지",127.0518899,37.58694907,1
5349,"","서울특별시 동대문구 청량리동 18-8번지",127.0516874,37.58700781,3
5350,"","서울특별시 동대문구 청량리동 19-12번지",127.0514479,37.58662635,2
5351,"","서울특별시 동대문구 청량리동 19-7번지",127.051309,37.58638152,3
5352,"청량리다세대","서울특별시 동대문구 청량리동 19-8번지",127.0513085,37.58703302,4
5353,"","서울특별시 동대문구 청량리동 199-118번지",127.0435779,37.58718939,3
5354,"","서울특별시 동대문구 청량리동 199-119번지",127.043452,37.58722485,1
5355,"","서울특별시 동대문구 청량리동 199-121번지",127.043195,37.58715556,2
5356,"","서울특별시 동대문구 청량리동 199-169번지",127.0432229,37.58767948,11
5357,"대창쉐르빌","서울특별시 동대문구 청량리동 199-170번지",127.0432666,37.58753774,8
