순번,대지위치,시군구코드,법정동코드,관리건축물대장PK,도로명대지위치,건물명,주용도코드,옥내기계식대수(대),옥외기계식대수(대),옥내자주식대수(대),옥외자주식대수(대),총주차면수,위치별선택,X,Y
25580,서울특별시 동대문구 이문동 264-278번지,11230,11000,11230-26736,서울특별시 동대문구 천장산로7길 46-2,,1000,0,0,0,3,3,1,127.0554273,37.59835348
25581,서울특별시 동대문구 이문동 264-279번지,11230,11000,11230-12905,서울특별시 동대문구 천장산로7길 46-4,,1000,0,0,0,3,3,1,127.0554093,37.59847224
25584,서울특별시 동대문구 이문동 264-282번지,11230,11000,11230-34015,서울특별시 동대문구 천장산로7길 46-12,,1000,0,0,2,4,6,1,127.0553607,37.59879157
25585,서울특별시 동대문구 이문동 264-283번지,11230,11000,11230-28309,서울특별시 동대문구 천장산로7길 46-14,,1000,0,0,2,4,6,1,127.055346,37.59889645
25586,서울특별시 동대문구 이문동 264-284번지,11230,11000,11230-100231732,서울특별시 동대문구 천장산로9길 42,,1000,0,0,0,3,3,1,127.0553213,37.59905242
25588,서울특별시 동대문구 이문동 264-286번지,11230,11000,11230-100196524,서울특별시 동대문구 천장산로9가길 3,,1000,0,0,0,3,3,1,127.0551155,37.59915307
25591,서울특별시 동대문구 이문동 264-289번지,11230,11000,11230-7130,서울특별시 동대문구 천장산로7길 46-9,,1000,0,0,1,4,5,1,127.0551438,37.59872581
25593,서울특별시 동대문구 이문동 264-290번지,11230,11000,11230-12279,서울특별시 동대문구 천장산로7길 46-7,,2000,0,0,1,4,5,1,127.0551639,37.5985947
25594,서울특별시 동대문구 이문동 264-291번지,11230,11000,11230-27581,서울특별시 동대문구 천장산로7길 46-5,,1000,0,0,1,4,5,1,127.0551847,37.59846297
25595,서울특별시 동대문구 이문동 264-292번지,11230,11000,11230-27199,서울특별시 동대문구 천장산로7길 48,,1000,0,0,0,4,4,1,127.0552017,37.59833259
25596,서울특별시 동대문구 이문동 264-293번지,11230,11000,11230-15607,서울특별시 동대문구 천장산로7길 19,블루스카이,4000,0,0,0,8,8,1,127.0567997,37.59828903
25597,서울특별시 동대문구 이문동 264-294번지,11230,11000,11230-32231,서울특별시 동대문구 이문로9길 135,,1000,0,0,0,4,4,1,127.0567779,37.59814407
25598,서울특별시 동대문구 이문동 264-295번지,11230,11000,11230-34854,서울특별시 동대문구 이문로9길 133,,4000,0,0,0,4,4,1,127.0567832,37.59800622
25599,서울특별시 동대문구 이문동 264-296번지,11230,11000,11230-10745,서울특별시 동대문구 이문로9길 129,,2000,0,0,1,4,5,1,127.0568025,37.59787656
25600,서울특별시 동대문구 이문동 264-297번지,11230,11000,11230-22241,서울특별시 동대문구 이문로9길 127,,1000,0,0,6,2,8,1,127.056816,37.59774456
25601,서울특별시 동대문구 이문동 264-298번지,11230,11000,11230-100244793,서울특별시 동대문구 이문로9나길 4,,1000,0,0,0,3,3,1,127.0566726,37.5977303
25602,서울특별시 동대문구 이문동 264-299번지,11230,11000,11230-12649,서울특별시 동대문구 이문로9나길 6-4,,1000,0,0,0,4,4,1,127.0566548,37.59786293
25603,서울특별시 동대문구 이문동 264-29번지,11230,11000,11230-36211,서울특별시 동대문구 천장산로4가길 20-4,,1000,0,0,0,4,4,1,127.0585944,37.59985201
25604,서울특별시 동대문구 이문동 264-2번지,11230,11000,11230-100215612,서울특별시 동대문구 천장산로4가길 3,,2000,0,0,0,8,8,1,127.0582457,37.59919707
25605,서울특별시 동대문구 이문동 264-300번지,11230,11000,11230-8543,서울특별시 동대문구 이문로9나길 6-8,,4000,0,0,2,2,4,1,127.056635,37.59799233
25606,서울특별시 동대문구 이문동 264-301번지,11230,11000,11230-22677,서울특별시 동대문구 이문로9나길 6-10,,3000,0,0,2,3,5,1,127.0566163,37.5981246
25607,서울특별시 동대문구 이문동 264-302번지,11230,11000,11230-29611,서울특별시 동대문구 이문로9나길 6-14,,1000,0,0,0,4,4,1,127.0565889,37.59826346
25609,서울특별시 동대문구 이문동 264-304번지,11230,11000,11230-19107,서울특별시 동대문구 이문로9나길 6-9,,1000,0,0,3,4,7,1,127.0563985,37.59810074
25610,서울특별시 동대문구 이문동 264-305번지,11230,11000,11230-7935,서울특별시 동대문구 이문로9나길 6-7,,1000,0,0,0,3,3,1,127.0564174,37.59796891
25611,서울특별시 동대문구 이문동 264-306번지,11230,11000,11230-100187188,서울특별시 동대문구 이문로9나길 6-3,,4000,0,0,0,3,3,1,127.0564377,37.59783889
25612,서울특별시 동대문구 이문동 264-307번지,11230,11000,11230-100210393,서울특별시 동대문구 이문로9나길 6-1,,1000,0,0,0,3,3,1,127.0564576,37.59771211
25613,서울특별시 동대문구 이문동 264-308번지,11230,11000,11230-100241213,서울특별시 동대문구 이문로9가길 24,,1000,0,0,0,2,2,1,127.0563171,37.59769524
25615,서울특별시 동대문구 이문동 264-30번지,11230,11000,11230-21251,서울특별시 동대문구 천장산로4가길 20,,1000,0,0,1,1,2,1,127.0583303,37.59983709
25616,서울특별시 동대문구 이문동 264-310번지,11230,11000,11230-100240552,서울특별시 동대문구 이문로9가길 28,,1000,0,0,0,2,2,1,127.056283,37.59791059
25617,서울특별시 동대문구 이문동 264-311번지,11230,11000,11230-100236812,서울특별시 동대문구 이문로9가길 30,,1000,0,0,0,2,2,1,127.0562656,37.59801647
25619,서울특별시 동대문구 이문동 264-313번지,11230,11000,11230-11293,서울특별시 동대문구 천장산로7길 29,J.S빌딩,4000,0,0,2,2,4,1,127.0562326,37.59823624
25621,서울특별시 동대문구 이문동 264-315번지,11230,11000,11230-20325,서울특별시 동대문구 이문로9가길 31,,1000,0,0,1,2,3,1,127.0560638,37.59810333
25622,서울특별시 동대문구 이문동 264-316번지,11230,11000,11230-100205385,서울특별시 동대문구 이문로9가길 29,,1000,0,0,0,2,2,1,127.0560787,37.59799764
25624,서울특별시 동대문구 이문동 264-317번지,11230,11000,11230-1402,서울특별시 동대문구 이문로9가길 27,이문동S-주택,1000,0,0,0,1,1,1,127.0560946,37.59789113
25625,서울특별시 동대문구 이문동 264-318번지,11230,11000,11230-100221212,서울특별시 동대문구 이문로9가길 25,,1000,0,0,0,2,2,1,127.0561119,37.59778472
25626,서울특별시 동대문구 이문동 264-319번지,11230,11000,11230-100234372,서울특별시 동대문구 이문로9가길 23,,1000,0,0,0,2,2,1,127.0561287,37.5976792
25627,서울특별시 동대문구 이문동 264-31번지,11230,11000,11230-9462,서울특별시 동대문구 천장산로4가길 16,,1000,0,0,2,0,2,1,127.0583895,37.59971624
25628,서울특별시 동대문구 이문동 264-320번지,11230,11000,11230-100221512,서울특별시 동대문구 이문로9나길 20,,1000,0,0,0,2,2,1,127.055986,37.59767792
25629,서울특별시 동대문구 이문동 264-321번지,11230,11000,11230-100209602,서울특별시 동대문구 이문로9나길 22,,1000,0,0,0,2,2,1,127.0559678,37.5977837
25631,서울특별시 동대문구 이문동 264-323번지,11230,11000,11230-100201453,서울특별시 동대문구 이문로9나길 28,,1000,0,0,0,2,2,1,127.0559344,37.59799626
25632,서울특별시 동대문구 이문동 264-324번지,11230,11000,11230-100216592,서울특별시 동대문구 이문로9나길 30,,1000,0,0,0,2,2,1,127.0559184,37.59810448
25633,서울특별시 동대문구 이문동 264-325번지,11230,11000,11230-10712,서울특별시 동대문구 이문로9나길 32,,1000,0,0,0,1,1,1,127.0559021,37.59821126
25634,서울특별시 동대문구 이문동 264-326번지,11230,11000,11230-18106,서울특별시 동대문구 천장산로7길 39,,1000,0,0,0,4,4,1,127.0556944,37.59816901
25635,서울특별시 동대문구 이문동 264-327번지,11230,11000,11230-100197004,서울특별시 동대문구 이문로9나길 27,,1000,0,0,0,3,3,1,127.0557145,37.59803817
25637,서울특별시 동대문구 이문동 264-329번지,11230,11000,11230-27208,서울특별시 동대문구 이문로9나길 23,,1000,0,0,1,0,1,1,127.0557515,37.5978084
25638,서울특별시 동대문구 이문동 264-32번지,11230,11000,11230-19190,서울특별시 동대문구 이문로35라길 52,,1000,0,0,0,2,2,1,127.0585851,37.59972677
25639,서울특별시 동대문구 이문동 264-330번지,11230,11000,11230-34829,서울특별시 동대문구 이문로9나길 19,,1000,0,0,0,3,3,1,127.0557759,37.59766649
25640,서울특별시 동대문구 이문동 264-333번지,11230,11000,11230-25404,서울특별시 동대문구 천장산로9길 48-4,이문동다세대주택,2000,0,0,0,4,4,1,127.0549654,37.5991371
25641,서울특별시 동대문구 이문동 264-335번지,11230,11000,11230-23465,서울특별시 동대문구 천장산로9길 8-3,,1000,0,0,0,2,2,1,127.0570279,37.59934479
25642,서울특별시 동대문구 이문동 264-336번지,11230,11000,11230-100189458,서울특별시 동대문구 천장산로9길 14,,1000,0,0,0,3,3,1,127.0568736,37.59920314
25644,서울특별시 동대문구 이문동 264-343번지,11230,11000,11230-100195986,서울특별시 동대문구 천장산로9길 30-3,,4000,0,0,0,3,3,1,127.0558079,37.59921933
25647,서울특별시 동대문구 이문동 264-347번지,11230,11000,11230-9814,서울특별시 동대문구 천장산로7길 52-8,,3000,0,0,0,4,4,1,127.055009,37.59858496
25648,서울특별시 동대문구 이문동 264-348번지,11230,11000,11230-100251574,서울특별시 동대문구 천장산로7길 52-6,,1000,0,0,2,0,2,1,127.0550294,37.59845412
25649,서울특별시 동대문구 이문동 264-349번지,11230,11000,11230-14692,서울특별시 동대문구 천장산로7길 52-2,,1000,0,0,0,4,4,1,127.0550499,37.59832059
25650,서울특별시 동대문구 이문동 264-34번지,11230,11000,11230-100183146,서울특별시 동대문구 천장산로6길 23,,4000,0,0,0,4,4,1,127.058757,37.59957361
25651,서울특별시 동대문구 이문동 264-350번지,11230,11000,11230-20174,서울특별시 동대문구 천장산로7길 54,,1000,0,0,0,4,4,1,127.0548482,37.5983014
25653,서울특별시 동대문구 이문동 264-352번지,11230,11000,11230-29485,서울특별시 동대문구 천장산로7길 52-7,,1000,0,1,0,1,2,1,127.0548112,37.59856577
25654,서울특별시 동대문구 이문동 264-353번지,11230,11000,11230-14163,서울특별시 동대문구 천장산로7길 52-13,이문동다가구주택,1000,0,0,2,4,6,1,127.0547731,37.5988241
25655,서울특별시 동대문구 이문동 264-355번지,11230,11000,11230-6590,서울특별시 동대문구 천장산로9길 52,,2000,0,0,4,1,5,1,127.0547776,37.59899267
25656,서울특별시 동대문구 이문동 264-356번지,11230,11000,11230-31165,서울특별시 동대문구 천장산로9길 48-3,이문동다세대주택,2000,0,0,3,2,5,1,127.0547575,37.59911242
25658,서울특별시 동대문구 이문동 264-358번지,11230,11000,11230-100195735,서울특별시 동대문구 천장산로7길 58-14,,4000,0,0,0,3,3,1,127.0546251,37.59880966
25659,서울특별시 동대문구 이문동 264-359번지,11230,11000,11230-14788,서울특별시 동대문구 천장산로7길 58-12,,1000,0,0,0,5,5,1,127.0546464,37.59864846
25660,서울특별시 동대문구 이문동 264-35번지,11230,11000,11230-100246054,서울특별시 동대문구 이문로35라길 53,,1000,0,0,2,1,3,1,127.0585839,37.59956333
25661,서울특별시 동대문구 이문동 264-361번지,11230,11000,11230-19752,서울특별시 동대문구 천장산로7길 58-6,이문동다가구주택,1000,0,0,0,6,6,1,127.0546737,37.59847015
25662,서울특별시 동대문구 이문동 264-363번지,11230,11000,11230-13074,서울특별시 동대문구 천장산로7길 62,,4000,0,0,1,4,5,1,127.0544774,37.59826373
25663,서울특별시 동대문구 이문동 264-364번지,11230,11000,11230-100182077,서울특별시 동대문구 천장산로7길 58-3,이문동교육원,10000,0,0,0,2,2,1,127.0544583,37.59839672
25664,서울특별시 동대문구 이문동 264-365번지,11230,11000,11230-100181855,서울특별시 동대문구 천장산로7길 58-7,,10000,0,0,0,2,2,1,127.054439,37.5985281
25665,서울특별시 동대문구 이문동 264-366번지,11230,11000,11230-100183046,서울특별시 동대문구 천장산로7길 58-9,,10000,0,0,0,2,2,1,127.0544196,37.59865884
25666,서울특별시 동대문구 이문동 264-367번지,11230,11000,11230-15509,서울특별시 동대문구 천장산로7길 58-13,,1000,0,0,1,0,1,1,127.0544001,37.59878769
25667,서울특별시 동대문구 이문동 264-368번지,11230,11000,11230-6582,서울특별시 동대문구 천장산로9길 56,삼보스위트홈,2000,0,0,38,1,39,1,127.0544419,37.59913275
25670,서울특별시 동대문구 이문동 264-370번지,11230,11000,11230-100235992,서울특별시 동대문구 천장산로9길 62,경희빌딩,1000,0,0,3,0,3,1,127.054144,37.5989308
25671,서울특별시 동대문구 이문동 264-371번지,11230,11000,11230-9074,서울특별시 동대문구 천장산로7길 64-14,,2000,0,0,4,2,6,1,127.0542477,37.59877118
25672,서울특별시 동대문구 이문동 264-372번지,11230,11000,11230-9995,서울특별시 동대문구 천장산로7길 64-10,이문빌라,2000,0,0,3,4,7,1,127.0542654,37.59864296
25673,서울특별시 동대문구 이문동 264-373번지,11230,11000,11230-100193342,서울특별시 동대문구 천장산로7길 64-8,.,1000,0,0,0,3,3,1,127.0542857,37.59851258
25674,서울특별시 동대문구 이문동 264-374번지,11230,11000,11230-35628,서울특별시 동대문구 천장산로7길 64-4,,2000,0,0,3,4,7,1,127.0543055,37.59838103
25676,서울특별시 동대문구 이문동 264-377번지,11230,11000,11230-9377,서울특별시 동대문구 천장산로9길 66,법학부속관,10000,0,0,2,0,2,1,127.0539794,37.59891456
25678,서울특별시 동대문구 이문동 264-384번지,11230,11000,11230-27583,서울특별시 동대문구 천장산로7길 41,,1000,0,0,4,4,8,1,127.0555506,37.59815421
25679,서울특별시 동대문구 이문동 264-385번지,11230,11000,11230-100185166,서울특별시 동대문구 이문로9나길 21-12,,4000,0,0,0,2,2,1,127.0555715,37.59802356
25680,서울특별시 동대문구 이문동 264-386번지,11230,11000,11230-100225972,서울특별시 동대문구 이문로9나길 21-10,,1000,0,0,0,3,3,1,127.0555906,37.59790795
25681,서울특별시 동대문구 이문동 264-387번지,11230,11000,11230-35563,서울특별시 동대문구 이문로9나길 21-6,,1000,0,0,2,2,4,1,127.0556094,37.59779216
25682,서울특별시 동대문구 이문동 264-388번지,11230,11000,11230-100234652,서울특별시 동대문구 이문로9나길 21-5,,1000,0,0,0,3,3,1,127.055424,37.59773936
25683,서울특별시 동대문구 이문동 264-389번지,11230,11000,11230-100196885,서울특별시 동대문구 이문로9나길 21-9,,4000,0,0,0,4,4,1,127.0554062,37.59785181
25684,서울특별시 동대문구 이문동 264-38번지,11230,11000,11230-100183731,서울특별시 동대문구 천장산로6길 19,,4000,0,0,0,5,5,1,127.0586988,37.59944876
25685,서울특별시 동대문구 이문동 264-391번지,11230,11000,11230-15803,서울특별시 동대문구 이문로9나길 21-13,,1000,0,0,0,3,3,1,127.0553716,37.59805491
25686,서울특별시 동대문구 이문동 264-392번지,11230,11000,11230-24819,서울특별시 동대문구 천장산로7길 45,,1000,0,0,1,2,3,1,127.0553548,37.59815574
25687,서울특별시 동대문구 이문동 264-39번지,11230,11000,11230-23702,서울특별시 동대문구 천장산로6길 15,,4000,0,0,6,2,8,1,127.0586629,37.59928426
25688,서울특별시 동대문구 이문동 264-402번지,11230,11000,11230-100253514,서울특별시 동대문구 천장산로9길 48,,1000,0,0,0,3,3,1,127.0549839,37.59901573
25689,서울특별시 동대문구 이문동 264-407번지,11230,11000,11230-34662,서울특별시 동대문구 천장산로7길 56,,4000,0,0,0,6,6,1,127.0546988,37.59830372
25691,서울특별시 동대문구 이문동 264-409번지,11230,11000,11230-10363,서울특별시 동대문구 천장산로7길 4,이문동 근생주택,1000,0,0,5,0,5,1,127.0575371,37.59870647
25692,서울특별시 동대문구 이문동 264-40번지,11230,11000,11230-11474,서울특별시 동대문구 천장산로4가길 8,,1000,0,0,0,4,4,1,127.0584539,37.59926832
25693,서울특별시 동대문구 이문동 264-410번지,11230,11000,11230-29121,서울특별시 동대문구 천장산로7길 10-3,노승우씨근생및주택,4000,0,0,3,2,5,1,127.0571291,37.59870423
