건물용도코드,건물종류,건물일련번호,가점척도,lon,lat
2001,아파트,45514,2,127.160547,37.614
2001,아파트,45515,2,127.1611367,37.611
2001,아파트,45517,2,127.1615846,37.612
2001,아파트,45520,2,127.1567603,37.611
2001,아파트,45521,2,127.1610673,37.611
2001,아파트,45522,2,127.1605912,37.614
2001,아파트,45523,2,127.1612608,37.613
2001,아파트,45524,2,127.1627014,37.613
2001,아파트,45526,2,127.1632433,37.612
2001,아파트,45527,2,127.1600138,37.614
2001,아파트,45529,2,127.1605071,37.613
2001,아파트,45530,2,127.1582547,37.612
2001,아파트,45533,2,127.1585185,37.613
2001,아파트,45536,2,127.1604169,37.614
2001,아파트,45537,2,127.1597259,37.61
2001,아파트,45540,2,127.1613914,37.613
2001,아파트,45541,2,127.157764,37.613
2001,아파트,45543,2,127.1582558,37.612
2001,아파트,45544,2,127.1600603,37.614
2001,아파트,45545,2,127.161319,37.611
2001,아파트,45546,2,127.1587362,37.613
2001,아파트,45547,2,127.1614524,37.609
2001,아파트,45552,2,127.1628315,37.612
2001,아파트,45553,2,127.1581351,37.611
2001,아파트,45554,2,127.1627426,37.61
2001,아파트,45555,2,127.1587289,37.613
2001,아파트,45556,2,127.1603019,37.613
2001,아파트,45558,2,127.1603982,37.613
2001,아파트,45559,2,127.1592655,37.612
2001,아파트,45560,2,127.15754,37.611
2001,아파트,45562,2,127.1613825,37.61
2001,아파트,45563,2,127.1621303,37.61
2001,아파트,45564,2,127.1628214,37.61
2001,아파트,45565,2,127.1593805,37.611
2001,아파트,45566,2,127.1599118,37.612
2001,아파트,45567,2,127.1593014,37.612
2001,아파트,45568,2,127.161425,37.612
2001,아파트,45569,2,127.1608009,37.612
2001,아파트,45571,2,127.1585879,37.61
2001,아파트,45572,2,127.1581359,37.61
2001,아파트,45573,2,127.1636653,37.613
2001,아파트,45575,2,127.1588281,37.61
2001,아파트,45577,2,127.1586455,37.613
2001,아파트,45578,2,127.1570732,37.61
2001,아파트,45579,2,127.1626319,37.612
2001,아파트,45580,2,127.1576814,37.611
2001,아파트,45581,2,127.1605738,37.61
2001,아파트,45583,2,127.1605657,37.614
2001,아파트,45584,2,127.1592771,37.613
2001,아파트,45585,2,127.1591604,37.613
2001,아파트,45586,2,127.1573525,37.61
2001,아파트,45587,2,127.1599646,37.614
2001,아파트,45588,2,127.1619884,37.612
2001,아파트,45589,2,127.1593737,37.614
2001,아파트,45591,2,127.1569216,37.611
2001,아파트,45592,2,127.1598998,37.611
2001,아파트,45615,2,127.1608731,37.614
2001,아파트,45617,2,127.1620971,37.611
2001,아파트,45593,2,127.1631499,37.612
2001,아파트,45594,2,127.1638615,37.613
2001,아파트,45596,2,127.1615958,37.611
2001,아파트,45597,2,127.1613255,37.611
2001,아파트,45598,2,127.1606102,37.61
2001,아파트,45599,2,127.1625304,37.612
2001,아파트,45600,2,127.1586436,37.612
2001,아파트,45602,2,127.160627,37.613
2001,아파트,45603,2,127.1578107,37.61
2001,아파트,45604,2,127.1630026,37.613
2001,아파트,45606,2,127.1608914,37.611
2001,아파트,45607,2,127.1566985,37.611
2001,아파트,45608,2,127.1622555,37.613
2001,아파트,45609,2,127.1602135,37.611
2001,아파트,45611,2,127.1592477,37.611
2001,아파트,45528,2,127.1568629,37.61
2001,아파트,45539,2,127.161163,37.613
2001,아파트,45610,2,127.1592868,37.611
2001,아파트,45618,2,127.1621129,37.611
2001,아파트,45485,2,127.1604229,37.61
2001,아파트,45427,2,127.1614355,37.611
2001,아파트,45402,2,127.156229,37.611
2001,아파트,45444,2,127.1589417,37.613
2001,아파트,45467,2,127.1583578,37.61
2001,아파트,45458,2,127.160823,37.614
2001,아파트,45478,2,127.1599196,37.611
2001,아파트,45548,2,127.1602501,37.611
2001,아파트,45464,2,127.1632578,37.612
2001,아파트,45428,2,127.161418,37.613
2001,아파트,45416,2,127.1584252,37.613
2001,아파트,45513,2,127.1625647,37.614
2001,아파트,45601,2,127.1625449,37.613
2001,아파트,45549,2,127.1623183,37.613
2001,아파트,45574,2,127.1632097,37.613
2001,아파트,45451,2,127.1622237,37.611
2001,아파트,45415,2,127.1612286,37.61
2001,아파트,45434,2,127.1615807,37.611
2001,아파트,45590,2,127.1599036,37.613
2001,아파트,45561,2,127.1620568,37.611
2001,아파트,45484,2,127.1620268,37.61
2001,아파트,45466,2,127.1596736,37.61
2001,아파트,45518,2,127.1573333,37.61
2001,아파트,45412,2,127.162683,37.612
2001,아파트,45406,2,127.1592075,37.61
2001,아파트,45476,2,127.1600658,37.61
2001,아파트,45503,2,127.1614212,37.611
2001,아파트,45495,2,127.1607053,37.611
2001,아파트,45437,2,127.1626608,37.611
2001,아파트,45447,2,127.1621495,37.612
2001,아파트,45535,2,127.1626218,37.614
2001,아파트,45538,2,127.1621092,37.611
2001,아파트,45501,2,127.157764,37.609
2001,아파트,45516,2,127.156794,37.611
2001,아파트,45405,2,127.1580374,37.609
2001,아파트,45421,2,127.1565143,37.611
2001,아파트,45489,2,127.1622966,37.61
2001,아파트,45557,2,127.1606812,37.612
2001,아파트,45595,2,127.1634261,37.612
2001,아파트,45605,2,127.1607594,37.611
2001,아파트,45443,2,127.1631626,37.613
2001,아파트,45460,2,127.1611724,37.61
2001,아파트,45477,2,127.157907,37.61
2001,아파트,45531,2,127.160111,37.614
2001,아파트,45550,2,127.163295,37.614
2001,아파트,45616,2,127.1618548,37.611
2001,아파트,45534,2,127.1627665,37.614
2001,아파트,45470,2,127.1582566,37.611
2001,아파트,45500,2,127.1595634,37.614
2001,아파트,45532,2,127.1572194,37.609
2001,아파트,45551,2,127.1635944,37.613
2001,아파트,45582,2,127.158417,37.613
2001,아파트,45410,2,127.1598987,37.613
2001,아파트,45440,2,127.1583201,37.613
2001,아파트,45454,2,127.1609896,37.611
2001,아파트,45474,2,127.1607819,37.611
2001,아파트,45480,2,127.1603974,37.611
2001,아파트,45525,2,127.1624324,37.613
2001,아파트,45493,2,127.1601198,37.611
2001,아파트,45519,2,127.1607333,37.614
2001,아파트,45419,2,127.1621598,37.613
2001,아파트,45508,2,127.1592775,37.614
2001,아파트,45430,2,127.1613704,37.61
2001,아파트,45542,2,127.1583533,37.612
2001,아파트,45576,2,127.1583802,37.611
2001,아파트,45614,2,127.1609627,37.614
2001,아파트,45483,2,127.1607854,37.609
2001,아파트,45494,2,127.1606709,37.61
2001,아파트,45496,2,127.1629929,37.613
2001,아파트,45497,2,127.1614881,37.61
2001,아파트,45498,2,127.1588289,37.61
2001,아파트,45486,2,127.1593699,37.613
2001,아파트,45487,2,127.1594769,37.613
2001,아파트,45488,2,127.1625432,37.612
2001,아파트,45490,2,127.1609187,37.611
2001,아파트,45491,2,127.159896,37.612
2001,아파트,45492,2,127.1621571,37.61
2001,아파트,45403,2,127.156656,37.61
2001,아파트,45404,2,127.1637859,37.613
2001,아파트,45407,2,127.1626081,37.613
2001,아파트,45408,2,127.1601328,37.612
2001,아파트,45409,2,127.1577398,37.611
2001,아파트,45411,2,127.1619751,37.61
2001,아파트,45413,2,127.1584898,37.612
2001,아파트,45414,2,127.1624197,37.612
2001,아파트,45417,2,127.1604756,37.614
2001,아파트,45418,2,127.1625365,37.611
2001,아파트,45420,2,127.1577878,37.61
2001,아파트,45422,2,127.1629605,37.612
2001,아파트,45423,2,127.1599981,37.613
2001,아파트,45481,2,127.1624099,37.61
2001,아파트,45482,2,127.1592648,37.613
2001,아파트,45424,2,127.1607592,37.612
2001,아파트,45425,2,127.1571956,37.61
2001,아파트,45426,2,127.1630216,37.613
2001,아파트,45429,2,127.158855,37.613
2001,아파트,45431,2,127.163702,37.613
2001,아파트,45432,2,127.1627535,37.612
2001,아파트,45433,2,127.1628004,37.61
2001,아파트,45435,2,127.1632681,37.612
2001,아파트,45436,2,127.1582122,37.612
2001,아파트,45438,2,127.1576481,37.61
2001,아파트,45439,2,127.1591274,37.611
2001,아파트,45441,2,127.1597172,37.613
2001,아파트,45442,2,127.1579527,37.613
2001,아파트,45445,2,127.1586091,37.612
2001,아파트,45446,2,127.1634158,37.612
2001,아파트,45448,2,127.159565,37.611
2001,아파트,45449,2,127.1592267,37.613
2001,아파트,45450,2,127.1618273,37.61
2001,아파트,45452,2,127.1582185,37.613
2001,아파트,45453,2,127.1592783,37.612
2001,아파트,45455,2,127.1638427,37.613
2001,아파트,45456,2,127.1616866,37.612
2001,아파트,45457,2,127.1625264,37.61
2001,아파트,45459,2,127.1627857,37.612
2001,아파트,45461,2,127.163952,37.613
2001,아파트,45462,2,127.1608976,37.61
2001,아파트,66794,2,127.1560201,37.612
2001,아파트,66795,2,127.155757,37.612
2001,아파트,66796,2,127.1553434,37.611
2001,아파트,66797,2,127.1556406,37.611
2001,아파트,66798,2,127.1558222,37.61
2001,아파트,66799,2,127.1552288,37.61
2001,아파트,66584,2,127.1442716,37.65
2001,아파트,66581,2,127.1442057,37.65
2001,아파트,66582,2,127.1436035,37.65
2001,아파트,66585,2,127.1437192,37.651
2001,아파트,66586,2,127.1428682,37.649
2001,아파트,66580,2,127.1438899,37.649
2001,아파트,66583,2,127.1431291,37.65
2001,아파트,44084,2,127.1463099,37.651
2001,아파트,44085,2,127.1455825,37.649
2001,아파트,44087,2,127.1459962,37.65
2001,아파트,44088,2,127.1465616,37.65
2001,아파트,44089,2,127.1468214,37.65
2001,아파트,44090,2,127.146407,37.65
2001,아파트,44095,2,127.1455402,37.65
2001,아파트,44086,2,127.1451699,37.65
2001,아파트,44050,2,127.1457241,37.653
2001,아파트,44052,2,127.1457659,37.653
2001,아파트,44053,2,127.1455162,37.653
2001,아파트,44054,2,127.145689,37.654
2001,아파트,44051,2,127.1453655,37.653
2001,아파트,44055,2,127.1459025,37.654
2001,아파트,44056,2,127.1455478,37.654
2001,아파트,44014,2,127.1460207,37.655
2001,아파트,44016,2,127.1466411,37.656
2001,아파트,44017,2,127.1473478,37.656
2001,아파트,44015,2,127.1467861,37.656
2001,아파트,44003,2,127.1462201,37.657
2001,아파트,44007,2,127.1466588,37.657
2001,아파트,44008,2,127.1457834,37.656
2001,아파트,44004,2,127.1466082,37.657
2001,아파트,43999,2,127.1460975,37.659
2001,아파트,44000,2,127.1463927,37.659
2001,아파트,44002,2,127.145858,37.658
2001,아파트,44001,2,127.1463821,37.658
2001,아파트,44104,2,127.145855,37.658
2001,아파트,9900,2,127.305445,37.661
2001,아파트,9899,2,127.30539,37.661
2001,아파트,9897,2,127.3045576,37.661
2001,아파트,9902,2,127.3039609,37.661
2001,아파트,9898,2,127.3046045,37.661
2001,아파트,9903,2,127.3060876,37.661
2001,아파트,9901,2,127.3039249,37.661
2001,아파트,9702,2,127.3035245,37.653
2001,아파트,21748,2,127.2980528,37.658
2001,아파트,21749,2,127.2965015,37.659
2001,아파트,21751,2,127.2969374,37.658
2001,아파트,21752,2,127.297093,37.659
2001,아파트,21753,2,127.2958433,37.659
2001,아파트,21754,2,127.2960974,37.658
2001,아파트,21758,2,127.2976133,37.658
2001,아파트,21759,2,127.2962759,37.658
2001,아파트,21760,2,127.2971422,37.658
2001,아파트,21761,2,127.2964576,37.657
2001,아파트,21757,2,127.2975759,37.659
2001,아파트,21750,2,127.296796,37.658
2001,아파트,41918,2,127.3026588,37.658
2001,아파트,41913,2,127.303665,37.658
2001,아파트,41914,2,127.3035614,37.658
2001,아파트,41920,2,127.3030351,37.659
2001,아파트,41915,2,127.3039729,37.658
2001,아파트,41919,2,127.3028464,37.658
2001,아파트,439,2,127.1808944,37.715
2001,아파트,436,2,127.1812917,37.714
2001,아파트,438,2,127.1802642,37.714
2001,아파트,437,2,127.1803798,37.714
2001,아파트,426,2,127.1831053,37.715
2001,아파트,428,2,127.1834769,37.716
2001,아파트,429,2,127.1834583,37.715
2001,아파트,431,2,127.1829932,37.716
2001,아파트,434,2,127.1826348,37.716
2001,아파트,427,2,127.1835141,37.716
2001,아파트,432,2,127.1824981,37.715
2001,아파트,430,2,127.1825738,37.715
2001,아파트,433,2,127.1820275,37.715
2001,아파트,41072,2,127.1776295,37.718
2001,아파트,41071,2,127.1766307,37.717
2001,아파트,41068,2,127.1764099,37.717
2001,아파트,41069,2,127.1769635,37.717
2001,아파트,41067,2,127.1759169,37.717
2001,아파트,41070,2,127.1773725,37.717
2001,아파트,41073,2,127.177043,37.718
2001,아파트,44254,2,127.1973755,37.74
2001,아파트,44255,2,127.1973632,37.739
2001,아파트,44257,2,127.1980771,37.739
2001,아파트,44258,2,127.1987666,37.74
2001,아파트,44259,2,127.1987364,37.739
2001,아파트,44260,2,127.1996333,37.74
2001,아파트,44261,2,127.1996464,37.739
2001,아파트,44262,2,127.2003486,37.74
2001,아파트,44263,2,127.2003173,37.739
2001,아파트,44264,2,127.1979943,37.738
2001,아파트,44266,2,127.1996526,37.738
2001,아파트,44267,2,127.200262,37.738
2001,아파트,44253,2,127.1981049,37.74
2001,아파트,44265,2,127.1986937,37.738
2001,아파트,44256,2,127.1973192,37.739
2001,아파트,44246,2,127.1995594,37.741
2001,아파트,44252,2,127.2007228,37.741
2001,아파트,44248,2,127.2008638,37.741
2001,아파트,44247,2,127.2001441,37.741
2001,아파트,44250,2,127.200254,37.741
2001,아파트,44251,2,127.2006695,37.741
2001,아파트,44245,2,127.1995585,37.741
2001,아파트,21745,2,127.3030744,37.655
2001,아파트,21741,2,127.3024115,37.655
2001,아파트,21743,2,127.3027031,37.656
2001,아파트,21744,2,127.3031298,37.656
2001,아파트,21736,2,127.3032275,37.656
2001,아파트,21738,2,127.3020255,37.657
2001,아파트,21739,2,127.3016198,37.655
2001,아파트,21740,2,127.3018101,37.656
2001,아파트,21737,2,127.3025147,37.656
2001,아파트,21627,2,127.3056088,37.662
2001,아파트,21628,2,127.3047754,37.662
2001,아파트,21630,2,127.305588,37.662
2001,아파트,21633,2,127.3055215,37.663
2001,아파트,21634,2,127.3046615,37.663
2001,아파트,21631,2,127.3046591,37.662
2001,아파트,11936,2,127.3021187,37.666
2001,아파트,21664,2,127.2998907,37.667
2001,아파트,21666,2,127.300462,37.668
2001,아파트,21668,2,127.3009239,37.669
2001,아파트,21670,2,127.2999834,37.668
2001,아파트,12095,2,127.3011685,37.68
2001,아파트,12098,2,127.2996894,37.679
2001,아파트,12099,2,127.2993723,37.679
2001,아파트,12100,2,127.2998045,37.679
2001,아파트,12101,2,127.3002417,37.679
2001,아파트,12102,2,127.3007066,37.68
2001,아파트,12096,2,127.3002536,37.68
2001,아파트,12097,2,127.2999121,37.68
2001,아파트,12094,2,127.3013984,37.68
2001,아파트,10031,2,127.1808444,37.656
2001,아파트,10026,2,127.180663,37.655
2001,아파트,10028,2,127.1817108,37.656
2001,아파트,10029,2,127.18155,37.655
2001,아파트,10030,2,127.1823037,37.655
2001,아파트,10027,2,127.1820752,37.655
2001,아파트,10032,2,127.1806861,37.655
2001,아파트,9725,2,127.32226,37.66
2001,아파트,9726,2,127.3222292,37.661
2001,아파트,9724,2,127.3221252,37.661
2001,아파트,9723,2,127.3221365,37.662
2001,아파트,21336,2,127.3003726,37.638
2001,아파트,21338,2,127.2998811,37.638
2001,아파트,21335,2,127.2998504,37.638
2001,아파트,21337,2,127.299285,37.639
2001,아파트,21334,2,127.300829,37.638
2001,아파트,21339,2,127.3001018,37.638
2001,아파트,21291,2,127.3059091,37.64
2001,아파트,21293,2,127.3048737,37.64
2001,아파트,21295,2,127.3049986,37.64
2001,아파트,21294,2,127.3049762,37.64
2001,아파트,21292,2,127.3057464,37.64
2001,아파트,21298,2,127.3058885,37.639
2001,아파트,21290,2,127.3065184,37.639
2001,아파트,9528,2,127.3028726,37.64
2001,아파트,9527,2,127.3020762,37.64
2001,아파트,23211,2,127.3015947,37.641
2001,아파트,23213,2,127.3012264,37.64
2001,아파트,23214,2,127.3022844,37.639
2001,아파트,9515,2,127.305285,37.641
2001,아파트,9516,2,127.305398,37.641
2001,아파트,9507,2,127.304504,37.643
2001,아파트,9508,2,127.3045972,37.642
2001,아파트,9517,2,127.304666,37.641
2001,아파트,9514,2,127.3046607,37.642
2001,아파트,9513,2,127.3051402,37.642
2001,아파트,18860,2,127.3032183,37.649
2001,아파트,18861,2,127.3035699,37.649
2001,아파트,18862,2,127.3032971,37.649
2001,아파트,18864,2,127.3034446,37.648
2001,아파트,18867,2,127.3029983,37.648
2001,아파트,18868,2,127.3028738,37.648
2001,아파트,18869,2,127.3028887,37.649
2001,아파트,18870,2,127.3025566,37.649
2001,아파트,18871,2,127.3027252,37.649
2001,아파트,18863,2,127.3037767,37.649
2001,아파트,18866,2,127.3038147,37.648
2001,아파트,64993,2,127.1128288,37.649
2001,아파트,64992,2,127.1131861,37.649
2001,아파트,64994,2,127.1123507,37.649
2001,아파트,64995,2,127.1119415,37.65
2001,아파트,64996,2,127.1116287,37.649
2001,아파트,64997,2,127.1113249,37.649
2001,아파트,64999,2,127.1130237,37.648
2001,아파트,64998,2,127.1126065,37.648
2001,아파트,65000,2,127.1123395,37.647
2001,아파트,65001,2,127.1119516,37.648
2001,아파트,65002,2,127.1115625,37.648
2001,아파트,65003,2,127.1110271,37.648
2001,아파트,65004,2,127.1114165,37.648
2001,아파트,65005,2,127.1117999,37.647
2001,아파트,64991,2,127.1136437,37.648
2001,아파트,72078,2,127.1247451,37.661
2001,아파트,72079,2,127.1251251,37.66
2001,아파트,72080,2,127.1261098,37.66
2001,아파트,72082,2,127.1260396,37.661
2001,아파트,72083,2,127.125632,37.661
2001,아파트,62525,2,127.1257514,37.662
2001,아파트,62526,2,127.1258852,37.662
2001,아파트,62527,2,127.1251574,37.661
2001,아파트,62519,2,127.1243577,37.661
2001,아파트,62521,2,127.1238814,37.662
2001,아파트,62520,2,127.1241259,37.662
2001,아파트,62523,2,127.1247697,37.662
2001,아파트,62524,2,127.1256483,37.662
2001,아파트,33488,2,127.2184799,37.588
2001,아파트,33544,2,127.2229371,37.589
2001,아파트,33536,2,127.2204871,37.588
2001,아파트,33538,2,127.2214621,37.588
2001,아파트,33539,2,127.221429,37.588
2001,아파트,33540,2,127.2221638,37.588
2001,아파트,33541,2,127.2227505,37.588
2001,아파트,33542,2,127.2230169,37.588
2001,아파트,33501,2,127.2191033,37.588
2001,아파트,33502,2,127.2188188,37.588
2001,아파트,33508,2,127.2198198,37.588
2001,아파트,33510,2,127.2206115,37.589
2001,아파트,33513,2,127.2225171,37.589
2001,아파트,33522,2,127.2205726,37.587
2001,아파트,33523,2,127.220649,37.587
2001,아파트,33524,2,127.22093,37.587
2001,아파트,33525,2,127.2216305,37.587
2001,아파트,33528,2,127.2208329,37.588
2001,아파트,33530,2,127.2223056,37.588
2001,아파트,33495,2,127.2186965,37.588
2001,아파트,33496,2,127.2186292,37.588
2001,아파트,33497,2,127.2189746,37.588
2001,아파트,33500,2,127.2188507,37.588
2001,아파트,33490,2,127.2189418,37.587
2001,아파트,33543,2,127.2232453,37.588
2001,아파트,33438,2,127.2210654,37.589
2001,아파트,33492,2,127.2196829,37.588
2001,아파트,33506,2,127.2187598,37.588
2001,아파트,33537,2,127.2206196,37.588
2001,아파트,33498,2,127.2189075,37.588
2001,아파트,33520,2,127.2221179,37.589
2001,아파트,33517,2,127.2221589,37.589
2001,아파트,53460,2,127.2395954,37.643
2001,아파트,53461,2,127.2391786,37.643
2001,아파트,53462,2,127.2404669,37.643
2001,아파트,53455,2,127.24093,37.643
2001,아파트,53459,2,127.2403052,37.643
2001,아파트,53450,2,127.239876,37.642
2001,아파트,53452,2,127.2392399,37.642
2001,아파트,53453,2,127.2409246,37.643
2001,아파트,53454,2,127.2400048,37.643
2001,아파트,53457,2,127.2403076,37.643
2001,아파트,53458,2,127.2402861,37.643
2001,아파트,53447,2,127.2402515,37.643
2001,아파트,53448,2,127.2395033,37.642
2001,아파트,53449,2,127.2394307,37.642
2001,아파트,53451,2,127.2396146,37.642
2001,아파트,53426,2,127.2391808,37.645
2001,아파트,53427,2,127.2401362,37.645
2001,아파트,53429,2,127.2409433,37.645
2001,아파트,53432,2,127.2387311,37.644
2001,아파트,53437,2,127.2396153,37.644
2001,아파트,53440,2,127.2387488,37.645
2001,아파트,53443,2,127.2405675,37.645
2001,아파트,53415,2,127.2391473,37.644
2001,아파트,53422,2,127.2396861,37.644
2001,아파트,53438,2,127.2405141,37.644
2001,아파트,53424,2,127.2383073,37.645
2001,아파트,53434,2,127.2390999,37.645
2001,아파트,53441,2,127.2390359,37.645
2001,아파트,53442,2,127.2390438,37.645
2001,아파트,53425,2,127.2406608,37.645
2001,아파트,53412,2,127.2402333,37.644
2001,아파트,53428,2,127.2405948,37.645
2001,아파트,53481,2,127.243874,37.644
2001,아파트,53482,2,127.2420656,37.644
2001,아파트,53493,2,127.2432801,37.645
2001,아파트,53474,2,127.2426469,37.645
2001,아파트,53491,2,127.2438537,37.645
2001,아파트,53471,2,127.2426098,37.644
2001,아파트,53479,2,127.2430329,37.645
2001,아파트,53484,2,127.241686,37.644
2001,아파트,53492,2,127.2431434,37.645
2001,아파트,53472,2,127.2424313,37.644
2001,아파트,53473,2,127.2438097,37.645
2001,아파트,53475,2,127.2422471,37.645
2001,아파트,8192,2,127.1813348,37.717
2001,아파트,8194,2,127.1819092,37.717
2001,아파트,8193,2,127.1818045,37.718
2001,아파트,8109,2,127.1892059,37.725
2001,아파트,8111,2,127.1890434,37.724
2001,아파트,8112,2,127.1890428,37.725
2001,아파트,8113,2,127.1887068,37.725
2001,아파트,8108,2,127.1889168,37.724
2001,아파트,2001,2,127.1856607,37.718
2001,아파트,2002,2,127.1878436,37.72
2001,아파트,2003,2,127.1860315,37.718
2001,아파트,2004,2,127.1864652,37.719
2001,아파트,2008,2,127.1869072,37.719
2001,아파트,2009,2,127.1873507,37.72
2001,아파트,24629,2,127.1847434,37.719
2001,아파트,24628,2,127.184674,37.719
2001,아파트,6992,2,127.1799552,37.659
2001,아파트,6993,2,127.1796615,37.66
2001,아파트,6995,2,127.1787236,37.659
2001,아파트,6998,2,127.1789588,37.66
2001,아파트,6999,2,127.1793308,37.659
2001,아파트,7000,2,127.1804765,37.66
2001,아파트,7001,2,127.1810328,37.659
2001,아파트,6994,2,127.1788352,37.66
2001,아파트,6996,2,127.1784491,37.659
2001,아파트,7002,2,127.1804533,37.659
2001,아파트,7284,2,127.2069311,37.678
2001,아파트,7418,2,127.2087193,37.678
2001,아파트,7285,2,127.2071077,37.678
2001,아파트,7409,2,127.207309,37.678
2001,아파트,7410,2,127.2086062,37.678
2001,아파트,7413,2,127.2082136,37.677
2001,아파트,7414,2,127.2079225,37.678
2001,아파트,7415,2,127.2085286,37.678
2001,아파트,7417,2,127.2088773,37.677
2001,아파트,7419,2,127.2093048,37.677
2001,아파트,7420,2,127.2083825,37.677
2001,아파트,7421,2,127.2089359,37.677
2001,아파트,7412,2,127.2081133,37.678
2001,아파트,7411,2,127.2075036,37.678
2001,아파트,7416,2,127.2090673,37.678
2001,아파트,19116,2,127.2133446,37.679
2001,아파트,19115,2,127.2123027,37.679
2001,아파트,19103,2,127.2132921,37.68
2001,아파트,19105,2,127.2126545,37.68
2001,아파트,19102,2,127.2135799,37.679
2001,아파트,19117,2,127.2147164,37.68
2001,아파트,19119,2,127.2144139,37.679
2001,아파트,19121,2,127.2151326,37.678
2001,아파트,19122,2,127.2153497,37.679
2001,아파트,19123,2,127.2155063,37.679
2001,아파트,19120,2,127.2144847,37.678
2001,아파트,19118,2,127.2145846,37.679
2001,아파트,7329,2,127.2086549,37.682
2001,아파트,7330,2,127.209065,37.681
2001,아파트,7333,2,127.2091039,37.682
2001,아파트,7334,2,127.2082175,37.682
2001,아파트,7335,2,127.2086396,37.682
2001,아파트,7258,2,127.2137897,37.684
2001,아파트,7260,2,127.2133557,37.683
2001,아파트,7261,2,127.212194,37.684
2001,아파트,7263,2,127.2128172,37.684
2001,아파트,7265,2,127.2140049,37.683
2001,아파트,7259,2,127.213166,37.683
2001,아파트,7264,2,127.2125588,37.683
2001,아파트,26744,2,127.2094536,37.686
2001,아파트,26746,2,127.2092899,37.686
2001,아파트,26747,2,127.2088764,37.687
2001,아파트,27133,2,127.2128188,37.687
2001,아파트,27127,2,127.2135432,37.686
2001,아파트,27129,2,127.2136671,37.687
2001,아파트,27131,2,127.2129814,37.687
2001,아파트,27126,2,127.2136952,37.686
2001,아파트,27132,2,127.2128625,37.688
2001,아파트,27128,2,127.213501,37.687
2001,아파트,7361,2,127.2115771,37.688
2001,아파트,7401,2,127.2085474,37.69
2001,아파트,7359,2,127.2100395,37.689
2001,아파트,7363,2,127.2117219,37.689
2001,아파트,7366,2,127.2107331,37.689
2001,아파트,7367,2,127.2107179,37.689
2001,아파트,7371,2,127.2105353,37.689
2001,아파트,7372,2,127.2100905,37.689
2001,아파트,7374,2,127.2099273,37.688
2001,아파트,7375,2,127.2096745,37.69
2001,아파트,7376,2,127.2097398,37.689
2001,아파트,7377,2,127.2108197,37.688
2001,아파트,7378,2,127.2107635,37.689
2001,아파트,7380,2,127.21034,37.688
2001,아파트,7385,2,127.2123175,37.69
2001,아파트,7386,2,127.2125604,37.69
2001,아파트,7387,2,127.2124167,37.69
2001,아파트,7391,2,127.2110722,37.69
2001,아파트,7392,2,127.2111152,37.69
2001,아파트,7395,2,127.2096291,37.69
2001,아파트,7400,2,127.2083853,37.69
2001,아파트,7402,2,127.2084914,37.69
2001,아파트,7403,2,127.2083466,37.69
2001,아파트,7404,2,127.2083457,37.69
2001,아파트,7405,2,127.2084324,37.691
2001,아파트,7390,2,127.21161,37.69
2001,아파트,7397,2,127.2092595,37.691
2001,아파트,7389,2,127.2105939,37.69
2001,아파트,7394,2,127.2099323,37.69
2001,아파트,7383,2,127.2097582,37.689
2001,아파트,7398,2,127.2095692,37.69
2001,아파트,7384,2,127.2123602,37.69
2001,아파트,7381,2,127.2098817,37.688
2001,아파트,7388,2,127.2108019,37.69
2001,아파트,7360,2,127.2117551,37.689
2001,아파트,7362,2,127.2118346,37.689
2001,아파트,7370,2,127.2107113,37.689
2001,아파트,7379,2,127.2107014,37.688
2001,아파트,7396,2,127.2092217,37.69
2001,아파트,7230,2,127.2139202,37.692
2001,아파트,7235,2,127.2124281,37.691
2001,아파트,7236,2,127.2125645,37.692
2001,아파트,7237,2,127.2131105,37.691
2001,아파트,7233,2,127.2131963,37.692
2001,아파트,7234,2,127.2127074,37.692
2001,아파트,7231,2,127.2134684,37.692
2001,아파트,7201,2,127.2117158,37.694
2001,아파트,7200,2,127.2109886,37.694
2001,아파트,27169,2,127.2080564,37.695
2001,아파트,27164,2,127.2081467,37.694
2001,아파트,27165,2,127.2074588,37.695
2001,아파트,27167,2,127.2080189,37.694
2001,아파트,27157,2,127.2101328,37.694
2001,아파트,27158,2,127.2088237,37.694
2001,아파트,27160,2,127.209686,37.694
2001,아파트,27159,2,127.2094119,37.694
2001,아파트,27161,2,127.2099569,37.694
2001,아파트,26827,2,127.2042793,37.696
2001,아파트,26828,2,127.2036977,37.696
2001,아파트,26831,2,127.2049355,37.696
2001,아파트,26833,2,127.2043099,37.696
2001,아파트,26834,2,127.203842,37.696
2001,아파트,26835,2,127.204766,37.696
2001,아파트,26832,2,127.2047243,37.696
2001,아파트,26819,2,127.2016769,37.696
2001,아파트,26820,2,127.2016891,37.696
2001,아파트,26822,2,127.2024644,37.695
2001,아파트,26824,2,127.2020774,37.696
2001,아파트,26816,2,127.2030818,37.696
2001,아파트,26823,2,127.2015018,37.696
2001,아파트,26825,2,127.2027746,37.696
2001,아파트,26818,2,127.2024827,37.696
2001,아파트,7135,2,127.2020265,37.697
2001,아파트,7137,2,127.2021915,37.698
2001,아파트,7136,2,127.2026574,37.697
2001,아파트,43200,2,127.2163735,37.745
2001,아파트,43201,2,127.2165932,37.745
2001,아파트,43202,2,127.2166991,37.745
2001,아파트,43204,2,127.2171134,37.745
