gid,주차장,lon,lat,건물1,건물2,건물3,관공서,전기차,충전소,변압기,전기안전관,교통량,경제인구,sum,순위
다사76bb72aa,0,127.2375035,37.74846772,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사83ab72ba,0,127.3112744,37.75311557,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사70ab54ab,0,127.1644429,37.58829506,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.039473684210526314,1386
다사67ba69ba,0,127.132618,37.72565433,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사71ab55aa,0,127.1757402,37.59508675,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사67ba70ab,0,127.1325846,37.73241417,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사72ab56ab,0,127.1870207,37.60638405,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사85ab62bb,0,127.3341741,37.66526998,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사71aa59ab,0,127.1727404,37.63338565,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사74ab60bb,0,127.2095217,37.64700207,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사71ab60bb,0,127.175515,37.64691344,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사84bb69ba,0,127.3283647,37.72610183,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사65ab64ba,0,127.107324,37.68050628,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사76ba52ba,0,127.2352906,37.57270155,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사72ba54bb,0,127.1899092,37.59287146,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사67ba65aa,0,127.1328182,37.68509508,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사74bb57ab,0,127.2153099,37.61546915,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사79ab68bb,0,127.2659735,37.7192345,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사83aa58ba,0,127.3087608,37.62692443,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사68aa63ba,0,127.1385544,37.67159277,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사76ba52aa,0,127.2353065,37.56819482,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사72aa56bb,0,127.1841693,37.61088319,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사83aa54ab,0,127.3088588,37.58861726,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사83bb66bb,0,127.3170779,37.7012982,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사76aa72aa,0,127.2289902,37.74844846,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사70ab66aa,0,127.1639662,37.69420128,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사83ba53bb,0,127.3145334,37.58411956,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사65ab67ab,1,127.1071933,37.70529247,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사76ba50ba,0,127.2353543,37.5546746,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사84ab59aa,0,127.3229159,37.63145325,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사67ba65ab,0,127.1328071,37.68734838,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사81aa70ba,0,127.2857847,37.73504544,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사73aa64ab,0,127.1952233,37.67851285,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사88ab60bb,0,127.3682214,37.64728609,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사77bb49ab,0,127.2495441,37.54343859,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사73aa60ba,0,127.1953615,37.644713,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사73ba70ba,0,127.200667,37.73486003,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사82ab54ba,0,127.3003577,37.59085657,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사88ba64ab,0,127.3710008,37.6788361,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사81ba48ba,0,127.2920127,37.53676084,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사70bb63bb,0,127.1697275,37.67393753,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사78aa56aa,0,127.2521725,37.60428548,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사72bb65ba,0,127.1923417,37.68977205,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사72bb65ab,0,127.192351,37.68751874,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사70ba66aa,0,127.1668018,37.69420933,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사73aa55ba,0,127.1955453,37.59964624,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사69ab63aa,0,127.1527495,37.66712874,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사73ab62aa,0,127.1981405,37.65824025,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사72bb61ba,0,127.1924905,37.65371896,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사68bb57ab,0,127.1473253,37.61528556,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사73aa62aa,0,127.1953062,37.65823296,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사78ab49ab,0,127.2552041,37.54345046,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사69aa65bb,0,127.1497984,37.69190672,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사80ba56ab,0,127.2804888,37.60659492,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사70bb66ab,0,127.1696275,37.69647061,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사88ab65ba,0,127.3681457,37.69009966,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사82ba65bb,0,127.3029218,37.69226204,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사79bb57aa,0,127.2719711,37.61333887,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사73ba60ba,0,127.2010291,37.6447275,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사73aa61bb,0,127.1953154,37.65597964,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.039473684210526314,1386
다사69ab55ba,0,127.1530639,37.59952901,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사73ba56ba,0,127.2011734,37.6086741,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사89aa63bb,0,127.3766785,37.67433547,0.039473684210526314,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.039473684210526314,1386
다사72bb68ab,0,127.1922392,37.71455843,0.0,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0,0.0392156862745098,1387
다사77ba63ba,0,127.2462782,37.6718737,0.0,0.0392156862745098,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0392156862745098,1387
다사66aa62ab,0,127.115934,37.66025458,0.0,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0,0.0392156862745098,1387
다사82aa61bb,0,127.2973486,37.65619905,0.0,0.0392156862745098,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0392156862745098,1387
다사73ab57ba,1,127.1983046,37.61768027,0.0,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0,0.0392156862745098,1387
다사81ba71ba,0,127.291434,37.74406886,0.0,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0,0.0392156862745098,1387
다사86ba59aa,0,127.3484159,37.63148877,0.0,0.0392156862745098,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0392156862745098,1387
다사84aa52aa,0,127.3202344,37.56835468,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.038437693738375696,0.038437693738375696,1388
다사65ba61ab,0,127.1103123,37.65122277,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.011779293242405455,0.03809508271608966,1389
다사88bb63bb,0,127.3738435,37.67433248,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.011779293242405455,0.03809508271608966,1389
다사66ab61bb,0,127.1187914,37.65575717,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0375077495350279,0.0375077495350279,1390
다사69ba65ab,0,127.1554904,37.68741682,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.011159330440173589,0.037475119913857796,1391
다사77ab53ba,0,127.2437529,37.58173375,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.010849349039057656,0.03716513851274186,1392
다사68ab62aa,0,127.1414543,37.65808157,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.023868567885926843,0.037026462622768944,1393
다사76bb51ba,0,127.2381532,37.56369439,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.01022938623682579,0.03654517571051,1394
다사73ba55ba,0,127.2012095,37.59966072,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01022938623682579,0.03654517571051,1394
다사79ba62aa,0,127.268999,37.65840029,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.036267823930564165,0.036267823930564165,1395
다사86aa62ab,0,127.3426875,37.66077493,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.009609423434593924,0.03592521290827813,1396
다사83ba67aa,0,127.3142363,37.70354709,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.009609423434593924,0.03592521290827813,1396
다사83ba52aa,0,127.3145725,37.56834593,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.02262864228146311,0.03578653701830521,1397
다사82aa65ab,0,127.2972628,37.68774577,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.009299442033477991,0.0356152315071622,1398
다사70ba54ba,0,127.1672645,37.59055642,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.008369497830130192,0.0346852873038144,1399
다사71aa64bb,0,127.1725228,37.68295868,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.008369497830130192,0.0346852873038144,1399
다사76bb50bb,0,127.2381769,37.55693428,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.008369497830130192,0.0346852873038144,1399
다사83ab61ba,0,127.3115256,37.6539692,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.02138871667699938,0.03454661141384148,1400
다사80aa69ab,0,127.2744698,37.72375771,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.008059516429014259,0.034375305902698466,1401
다사83aa71aa,0,127.3084713,37.73959113,0.02631578947368421,0.0,0.0,0.0,0.0,0,4,0,100.0,0.008059516429014259,0.034375305902698466,1401
다사82ba69ba,0,127.3028323,37.72606189,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.008059516429014259,0.034375305902698466,1401
다사85ab66bb,0,127.3340938,37.70132337,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.008059516429014259,0.034375305902698466,1401
다사73bb54bb,0,127.2040684,37.59290781,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.007439553626782393,0.0337553431004666,1402
다사85aa54aa,0,127.3315176,37.5863984,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007439553626782393,0.0337553431004666,1402
다사83ab68bb,0,127.3113602,37.71931586,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007129572225666459,0.03344536169935067,1403
다사73ab56ab,0,127.1983501,37.60641355,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.007129572225666459,0.03344536169935067,1403
다사82aa47ab,0,127.2977026,37.52550372,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007129572225666459,0.03344536169935067,1403
다사84aa60aa,0,127.3200608,37.64046238,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.006819590824550526,0.033135380298234735,1404
다사84aa52ab,0,127.320229,37.57060806,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.006819590824550526,0.033135380298234735,1404
다사88bb63ab,0,127.3738512,37.66982579,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.006819590824550526,0.033135380298234735,1404
다사82bb72aa,0,127.3056103,37.74859973,0.02631578947368421,0.0,0.0,0.0,0.0,0,1,0,100.0,0.006509609423434593,0.0328253988971188,1405
다사65ba62bb,0,127.1102417,37.6647426,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.03254804711717297,0.03254804711717297,1406
다사72ab58ba,0,127.1869357,37.6266641,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00619962802231866,0.03251541749600287,1407
다사78bb56ab,0,127.2606622,37.60655637,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00619962802231866,0.03251541749600287,1407
다사83bb70aa,0,127.3170058,37.73059139,0.02631578947368421,0.0,0.0,0.0,0.0,0,5,0,100.0,0.00619962802231866,0.03251541749600287,1407
다사82aa67bb,0,127.2972014,37.71027903,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.005889646621202727,0.032205436094886936,1408
다사88ab64ba,0,127.3681616,37.6810863,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.005889646621202727,0.032205436094886936,1408
다사81ba74ab,0,127.2913644,37.7688552,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.018908865468071915,0.032066760204914016,1409
다사83bb62ab,0,127.3171774,37.66073815,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.005579665220086794,0.031895454693771,1410
다사75aa73aa,0,127.2176049,37.75743498,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0052696838189708614,0.03158547329265507,1411
다사83ba52ab,0,127.3145669,37.5705993,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0052696838189708614,0.03158547329265507,1411
다사84bb52bb,0,127.3287118,37.57512745,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0052696838189708614,0.03158547329265507,1411
다사81ba74ba,0,127.2913581,37.77110849,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01828890266584005,0.03144679740268215,1412
다사83ab68ba,0,127.3113659,37.71706254,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0049597024178549285,0.03127549189153914,1413
다사85aa67aa,0,127.3312527,37.70357267,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0049597024178549285,0.03127549189153914,1413
다사81ba54ab,0,127.2918686,37.58858853,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0049597024178549285,0.03127549189153914,1413
다사85bb67bb,0,127.3397464,37.71034453,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0046497210167389955,0.030965510490423204,1414
다사76bb53ba,0,127.2380901,37.58172132,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0046497210167389955,0.030965510490423204,1414
다사72aa58bb,0,127.184093,37.62890988,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0046497210167389955,0.030965510490423204,1414
다사80bb69bb,0,127.2829672,37.72828032,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0046497210167389955,0.030965510490423204,1414
다사83ba62ba,0,127.3143374,37.66298707,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0046497210167389955,0.030965510490423204,1414
다사88ba61bb,0,127.3710398,37.65630263,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0043397396156230625,0.03065552908930727,1415
다사82bb70ba,0,127.3056456,37.73507986,0.02631578947368421,0.0,0.0,0.0,0.0,0,1,0,100.0,0.0043397396156230625,0.03065552908930727,1415
다사82ba66aa,0,127.3029158,37.69451537,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0043397396156230625,0.03065552908930727,1415
다사82ab47ab,0,127.300532,37.52550853,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0043397396156230625,0.03065552908930727,1415
다사70ba61ab,0,127.1669932,37.65139639,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0043397396156230625,0.03065552908930727,1415
다사85aa65ab,0,127.3312884,37.68779935,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01735895846249225,0.030516853199334355,1416
다사75ba56aa,0,127.2238497,37.60422261,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.03037817730936144,0.03037817730936144,1417
다사81bb49bb,0,127.2948116,37.54803272,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0040297582145071295,0.030345547688191338,1418
다사82bb50ba,0,127.3061148,37.554812,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0037197768133911966,0.030035566287075405,1419
다사82bb70ab,0,127.3056515,37.73282655,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0037197768133911966,0.030035566287075405,1419
다사83aa72ba,0,127.3084365,37.75311099,0.02631578947368421,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0037197768133911966,0.030035566287075405,1419
다사67ba60bb,0,127.1330068,37.64678886,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0037197768133911966,0.030035566287075405,1419
다사80bb56aa,0,127.2833278,37.60434679,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0037197768133911966,0.030035566287075405,1419
다사80bb71aa,0,127.2829343,37.73954687,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0037197768133911966,0.030035566287075405,1419
다사72aa69ba,0,127.1836819,37.7258024,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003409795412275263,0.029725584885959472,1420
다사82ba55ab,0,127.3031717,37.59762143,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003409795412275263,0.029725584885959472,1420
다사73aa63ba,0,127.1952509,37.67175289,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003409795412275263,0.029725584885959472,1420
다사71ab67ab,0,127.1752598,37.70549958,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003409795412275263,0.029725584885959472,1420
다사71ba59aa,0,127.1784169,37.6311479,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.003409795412275263,0.029725584885959472,1420
다사74aa58ab,0,127.2067764,37.62446171,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003409795412275263,0.029725584885959472,1420
다사77aa65aa,0,127.2405614,37.68538132,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.003409795412275263,0.029725584885959472,1420
다사84bb62ba,0,127.32851,37.66300853,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.003409795412275263,0.029725584885959472,1420
다사81ba71ab,0,127.2914403,37.74181555,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.003409795412275263,0.029725584885959472,1420
다사86ba65aa,0,127.3483059,37.68556913,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.003409795412275263,0.029725584885959472,1420
다사81aa50aa,0,127.2863147,37.55027104,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.003409795412275263,0.029725584885959472,1420
다사81aa50ab,0,127.2863082,37.55252442,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01642901425914445,0.029586908995986556,1421
다사80ba73ab,0,127.2800368,37.75982135,0.02631578947368421,0.0,0.0,0.0,0.0,0,1,0,100.0,0.00309981401115933,0.02941560348484354,1422
다사65ab62ba,0,127.107419,37.66247989,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00309981401115933,0.02941560348484354,1422
다사69bb68aa,0,127.158212,37.71221137,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00309981401115933,0.02941560348484354,1422
다사85aa55ba,0,127.3314871,37.59991863,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00309981401115933,0.02941560348484354,1422
다사68bb62bb,0,127.1470909,37.6648586,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00309981401115933,0.02941560348484354,1422
다사69ba66aa,0,127.1554591,37.69417673,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00309981401115933,0.02941560348484354,1422
다사73ba63ab,0,127.2009297,37.66951409,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00309981401115933,0.02941560348484354,1422
다사66aa67ab,0,127.1157016,37.7053205,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00309981401115933,0.02941560348484354,1422
다사78bb62aa,0,127.2604959,37.65838334,0.013157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.016119032858028518,0.029276927594870623,1423
다사73ab57bb,0,127.1982955,37.61993361,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002789832610043397,0.029105622083727606,1424
다사88ba64bb,0,127.370993,37.68334278,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.029105622083727606,1424
다사77ba53bb,0,127.2465767,37.58399322,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.029105622083727606,1424
다사76ba66aa,0,127.2348586,37.69438199,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.029105622083727606,1424
다사82aa57bb,0,127.2974465,37.62014546,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002789832610043397,0.029105622083727606,1424
다사79ab69ba,0,127.2659522,37.72599444,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002789832610043397,0.029105622083727606,1424
다사65ba68aa,0,127.109994,37.71206173,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.029105622083727606,1424
다사74ba62ab,0,127.2123035,37.66052899,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002789832610043397,0.029105622083727606,1424
다사74ba58ab,0,127.2124425,37.62447565,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002789832610043397,0.029105622083727606,1424
다사75aa57aa,0,127.2181511,37.61322261,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002789832610043397,0.029105622083727606,1424
다사85ba67bb,0,127.33691,37.71034064,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.029105622083727606,1424
다사69ba62ba,0,127.155605,37.66263042,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.029105622083727606,1424
다사77ab57aa,0,127.2436447,37.61328074,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0024798512089274642,0.028795640682611673,1425
다사66ba67aa,0,127.1213852,37.70308556,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0024798512089274642,0.028795640682611673,1425
다사72ab62ba,0,127.1867843,37.66271734,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0024798512089274642,0.028795640682611673,1425
다사73bb68aa,0,127.2035941,37.71233419,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0024798512089274642,0.028795640682611673,1425
다사73ab60aa,0,127.1982135,37.64021363,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0024798512089274642,0.028795640682611673,1425
다사81bb62bb,0,127.2944895,37.66520751,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0024798512089274642,0.028795640682611673,1425
다사72bb62ab,0,127.1924626,37.66047893,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0021698698078115313,0.02848565928149574,1426
다사80ab60aa,0,127.2775558,37.6403899,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0021698698078115313,0.02848565928149574,1426
다사81aa74ab,0,127.2856873,37.76884501,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0021698698078115313,0.02848565928149574,1426
다사82ab70ba,0,127.2999711,37.73507037,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0021698698078115313,0.02848565928149574,1426
다사74ab58bb,0,127.2095919,37.62897539,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0021698698078115313,0.02848565928149574,1426
다사72ab59ba,0,127.1868979,37.63567743,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0021698698078115313,0.02848565928149574,1426
다사72ab66ab,0,127.1866422,37.69651705,0.02631578947368421,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0021698698078115313,0.02848565928149574,1426
